token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,14
一动不动,15
一半,16
一卡通,17
一口气,5
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,23
一大早,24
一天到晚,25
一头,26
一如既往,20
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,22
一年到头,25
一应俱全,31
一度,13
一律,2
一心,32
一心一意,33
一成不变,34
一手,35
一技之长,36
一把手,37
一揽子,38
一方面,39
一旁,40
一无所有,7
一无所知,7
一旦,41
一早,24
一时,42
一晃,43
一样,44
一概,2
一概而论,45
一模一样,44
一次性,46
一毛不拔,47
一流,48
一点儿,49
一生,50
一番,51
一目了然,52
一直,20
一眼,53
一瞬间,14
一筹莫展,54
一系列,55
一线,56
一经,57
一致,58
一般,16
一般来说,59
一行,60
一言一行,6
一言不发,23
一贯,20
一起,19
一路,29
一路上,61
一路平安,62
一路顺风,29
一身,11
一辈子,50
一边,63
一连,5
一连串,55
一道,19
一部分,16
一锅粥,64
一长一短,65
一阵,66
一面,63
一鼓作气,5
一齐,3
丁,67
七,68
七嘴八舌,69
万,70
万一,41
万万,71
万分,72
万古长青,73
万无一失,74
万能,75
丈夫,28
三,68
三明治,76
三番五次,13
三维,77
三角,78
上,79
上下,80
上个月,81
上任,82
上升,83
上午,24
上去,84
上台,85
上司,86
上周,81
上场,87
上头,40
上学,88
上岗,89
上市,90
上帝,91
上当,92
上报,93
上方,94
上旬,81
上映,95
上期,96
上来,84
上楼,84
上次,97
上流,98
上涨,83
上游,99
上演,100
上火,101
上班,102
上班族,103
上瘾,104
上空,105
上级,86
上网,106
上衣,107
上诉,108
上课,88
上调,83
上车,109
上边,40
上述,110
上门,111
上限,112
上面,40
下,113
下一代,9
下个月,81
下乡,89
下令,114
下决心,114
下功夫,115
下午,24
下去,84
下台,85
下场,87
下坠,116
下属,86
下山,84
下岗,89
下意识,3
下手,117
下旬,81
下期,96
下来,84
下棋,118
下楼,84
下次,119
下海,120
下游,99
下班,24
下级,86
下落,121
下课,122
下调,83
下跌,83
下车,109
下载,123
下边,40
下降,83
下雨,124
下雪,124
下面,40
不,125
不一会儿,126
不一定,39
不为人知,127
不久,126
不了了之,128
不予,2
不亚于,129
不亦乐乎,130
不仅,39
不仅仅,39
不以为然,131
不但,39
不便,132
不值,133
不假思索,3
不停,63
不像话,22
不光,39
不免,134
不再,50
不准,135
不利,136
不利于,137
不可思议,138
不可避免,134
不同,44
不同寻常,44
不在乎,139
不堪,140
不够,141
不大,142
不好意思,143
不如,144
不如说,39
不妨,145
不安,146
不定,147
