token,community
〇,0
一,0
一一,0
一下子,1
一不小心,2
一举,1
一举一动,3
一事无成,4
一些,0
一代,5
一会儿,6
一体,7
一共,8
一再,1
一切,0
一刹那,6
一动不动,3
一半,0
一卡通,9
一口气,3
一句话,10
一同,7
一向,2
一味,11
一块儿,7
一塌糊涂,2
一声不吭,3
一大早,6
一天到晚,2
一头,3
一如既往,2
一定,2
一家人,5
一帆风顺,12
一带,13
一干二净,14
一年到头,2
一应俱全,0
一度,1
一律,0
一心,11
一心一意,11
一成不变,15
一手,3
一技之长,16
一把手,17
一揽子,16
一方面,2
一旁,13
一无所有,4
一无所知,4
一旦,2
一早,6
一时,6
一晃,6
一样,7
一概,0
一概而论,18
一模一样,7
一次性,9
一毛不拔,15
一流,19
一点儿,2
一生,5
一番,1
一目了然,20
一直,2
一眼,3
一瞬间,6
一筹莫展,4
一系列,0
一线,13
一经,1
一致,7
一般,0
一般来说,2
一行,12
一言一行,16
一言不发,3
一贯,2
一起,7
一路,21
一路上,21
一路平安,12
一路顺风,12
一身,22
一辈子,23
一边,13
一连,1
一连串,0
一道,7
一部分,0
一锅粥,24
一长一短,22
一阵,25
一面,13
一鼓作气,11
一齐,1
丁,24
七,0
七嘴八舌,3
万,0
万一,2
万万,2
万分,1
万古长青,12
万无一失,26
万能,27
丈夫,5
三,0
三明治,24
三番五次,1
三维,25
三角,28
上,13
上下,13
上个月,6
上任,17
上升,29
上午,6
上去,14
上台,17
上司,5
上周,6
上场,30
上头,13
上学,10
上岗,17
上市,9
上帝,20
上当,31
上报,32
上方,13
上旬,6
上映,25
上期,6
上来,14
上楼,14
上次,6
上流,5
上涨,29
上游,9
上演,18
上火,24
上班,6
上班族,5
上瘾,33
上空,21
上级,17
上网,32
上衣,22
上诉,31
上课,10
上调,29
上车,21
上边,13
上述,0
上门,14
上限,34
上面,13
下,13
下一代,5
下个月,6
下乡,14
下令,35
下决心,11
下功夫,11
下午,6
下去,14
下台,17
下场,36
下坠,37
下属,17
下山,14
下岗,17
下意识,1
下手,11
下旬,6
下期,6
下来,14
下棋,30
下楼,14
下次,2
下海,14
下游,9
下班,6
下级,17
下落,37
下课,6
下调,29
下跌,29
下车,21
下载,32
下边,13
下降,29
下雨,38
下雪,38
下面,13
不,2
不一会儿,6
不一定,2
不为人知,31
不久,6
不了了之,2
不予,34
不亚于,7
不亦乐乎,20
不仅,2
不仅仅,2
不以为然,4
不但,2
不便,9
不值,9
不假思索,1
不停,1
不像话,2
不光,2
不免,2
不再,2
不准,2
不利,36
不利于,2
不可思议,15
不可避免,2
不同,7
不同寻常,15
不在乎,4
不堪,4
不够,1
不大,1
不好意思,4
不如,7
不如说,2
不妨,2
不安,4
不定,4
不宜,2
不容,2
不对,2
不少,0
不屑,4
不已,4
不平,4
不幸,4
不得不,1
不得了,2
不得已,1
