token,community
〇,0
一,0
一一,1
一下子,1
一不小心,1
一举,2
一举一动,3
一事无成,4
一些,0
一代,5
一会儿,1
一体,6
一共,7
一再,2
一切,0
一刹那,1
一动不动,1
一半,0
一卡通,8
一口气,1
一句话,9
一同,10
一向,11
一味,12
一块儿,10
一塌糊涂,13
一声不吭,1
一大早,14
一天到晚,14
一头,15
一如既往,12
一定,11
一家人,16
一帆风顺,17
一带,18
一干二净,13
一年到头,14
一应俱全,0
一度,2
一律,19
一心,12
一心一意,12
一成不变,20
一手,15
一技之长,21
一把手,22
一揽子,23
一方面,11
一旁,1
一无所有,4
一无所知,4
一旦,11
一早,14
一时,24
一晃,1
一样,25
一概,11
一概而论,25
一模一样,25
一次性,8
一毛不拔,26
一流,27
一点儿,13
一生,28
一番,0
一目了然,29
一直,11
一眼,1
一瞬间,1
一筹莫展,4
一系列,0
一线,30
一经,1
一致,25
一般,11
一般来说,11
一行,10
一言一行,3
一言不发,1
一贯,12
一起,10
一路,31
一路上,31
一路平安,32
一路顺风,32
一身,33
一辈子,28
一边,1
一连,1
一连串,0
一道,0
一部分,0
一锅粥,34
一长一短,35
一阵,36
一面,0
一鼓作气,12
一齐,1
丁,34
七,0
七嘴八舌,1
万,37
万一,11
万万,11
万分,4
万古长青,32
万无一失,29
万能,38
丈夫,16
三,0
三明治,34
三番五次,2
三维,39
三角,40
上,41
上下,41
上个月,24
上任,42
上升,43
上午,14
上去,10
上台,42
上司,16
上周,24
上场,44
上头,41
上学,45
上岗,42
上市,46
上帝,47
上当,48
上报,49
上方,41
上旬,24
上映,50
上期,24
上来,10
上楼,51
上次,24
上流,5
上涨,43
上游,46
上演,52
上火,34
上班,14
上班族,53
上瘾,54
上空,30
上级,22
上网,55
上衣,33
上诉,56
上课,45
上调,43
上车,31
上边,41
上述,0
上门,57
上限,25
上面,41
下,41
下一代,5
下个月,24
下乡,45
下令,58
下决心,12
下功夫,12
下午,14
下去,10
下台,42
下场,59
下坠,60
下属,22
下山,31
下岗,42
下意识,1
下手,61
下旬,24
下期,24
下来,10
下棋,62
下楼,14
下次,24
下海,42
下游,46
下班,14
下级,22
下落,60
下课,14
下调,43
下跌,43
下车,31
下载,63
下边,41
下降,43
下雨,64
下雪,64
下面,41
不,19
不一会儿,1
不一定,11
不为人知,38
不久,24
不了了之,13
不予,19
不亚于,25
不亦乐乎,17
不仅,11
不仅仅,11
不以为然,4
不但,11
不便,19
不值,65
不假思索,1
不停,1
不像话,13
不光,11
不免,11
不再,19
不准,19
不利,66
不利于,66
不可思议,26
不可避免,11
不同,25
不同寻常,38
不在乎,67
不堪,4
不够,68
不大,68
不好意思,13
不如,25
不如说,11
不妨,19
不安,4
不定,4
不宜,19
不容,19
不对,13
不少,0
不屑,67
不已,4
不平,4
不幸,69
不得不,19
不得了,13
不得已,19
