token,community
〇,0
一,0
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,1
一代,7
一会儿,8
一体,9
一共,10
一再,4
一切,1
一刹那,11
一动不动,12
一半,1
一卡通,13
一口气,14
一句话,15
一同,16
一向,17
一味,18
一块儿,16
一塌糊涂,19
一声不吭,14
一大早,8
一天到晚,20
一头,21
一如既往,17
一定,22
一家人,23
一帆风顺,24
一带,25
一干二净,19
一年到头,20
一应俱全,26
一度,4
一律,1
一心,18
一心一意,18
一成不变,27
一手,21
一技之长,28
一把手,29
一揽子,30
一方面,31
一旁,32
一无所有,6
一无所知,6
一旦,3
一早,8
一时,11
一晃,2
一样,33
一概,1
一概而论,34
一模一样,33
一次性,13
一毛不拔,6
一流,35
一点儿,19
一生,36
一番,37
一目了然,38
一直,17
一眼,14
一瞬间,2
一筹莫展,39
一系列,1
一线,25
一经,2
一致,40
一般,1
一般来说,31
一行,41
一言一行,5
一言不发,14
一贯,17
一起,16
一路,24
一路上,42
一路平安,24
一路顺风,24
一身,43
一辈子,36
一边,32
一连,4
一连串,1
一道,16
一部分,1
一锅粥,44
一长一短,45
一阵,46
一面,32
一鼓作气,47
一齐,2
丁,48
七,0
七嘴八舌,14
万,49
万一,3
万万,3
万分,50
万古长青,24
万无一失,51
万能,27
丈夫,23
三,0
三明治,52
三番五次,4
三维,53
三角,54
上,32
上下,32
上个月,11
上任,55
上升,56
上午,8
上去,57
上台,55
上司,23
上周,11
上场,58
上头,32
上学,59
上岗,55
上市,60
上帝,61
上当,62
上报,63
上方,32
上旬,11
上映,64
上期,11
上来,57
上楼,57
上次,11
上流,65
上涨,56
上游,66
上演,67
上火,68
上班,8
上班族,8
上瘾,69
上空,70
上级,29
上网,71
上衣,43
上诉,72
上课,59
上调,56
上车,73
上边,32
上述,1
上门,57
上限,74
上面,32
下,32
下一代,7
下个月,11
下乡,57
下令,75
下决心,18
下功夫,18
下午,8
下去,57
下台,55
下场,76
下坠,77
下属,29
下山,57
下岗,55
下意识,2
下手,78
下旬,11
下期,11
下来,57
下棋,44
下楼,57
下次,79
下海,57
下游,66
下班,8
下级,29
下落,77
下课,8
下调,56
下跌,56
下车,73
下载,71
下边,32
下降,56
下雨,80
下雪,80
下面,32
不,81
不一会儿,11
不一定,3
不为人知,82
不久,11
不了了之,19
不予,81
不亚于,33
不亦乐乎,83
不仅,3
不仅仅,3
不以为然,39
不但,3
不便,84
不值,85
不假思索,2
不停,20
不像话,19
不光,3
不免,22
不再,81
不准,81
不利,86
不利于,86
不可思议,82
不可避免,22
不同,33
不同寻常,82
不在乎,87
不堪,39
不够,50
不大,50
不好意思,39
不如,33
不如说,3
不妨,22
不安,39
不定,20
不宜,81
不容,81
不对,19
不少,1
不屑,87
不已,40
不平,39
不幸,76
不得不,2
不得了,19
不得已,2
