token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,18
一句话,19
一同,20
一向,21
一味,22
一块儿,20
一塌糊涂,23
一声不吭,15
一大早,24
一天到晚,25
一头,26
一如既往,27
一定,28
一家人,29
一帆风顺,30
一带,31
一干二净,32
一年到头,25
一应俱全,33
一度,34
一律,35
一心,36
一心一意,36
一成不变,37
一手,38
一技之长,39
一把手,40
一揽子,41
一方面,42
一旁,43
一无所有,7
一无所知,7
一旦,44
一早,24
一时,45
一晃,3
一样,46
一概,35
一概而论,47
一模一样,46
一次性,48
一毛不拔,49
一流,50
一点儿,51
一生,52
一番,53
一目了然,54
一直,55
一眼,56
一瞬间,3
一筹莫展,57
一系列,8
一线,58
一经,59
一致,60
一般,61
一般来说,62
一行,63
一言一行,6
一言不发,15
一贯,27
一起,20
一路,64
一路上,65
一路平安,66
一路顺风,66
一身,67
一辈子,68
一边,69
一连,70
一连串,14
一道,71
一部分,8
一锅粥,72
一长一短,73
一阵,74
一面,69
一鼓作气,5
一齐,75
丁,76
七,1
七嘴八舌,77
万,78
万一,44
万万,79
万分,80
万古长青,81
万无一失,82
万能,83
丈夫,84
三,1
三明治,85
三番五次,13
三维,86
三角,87
上,43
上下,88
上个月,89
上任,90
上升,91
上午,24
上去,92
上台,93
上司,94
上周,89
上场,95
上头,96
上学,97
上岗,98
上市,99
上帝,100
上当,101
上报,102
上方,58
上旬,103
上映,104
上期,105
上来,92
上楼,106
上次,107
上流,108
上涨,91
上游,109
上演,110
上火,111
上班,112
上班族,113
上瘾,114
上空,115
上级,94
上网,116
上衣,67
上诉,117
上课,118
上调,91
上车,119
上边,96
上述,120
上门,121
上限,122
上面,96
下,123
下一代,9
下个月,124
下乡,125
下令,126
下决心,127
下功夫,128
下午,24
下去,92
下台,93
下场,129
下坠,130
下属,131
下山,106
下岗,132
下意识,133
下手,134
下旬,103
下期,124
下来,92
下棋,135
下楼,106
下次,136
下海,125
下游,109
下班,24
下级,94
下落,137
下课,106
下调,91
下跌,91
下车,119
下载,138
下边,96
下降,91
下雨,139
下雪,139
下面,96
不,140
不一会儿,3
不一定,28
不为人知,141
不久,142
不了了之,143
不予,144
不亚于,145
不亦乐乎,146
不仅,42
不仅仅,42
不以为然,147
不但,42
不便,148
不值,149
不假思索,150
不停,151
不像话,23
不光,42
不免,152
不再,140
不准,140
不利,153
不利于,154
不可思议,155
不可避免,152
不同,46
不同寻常,156
不在乎,157
不堪,158
不够,159
不大,160
不好意思,161
不如,162
不如说,162
不妨,163
不安,164
不定,165
