token,community
〇,0
一,1
一一,2
一下子,3
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,2
一代,7
一会儿,3
一体,8
一共,9
一再,3
一切,2
一刹那,3
一动不动,10
一半,2
一卡通,11
一口气,12
一句话,13
一同,4
一向,3
一味,4
一块儿,3
一塌糊涂,14
一声不吭,10
一大早,15
一天到晚,3
一头,16
一如既往,17
一定,3
一家人,7
一帆风顺,18
一带,19
一干二净,14
一年到头,3
一应俱全,20
一度,3
一律,3
一心,4
一心一意,4
一成不变,21
一手,22
一技之长,5
一把手,23
一揽子,2
一方面,3
一旁,19
一无所有,6
一无所知,6
一旦,3
一早,15
一时,24
一晃,3
一样,3
一概,2
一概而论,2
一模一样,25
一次性,26
一毛不拔,27
一流,28
一点儿,3
一生,4
一番,29
一目了然,30
一直,3
一眼,10
一瞬间,3
一筹莫展,10
一系列,2
一线,22
一经,2
一致,25
一般,3
一般来说,3
一行,31
一言一行,5
一言不发,10
一贯,3
一起,4
一路,32
一路上,32
一路平安,3
一路顺风,32
一身,33
一辈子,4
一边,19
一连,9
一连串,2
一道,4
一部分,2
一锅粥,14
一长一短,34
一阵,3
一面,35
一鼓作气,4
一齐,3
丁,36
七,1
七嘴八舌,10
万,1
万一,3
万万,1
万分,37
万古长青,31
万无一失,4
万能,38
丈夫,7
三,1
三明治,33
三番五次,3
三维,39
三角,39
上,19
上下,40
上个月,15
上任,23
上升,41
上午,15
上去,42
上台,23
上司,7
上周,15
上场,43
上头,19
上学,13
上岗,23
上市,44
上帝,45
上当,46
上报,47
上方,19
上旬,15
上映,48
上期,49
上来,42
上楼,33
上次,15
上流,50
上涨,41
上游,51
上演,48
上火,33
上班,15
上班族,15
上瘾,10
上空,52
上级,53
上网,54
上衣,33
上诉,46
上课,13
上调,41
上车,32
上边,19
上述,2
上门,42
上限,55
上面,19
下,19
下一代,7
下个月,15
下乡,19
下令,3
下决心,4
下功夫,4
下午,15
下去,42
下台,23
下场,43
下坠,33
下属,53
下山,32
下岗,23
下意识,10
下手,22
下旬,15
下期,49
下来,42
下棋,43
下楼,33
下次,3
下海,23
下游,51
下班,15
下级,53
下落,56
下课,13
下调,41
下跌,41
下车,32
下载,48
下边,19
下降,41
下雨,15
下雪,15
下面,19
不,3
不一会儿,3
不一定,3
不为人知,57
不久,3
不了了之,6
不予,18
不亚于,9
不亦乐乎,10
不仅,3
不仅仅,3
不以为然,10
不但,3
不便,58
不值,10
不假思索,10
不停,3
不像话,10
不光,3
不免,3
不再,3
不准,3
不利,58
不利于,58
不可思议,10
不可避免,3
不同,25
不同寻常,25
不在乎,10
不堪,10
不够,3
不大,3
不好意思,10
不如,3
不如说,3
不妨,3
不安,10
不定,59
