token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,18
一句话,19
一同,20
一向,21
一味,22
一块儿,20
一塌糊涂,23
一声不吭,24
一大早,25
一天到晚,26
一头,27
一如既往,28
一定,29
一家人,30
一帆风顺,31
一带,32
一干二净,33
一年到头,26
一应俱全,34
一度,5
一律,35
一心,36
一心一意,37
一成不变,38
一手,39
一技之长,40
一把手,41
一揽子,42
一方面,43
一旁,44
一无所有,7
一无所知,7
一旦,45
一早,25
一时,46
一晃,3
一样,47
一概,2
一概而论,48
一模一样,49
一次性,50
一毛不拔,51
一流,52
一点儿,53
一生,54
一番,55
一目了然,56
一直,57
一眼,58
一瞬间,3
一筹莫展,59
一系列,14
一线,60
一经,2
一致,61
一般,62
一般来说,63
一行,64
一言一行,6
一言不发,24
一贯,21
一起,20
一路,65
一路上,66
一路平安,67
一路顺风,67
一身,11
一辈子,54
一边,68
一连,69
一连串,14
一道,70
一部分,16
一锅粥,71
一长一短,72
一阵,73
一面,68
一鼓作气,74
一齐,20
丁,75
七,76
七嘴八舌,77
万,78
万一,4
万万,79
万分,80
万古长青,81
万无一失,82
万能,83
丈夫,30
三,76
三明治,84
三番五次,13
三维,85
三角,86
上,87
上下,88
上个月,89
上任,90
上升,91
上午,25
上去,92
上台,93
上司,94
上周,89
上场,95
上头,87
上学,96
上岗,97
上市,98
上帝,99
上当,100
上报,101
上方,102
上旬,89
上映,103
上期,104
上来,92
上楼,92
上次,105
上流,106
上涨,91
上游,107
上演,108
上火,109
上班,110
上班族,111
上瘾,112
上空,113
上级,94
上网,114
上衣,115
上诉,116
上课,117
上调,118
上车,119
上边,44
上述,120
上门,121
上限,122
上面,44
下,123
下一代,9
下个月,89
下乡,124
下令,125
下决心,126
下功夫,127
下午,25
下去,92
下台,128
下场,129
下坠,130
下属,94
下山,92
下岗,131
下意识,132
下手,133
下旬,89
下期,104
下来,92
下棋,134
下楼,92
下次,135
下海,136
下游,107
下班,25
下级,94
下落,137
下课,138
下调,118
下跌,91
下车,119
下载,139
下边,44
下降,91
下雨,140
下雪,140
下面,44
不,141
不一会儿,3
不一定,142
不为人知,143
不久,144
不了了之,145
不予,146
不亚于,147
不亦乐乎,148
不仅,43
不仅仅,43
不以为然,149
不但,150
不便,151
不值,152
不假思索,153
不停,26
不像话,23
不光,43
不免,154
不再,155
不准,156
不利,157
不利于,158
不可思议,159
不可避免,160
不同,49
不同寻常,49
不在乎,161
不堪,162
不够,163
不大,164
不好意思,165
不如,147
不如说,166
不妨,167
不安,168
不定,169
