token,community
〇,0
一,1
一一,2
一下子,3
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,7
一代,8
一会儿,3
一体,9
一共,4
一再,4
一切,7
一刹那,3
一动不动,6
一半,7
一卡通,10
一口气,4
一句话,6
一同,11
一向,3
一味,12
一块儿,3
一塌糊涂,3
一声不吭,6
一大早,13
一天到晚,3
一头,14
一如既往,12
一定,3
一家人,8
一帆风顺,15
一带,16
一干二净,17
一年到头,13
一应俱全,18
一度,4
一律,3
一心,6
一心一意,6
一成不变,12
一手,19
一技之长,5
一把手,20
一揽子,7
一方面,3
一旁,6
一无所有,6
一无所知,6
一旦,3
一早,13
一时,3
一晃,3
一样,3
一概,2
一概而论,21
一模一样,9
一次性,22
一毛不拔,23
一流,24
一点儿,3
一生,25
一番,26
一目了然,27
一直,3
一眼,6
一瞬间,3
一筹莫展,6
一系列,7
一线,16
一经,2
一致,9
一般,3
一般来说,3
一行,28
一言一行,29
一言不发,6
一贯,12
一起,11
一路,15
一路上,30
一路平安,6
一路顺风,15
一身,14
一辈子,3
一边,16
一连,4
一连串,7
一道,11
一部分,7
一锅粥,14
一长一短,14
一阵,6
一面,16
一鼓作气,12
一齐,3
丁,31
七,1
七嘴八舌,6
万,1
万一,3
万万,1
万分,1
万古长青,28
万无一失,27
万能,32
丈夫,8
三,1
三明治,14
三番五次,4
三维,33
三角,34
上,16
上下,16
上个月,13
上任,20
上升,35
上午,13
上去,16
上台,20
上司,8
上周,13
上场,36
上头,16
上学,37
上岗,20
上市,38
上帝,33
上当,39
上报,21
上方,16
上旬,13
上映,37
上期,13
上来,16
上楼,14
上次,13
上流,40
上涨,35
上游,41
上演,2
上火,14
上班,13
上班族,8
上瘾,6
上空,42
上级,20
上网,43
上衣,14
上诉,39
上课,37
上调,35
上车,30
上边,16
上述,7
上门,28
上限,44
上面,16
下,16
下一代,45
下个月,13
下乡,16
下令,39
下决心,12
下功夫,12
下午,13
下去,16
下台,20
下场,5
下坠,46
下属,47
下山,30
下岗,20
下意识,6
下手,19
下旬,13
下期,13
下来,16
下棋,6
下楼,14
下次,3
下海,20
下游,41
下班,13
下级,20
下落,48
下课,13
下调,35
下跌,35
下车,30
下载,49
下边,16
下降,35
下雨,42
下雪,42
下面,16
不,3
不一会儿,3
不一定,3
不为人知,50
不久,3
不了了之,51
不予,2
不亚于,9
不亦乐乎,6
不仅,3
不仅仅,3
不以为然,6
不但,3
不便,27
不值,6
不假思索,6
不停,6
不像话,6
不光,3
不免,3
不再,3
不准,3
不利,27
不利于,12
不可思议,6
不可避免,3
不同,9
不同寻常,9
不在乎,6
不堪,6
不够,3
不大,3
不好意思,6
不如,3
不如说,3
不妨,3
不安,6
不定,52
