token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,15
一动不动,16
一半,17
一卡通,18
一口气,19
一句话,20
一同,21
一向,22
一味,23
一块儿,24
一塌糊涂,25
一声不吭,26
一大早,27
一天到晚,28
一头,29
一如既往,30
一定,31
一家人,32
一帆风顺,33
一带,34
一干二净,35
一年到头,36
一应俱全,37
一度,38
一律,39
一心,40
一心一意,41
一成不变,42
一手,43
一技之长,44
一把手,45
一揽子,46
一方面,47
一旁,48
一无所有,49
一无所知,50
一旦,51
一早,27
一时,52
一晃,53
一样,54
一概,55
一概而论,56
一模一样,57
一次性,58
一毛不拔,59
一流,60
一点儿,61
一生,62
一番,63
一目了然,64
一直,65
一眼,66
一瞬间,15
一筹莫展,67
一系列,68
一线,69
一经,70
一致,71
一般,72
一般来说,73
一行,74
一言一行,75
一言不发,76
一贯,22
一起,77
一路,78
一路上,79
一路平安,80
一路顺风,81
一身,82
一辈子,83
一边,84
一连,85
一连串,86
一道,87
一部分,88
一锅粥,89
一长一短,90
一阵,91
一面,92
一鼓作气,93
一齐,94
丁,95
七,96
七嘴八舌,97
万,98
万一,99
万万,100
万分,101
万古长青,102
万无一失,103
万能,104
丈夫,105
三,96
三明治,106
三番五次,107
三维,108
三角,109
上,110
上下,111
上个月,112
上任,113
上升,114
上午,27
上去,115
上台,116
上司,117
上周,118
上场,119
上头,120
上学,121
上岗,122
上市,123
上帝,124
上当,125
上报,126
上方,127
上旬,128
上映,129
上期,130
上来,115
上楼,131
上次,132
上流,133
上涨,134
上游,135
上演,136
上火,137
上班,138
上班族,139
上瘾,140
上空,141
上级,142
上网,143
上衣,144
上诉,145
上课,146
上调,147
上车,148
上边,149
上述,150
上门,151
上限,152
上面,149
下,153
下一代,154
下个月,155
下乡,156
下令,157
下决心,158
下功夫,159
下午,27
下去,160
下台,161
下场,162
下坠,163
下属,164
下山,165
下岗,166
下意识,167
下手,168
下旬,128
下期,169
下来,170
下棋,171
下楼,131
下次,172
下海,173
下游,135
下班,174
下级,175
下落,176
下课,177
下调,147
下跌,134
下车,148
下载,178
下边,149
下降,179
下雨,180
下雪,180
下面,149
不,181
不一会儿,182
不一定,183
不为人知,184
不久,185
不了了之,186
不予,187
不亚于,188
不亦乐乎,189
不仅,190
不仅仅,191
不以为然,192
不但,190
不便,193
不值,194
不假思索,195
不停,196
不像话,197
不光,191
不免,198
不再,199
不准,200
不利,201
不利于,202
不可思议,203
不可避免,204
不同,205
不同寻常,206
不在乎,207
不堪,208
不够,209
不大,210
不好意思,211
不如,212
不如说,213
不妨,214
不安,215
不定,216
