token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,8
一刹那,3
一动不动,14
一半,8
一卡通,15
一口气,5
一句话,16
一同,2
一向,17
一味,18
一块儿,2
一塌糊涂,18
一声不吭,14
一大早,19
一天到晚,3
一头,20
一如既往,21
一定,17
一家人,22
一帆风顺,23
一带,24
一干二净,18
一年到头,3
一应俱全,4
一度,13
一律,8
一心,25
一心一意,25
一成不变,26
一手,27
一技之长,28
一把手,29
一揽子,30
一方面,17
一旁,31
一无所有,7
一无所知,7
一旦,17
一早,19
一时,32
一晃,33
一样,17
一概,8
一概而论,34
一模一样,35
一次性,36
一毛不拔,37
一流,38
一点儿,39
一生,40
一番,41
一目了然,42
一直,17
一眼,14
一瞬间,3
一筹莫展,14
一系列,8
一线,43
一经,44
一致,45
一般,17
一般来说,17
一行,46
一言一行,6
一言不发,14
一贯,17
一起,2
一路,24
一路上,24
一路平安,47
一路顺风,47
一身,27
一辈子,40
一边,31
一连,13
一连串,8
一道,48
一部分,8
一锅粥,27
一长一短,49
一阵,41
一面,31
一鼓作气,5
一齐,2
丁,50
七,1
七嘴八舌,14
万,1
万一,17
万万,51
万分,18
万古长青,47
万无一失,52
万能,53
丈夫,22
三,1
三明治,54
三番五次,13
三维,49
三角,55
上,31
上下,56
上个月,10
上任,57
上升,58
上午,19
上去,19
上台,57
上司,59
上周,10
上场,60
上头,31
上学,16
上岗,57
上市,61
上帝,62
上当,63
上报,64
上方,31
上旬,10
上映,65
上期,66
上来,19
上楼,19
上次,10
上流,67
上涨,58
上游,68
上演,69
上火,70
上班,19
上班族,19
上瘾,28
上空,71
上级,59
上网,68
上衣,72
上诉,73
上课,16
上调,58
上车,19
上边,31
上述,74
上门,75
上限,76
上面,31
下,31
下一代,9
下个月,10
下乡,77
下令,78
下决心,5
下功夫,5
下午,19
下去,19
下台,57
下场,60
下坠,33
下属,79
下山,19
下岗,57
下意识,3
下手,60
下旬,10
下期,66
下来,19
下棋,80
下楼,19
下次,10
下海,81
下游,68
下班,19
下级,59
下落,33
下课,19
下调,58
下跌,58
下车,19
下载,82
下边,31
下降,58
下雨,83
下雪,83
下面,31
不,18
不一会儿,10
不一定,17
不为人知,84
不久,10
不了了之,85
不予,86
不亚于,35
不亦乐乎,87
不仅,17
不仅仅,17
不以为然,14
不但,17
不便,88
不值,14
不假思索,3
不停,3
不像话,17
不光,17
不免,3
不再,17
不准,26
不利,89
不利于,89
不可思议,14
不可避免,3
不同,35
不同寻常,35
不在乎,14
不堪,14
不够,18
不大,18
不好意思,14
不如,35
不如说,17
不妨,35
不安,14
不定,90
