token,community
〇,0
一,0
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,1
一代,7
一会儿,8
一体,9
一共,10
一再,4
一切,1
一刹那,11
一动不动,12
一半,1
一卡通,13
一口气,14
一句话,15
一同,16
一向,17
一味,18
一块儿,16
一塌糊涂,19
一声不吭,14
一大早,20
一天到晚,17
一头,21
一如既往,17
一定,22
一家人,23
一帆风顺,24
一带,25
一干二净,8
一年到头,17
一应俱全,26
一度,4
一律,1
一心,27
一心一意,27
一成不变,28
一手,21
一技之长,29
一把手,30
一揽子,31
一方面,22
一旁,32
一无所有,6
一无所知,6
一旦,33
一早,20
一时,11
一晃,2
一样,34
一概,1
一概而论,35
一模一样,34
一次性,36
一毛不拔,6
一流,37
一点儿,19
一生,38
一番,39
一目了然,40
一直,17
一眼,14
一瞬间,11
一筹莫展,41
一系列,1
一线,42
一经,43
一致,34
一般,1
一般来说,33
一行,44
一言一行,5
一言不发,14
一贯,17
一起,16
一路,45
一路上,45
一路平安,46
一路顺风,46
一身,47
一辈子,38
一边,32
一连,4
一连串,1
一道,16
一部分,1
一锅粥,48
一长一短,49
一阵,50
一面,51
一鼓作气,52
一齐,2
丁,53
七,0
七嘴八舌,14
万,54
万一,33
万万,55
万分,41
万古长青,46
万无一失,56
万能,40
丈夫,23
三,0
三明治,53
三番五次,4
三维,57
三角,58
上,32
上下,32
上个月,59
上任,60
上升,61
上午,20
上去,8
上台,60
上司,23
上周,59
上场,62
上头,32
上学,63
上岗,60
上市,64
上帝,65
上当,66
上报,67
上方,32
上旬,59
上映,68
上期,59
上来,8
上楼,8
上次,69
上流,70
上涨,61
上游,71
上演,72
上火,48
上班,20
上班族,73
上瘾,74
上空,75
上级,76
上网,77
上衣,47
上诉,78
上课,63
上调,61
上车,79
上边,32
上述,80
上门,81
上限,82
上面,32
下,83
下一代,7
下个月,59
下乡,8
下令,84
下决心,27
下功夫,85
下午,20
下去,8
下台,60
下场,86
下坠,87
下属,88
下山,8
下岗,60
下意识,2
下手,89
下旬,59
下期,59
下来,8
下棋,90
下楼,8
下次,91
下海,8
下游,71
下班,20
下级,76
下落,92
下课,20
下调,61
下跌,61
下车,79
下载,77
下边,32
下降,61
下雨,93
下雪,93
下面,32
不,94
不一会儿,2
不一定,22
不为人知,95
不久,59
不了了之,96
不予,94
不亚于,97
不亦乐乎,98
不仅,22
不仅仅,22
不以为然,41
不但,22
不便,40
不值,99
不假思索,2
不停,17
不像话,19
不光,22
不免,17
不再,94
不准,94
不利,100
不利于,101
不可思议,102
不可避免,6
不同,34
不同寻常,102
不在乎,3
不堪,103
不够,104
不大,104
不好意思,19
不如,97
不如说,33
不妨,94
不安,41
不定,17
不宜,94
不容,94
不对,19
不少,1
不屑,105
不已,41
不平,41
不幸,24
不得不,2
不得了,19
不得已,2
