token,community
〇,0
一,1
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,1
一代,7
一会儿,8
一体,9
一共,4
一再,4
一切,1
一刹那,8
一动不动,5
一半,1
一卡通,10
一口气,11
一句话,0
一同,2
一向,12
一味,13
一块儿,2
一塌糊涂,14
一声不吭,5
一大早,8
一天到晚,1
一头,5
一如既往,12
一定,15
一家人,7
一帆风顺,16
一带,17
一干二净,14
一年到头,1
一应俱全,3
一度,4
一律,1
一心,2
一心一意,2
一成不变,13
一手,5
一技之长,18
一把手,19
一揽子,1
一方面,15
一旁,17
一无所有,6
一无所知,6
一旦,15
一早,8
一时,8
一晃,2
一样,9
一概,1
一概而论,9
一模一样,9
一次性,10
一毛不拔,20
一流,21
一点儿,1
一生,7
一番,3
一目了然,3
一直,12
一眼,22
一瞬间,2
一筹莫展,6
一系列,1
一线,17
一经,2
一致,9
一般,1
一般来说,15
一行,23
一言一行,5
一言不发,5
一贯,12
一起,2
一路,24
一路上,25
一路平安,24
一路顺风,24
一身,26
一辈子,12
一边,17
一连,4
一连串,1
一道,2
一部分,1
一锅粥,27
一长一短,13
一阵,22
一面,17
一鼓作气,2
一齐,2
丁,27
七,1
七嘴八舌,11
万,1
万一,15
万万,15
万分,28
万古长青,24
万无一失,29
万能,21
丈夫,7
三,1
三明治,27
三番五次,4
三维,30
三角,31
上,17
上下,17
上个月,8
上任,32
上升,33
上午,8
上去,34
上台,32
上司,7
上周,8
上场,35
上头,17
上学,36
上岗,32
上市,37
上帝,38
上当,39
上报,40
上方,17
上旬,8
上映,30
上期,8
上来,34
上楼,34
上次,8
上流,41
上涨,33
上游,37
上演,28
上火,27
上班,34
上班族,34
上瘾,24
上空,38
上级,19
上网,42
上衣,26
上诉,43
上课,36
上调,33
上车,25
上边,17
上述,1
上门,34
上限,33
上面,17
下,17
下一代,7
下个月,8
下乡,34
下令,2
下决心,2
下功夫,2
下午,8
下去,34
下台,32
下场,35
下坠,31
下属,19
下山,34
下岗,32
下意识,2
下手,2
下旬,8
下期,8
下来,34
下棋,11
下楼,34
下次,8
下海,34
下游,37
下班,34
下级,19
下落,31
下课,34
下调,33
下跌,33
下车,25
下载,44
下边,17
下降,33
下雨,45
下雪,45
下面,17
不,12
不一会儿,8
不一定,15
不为人知,39
不久,8
不了了之,14
不予,46
不亚于,4
不亦乐乎,6
不仅,15
不仅仅,15
不以为然,6
不但,15
不便,21
不值,6
不假思索,2
不停,1
不像话,14
不光,15
不免,15
不再,12
不准,12
不利,47
不利于,47
不可思议,6
不可避免,15
不同,9
不同寻常,21
不在乎,11
不堪,6
不够,28
不大,28
不好意思,6
不如,4
不如说,15
不妨,12
不安,6
不定,6
