token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,5
一切,13
一刹那,3
一动不动,14
一半,15
一卡通,16
一口气,17
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,14
一大早,23
一天到晚,24
一头,25
一如既往,20
一定,26
一家人,27
一帆风顺,28
一带,29
一干二净,22
一年到头,24
一应俱全,30
一度,5
一律,31
一心,32
一心一意,32
一成不变,33
一手,34
一技之长,35
一把手,36
一揽子,37
一方面,38
一旁,14
一无所有,7
一无所知,7
一旦,39
一早,23
一时,3
一晃,40
一样,41
一概,2
一概而论,42
一模一样,41
一次性,43
一毛不拔,44
一流,45
一点儿,46
一生,47
一番,48
一目了然,49
一直,20
一眼,50
一瞬间,3
一筹莫展,7
一系列,13
一线,29
一经,51
一致,41
一般,8
一般来说,52
一行,53
一言一行,6
一言不发,14
一贯,20
一起,19
一路,54
一路上,55
一路平安,56
一路顺风,56
一身,57
一辈子,58
一边,59
一连,60
一连串,13
一道,19
一部分,8
一锅粥,61
一长一短,62
一阵,63
一面,64
一鼓作气,65
一齐,19
丁,66
七,1
七嘴八舌,67
万,68
万一,39
万万,69
万分,70
万古长青,71
万无一失,72
万能,73
丈夫,74
三,1
三明治,75
三番五次,5
三维,76
三角,77
上,78
上下,79
上个月,80
上任,81
上升,82
上午,23
上去,83
上台,84
上司,85
上周,80
上场,86
上头,78
上学,87
上岗,88
上市,89
上帝,90
上当,91
上报,92
上方,93
上旬,80
上映,94
上期,95
上来,83
上楼,96
上次,80
上流,97
上涨,82
上游,98
上演,99
上火,100
上班,101
上班族,102
上瘾,103
上空,104
上级,85
上网,105
上衣,57
上诉,106
上课,107
上调,82
上车,96
上边,108
上述,109
上门,110
上限,111
上面,108
下,112
下一代,9
下个月,80
下乡,113
下令,114
下决心,115
下功夫,116
下午,23
下去,83
下台,117
下场,118
下坠,119
下属,85
下山,96
下岗,117
下意识,120
下手,121
下旬,80
下期,95
下来,83
下棋,122
下楼,96
下次,123
下海,113
下游,98
下班,96
下级,85
下落,124
下课,96
下调,82
下跌,82
下车,96
下载,125
下边,108
下降,82
下雨,126
下雪,126
下面,108
不,127
不一会儿,128
不一定,26
不为人知,129
不久,130
不了了之,131
不予,132
不亚于,133
不亦乐乎,134
不仅,135
不仅仅,135
不以为然,136
不但,135
不便,137
不值,138
不假思索,120
不停,59
不像话,22
不光,135
不免,120
不再,139
不准,31
不利,140
不利于,140
不可思议,141
不可避免,26
不同,41
不同寻常,142
不在乎,143
不堪,144
不够,145
不大,70
不好意思,146
不如,133
不如说,123
不妨,147
不安,148
不定,59
