token,community
〇,0
一,0
一一,1
一下子,2
一不小心,2
一举,3
一举一动,4
一事无成,5
一些,6
一代,7
一会儿,8
一体,9
一共,10
一再,3
一切,6
一刹那,11
一动不动,12
一半,1
一卡通,13
一口气,8
一句话,14
一同,15
一向,16
一味,17
一块儿,15
一塌糊涂,18
一声不吭,19
一大早,20
一天到晚,21
一头,22
一如既往,16
一定,23
一家人,24
一帆风顺,25
一带,26
一干二净,8
一年到头,21
一应俱全,6
一度,3
一律,1
一心,27
一心一意,27
一成不变,17
一手,22
一技之长,28
一把手,29
一揽子,30
一方面,23
一旁,31
一无所有,5
一无所知,5
一旦,32
一早,20
一时,11
一晃,2
一样,33
一概,1
一概而论,34
一模一样,33
一次性,3
一毛不拔,5
一流,35
一点儿,18
一生,36
一番,8
一目了然,37
一直,16
一眼,19
一瞬间,11
一筹莫展,38
一系列,6
一线,39
一经,40
一致,41
一般,1
一般来说,42
一行,43
一言一行,4
一言不发,19
一贯,16
一起,15
一路,44
一路上,44
一路平安,45
一路顺风,45
一身,46
一辈子,36
一边,31
一连,3
一连串,6
一道,15
一部分,1
一锅粥,47
一长一短,48
一阵,49
一面,50
一鼓作气,51
一齐,2
丁,52
七,0
七嘴八舌,19
万,53
万一,32
万万,0
万分,54
万古长青,45
万无一失,55
万能,56
丈夫,24
三,0
三明治,57
三番五次,3
三维,58
三角,58
上,31
上下,31
上个月,59
上任,60
上升,61
上午,20
上去,8
上台,60
上司,24
上周,59
上场,62
上头,31
上学,63
上岗,60
上市,64
上帝,65
上当,66
上报,67
上方,31
上旬,59
上映,68
上期,59
上来,8
上楼,8
上次,69
上流,70
上涨,61
上游,71
上演,72
上火,73
上班,20
上班族,74
上瘾,75
上空,76
上级,77
上网,78
上衣,46
上诉,79
上课,63
上调,61
上车,80
上边,31
上述,33
上门,8
上限,81
上面,31
下,31
下一代,7
下个月,59
下乡,8
下令,82
下决心,83
下功夫,84
下午,20
下去,8
下台,60
下场,85
下坠,86
下属,87
下山,8
下岗,88
下意识,2
下手,84
下旬,59
下期,59
下来,8
下棋,89
下楼,8
下次,90
下海,8
下游,71
下班,20
下级,77
下落,91
下课,20
下调,61
下跌,61
下车,80
下载,78
下边,31
下降,61
下雨,92
下雪,92
下面,31
不,93
不一会儿,2
不一定,23
不为人知,94
不久,95
不了了之,96
不予,40
不亚于,97
不亦乐乎,98
不仅,23
不仅仅,23
不以为然,54
不但,23
不便,37
不值,99
不假思索,2
不停,21
不像话,18
不光,23
不免,21
不再,93
不准,100
不利,101
不利于,102
不可思议,103
不可避免,5
不同,33
不同寻常,103
不在乎,104
不堪,38
不够,105
不大,105
不好意思,18
不如,97
不如说,32
不妨,106
不安,38
不定,21
不宜,106
不容,93
不对,18
不少,6
不屑,107
不已,54
不平,54
不幸,108
不得不,2
不得了,18
不得已,2
