token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,5
一切,8
一刹那,3
一动不动,13
一半,8
一卡通,14
一口气,15
一句话,16
一同,2
一向,17
一味,18
一块儿,2
一塌糊涂,19
一声不吭,13
一大早,20
一天到晚,21
一头,22
一如既往,17
一定,23
一家人,24
一帆风顺,25
一带,26
一干二净,19
一年到头,21
一应俱全,27
一度,5
一律,8
一心,28
一心一意,28
一成不变,18
一手,22
一技之长,29
一把手,30
一揽子,31
一方面,32
一旁,33
一无所有,7
一无所知,7
一旦,34
一早,20
一时,3
一晃,3
一样,35
一概,8
一概而论,36
一模一样,35
一次性,37
一毛不拔,38
一流,39
一点儿,40
一生,41
一番,42
一目了然,43
一直,17
一眼,44
一瞬间,3
一筹莫展,45
一系列,8
一线,46
一经,47
一致,35
一般,8
一般来说,32
一行,48
一言一行,6
一言不发,13
一贯,17
一起,2
一路,26
一路上,49
一路平安,50
一路顺风,50
一身,51
一辈子,52
一边,33
一连,5
一连串,8
一道,2
一部分,8
一锅粥,19
一长一短,53
一阵,54
一面,55
一鼓作气,56
一齐,2
丁,57
七,1
七嘴八舌,58
万,1
万一,34
万万,59
万分,60
万古长青,61
万无一失,62
万能,63
丈夫,24
三,1
三明治,64
三番五次,5
三维,65
三角,66
上,33
上下,67
上个月,68
上任,69
上升,70
上午,20
上去,71
上台,69
上司,24
上周,68
上场,72
上头,33
上学,73
上岗,69
上市,74
上帝,75
上当,76
上报,77
上方,33
上旬,68
上映,78
上期,68
上来,71
上楼,79
上次,68
上流,80
上涨,70
上游,81
上演,82
上火,83
上班,79
上班族,79
上瘾,84
上空,85
上级,86
上网,87
上衣,51
上诉,88
上课,89
上调,70
上车,79
上边,33
上述,67
上门,79
上限,90
上面,33
下,33
下一代,9
下个月,68
下乡,79
下令,91
下决心,92
下功夫,93
下午,20
下去,71
下台,69
下场,72
下坠,94
下属,86
下山,79
下岗,69
下意识,95
下手,96
下旬,68
下期,68
下来,71
下棋,97
下楼,79
下次,68
下海,79
下游,81
下班,79
下级,86
下落,94
下课,79
下调,70
下跌,70
下车,79
下载,87
下边,33
下降,70
下雨,98
下雪,98
下面,33
不,99
不一会儿,100
不一定,23
不为人知,101
不久,100
不了了之,95
不予,102
不亚于,103
不亦乐乎,104
不仅,17
不仅仅,17
不以为然,105
不但,17
不便,106
不值,107
不假思索,47
不停,21
不像话,19
不光,17
不免,95
不再,99
不准,108
不利,106
不利于,106
不可思议,105
不可避免,23
不同,35
不同寻常,101
不在乎,109
不堪,110
不够,111
不大,60
不好意思,112
不如,103
不如说,23
不妨,113
不安,45
不定,45
