token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,18
一句话,19
一同,20
一向,21
一味,22
一块儿,20
一塌糊涂,23
一声不吭,15
一大早,24
一天到晚,25
一头,26
一如既往,21
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,31
一年到头,25
一应俱全,32
一度,5
一律,2
一心,33
一心一意,33
一成不变,34
一手,35
一技之长,36
一把手,37
一揽子,38
一方面,39
一旁,40
一无所有,7
一无所知,7
一旦,41
一早,24
一时,3
一晃,42
一样,43
一概,2
一概而论,44
一模一样,45
一次性,46
一毛不拔,47
一流,48
一点儿,49
一生,50
一番,51
一目了然,31
一直,52
一眼,53
一瞬间,3
一筹莫展,54
一系列,14
一线,55
一经,2
一致,45
一般,56
一般来说,57
一行,58
一言一行,6
一言不发,15
一贯,21
一起,20
一路,59
一路上,60
一路平安,61
一路顺风,29
一身,62
一辈子,63
一边,35
一连,64
一连串,14
一道,20
一部分,65
一锅粥,66
一长一短,67
一阵,68
一面,35
一鼓作气,69
一齐,20
丁,70
七,1
七嘴八舌,71
万,72
万一,73
万万,74
万分,75
万古长青,76
万无一失,77
万能,78
丈夫,79
三,1
三明治,80
三番五次,13
三维,81
三角,82
上,83
上下,84
上个月,85
上任,86
上升,87
上午,24
上去,88
上台,89
上司,90
上周,91
上场,92
上头,83
上学,93
上岗,94
上市,95
上帝,96
上当,97
上报,98
上方,99
上旬,100
上映,101
上期,102
上来,88
上楼,103
上次,85
上流,104
上涨,87
上游,105
上演,106
上火,66
上班,107
上班族,108
上瘾,109
上空,110
上级,90
上网,111
上衣,112
上诉,113
上课,114
上调,115
上车,116
上边,83
上述,117
上门,118
上限,115
上面,83
下,119
下一代,9
下个月,120
下乡,121
下令,122
下决心,123
下功夫,124
下午,24
下去,88
下台,125
下场,126
下坠,127
下属,90
下山,103
下岗,128
下意识,129
下手,130
下旬,100
下期,102
下来,88
下棋,131
下楼,103
下次,120
下海,103
下游,105
下班,107
下级,90
下落,127
下课,132
下调,115
下跌,133
下车,116
下载,134
下边,83
下降,135
下雨,136
下雪,136
下面,83
不,137
不一会儿,10
不一定,27
不为人知,138
不久,139
不了了之,140
不予,141
不亚于,142
不亦乐乎,143
不仅,144
不仅仅,144
不以为然,145
不但,144
不便,146
不值,147
不假思索,148
不停,149
不像话,23
不光,144
不免,150
不再,151
不准,152
不利,153
不利于,154
不可思议,155
不可避免,156
不同,157
不同寻常,157
不在乎,158
不堪,159
不够,160
不大,160
不好意思,161
不如,142
不如说,162
不妨,163
不安,164
不定,165
