token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,3
一动不动,14
一半,15
一卡通,16
一口气,17
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,23
一大早,24
一天到晚,25
一头,26
一如既往,20
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,31
一年到头,25
一应俱全,11
一度,32
一律,33
一心,34
一心一意,34
一成不变,35
一手,26
一技之长,36
一把手,37
一揽子,38
一方面,39
一旁,40
一无所有,7
一无所知,7
一旦,41
一早,24
一时,42
一晃,3
一样,43
一概,2
一概而论,44
一模一样,45
一次性,46
一毛不拔,7
一流,47
一点儿,48
一生,49
一番,50
一目了然,51
一直,20
一眼,52
一瞬间,3
一筹莫展,53
一系列,8
一线,54
一经,55
一致,56
一般,15
一般来说,57
一行,58
一言一行,6
一言不发,23
一贯,20
一起,19
一路,59
一路上,60
一路平安,61
一路顺风,61
一身,62
一辈子,49
一边,26
一连,63
一连串,8
一道,19
一部分,15
一锅粥,64
一长一短,65
一阵,66
一面,26
一鼓作气,67
一齐,19
丁,68
七,1
七嘴八舌,69
万,70
万一,4
万万,71
万分,72
万古长青,73
万无一失,74
万能,75
丈夫,76
三,1
三明治,77
三番五次,13
三维,78
三角,79
上,80
上下,81
上个月,82
上任,83
上升,84
上午,24
上去,85
上台,86
上司,87
上周,88
上场,89
上头,90
上学,91
上岗,92
上市,93
上帝,94
上当,95
上报,96
上方,97
上旬,82
上映,98
上期,99
上来,85
上楼,100
上次,101
上流,102
上涨,84
上游,103
上演,104
上火,105
上班,100
上班族,106
上瘾,107
上空,108
上级,87
上网,109
上衣,110
上诉,111
上课,112
上调,84
上车,113
上边,90
上述,114
上门,92
上限,115
上面,90
下,116
下一代,9
下个月,82
下乡,117
下令,118
下决心,118
下功夫,119
下午,24
下去,85
下台,120
下场,89
下坠,121
下属,87
下山,100
下岗,122
下意识,123
下手,124
下旬,82
下期,10
下来,85
下棋,125
下楼,100
下次,10
下海,126
下游,103
下班,100
下级,87
下落,121
下课,100
下调,84
下跌,84
下车,113
下载,127
下边,90
下降,84
下雨,128
下雪,128
下面,90
不,129
不一会儿,3
不一定,27
不为人知,130
不久,131
不了了之,132
不予,133
不亚于,134
不亦乐乎,135
不仅,39
不仅仅,39
不以为然,23
不但,136
不便,137
不值,138
不假思索,139
不停,25
不像话,22
不光,39
不免,140
不再,141
不准,33
不利,142
不利于,143
不可思议,144
不可避免,27
不同,45
不同寻常,145
不在乎,146
不堪,31
不够,147
不大,148
不好意思,149
不如,150
不如说,151
不妨,152
不安,153
不定,154
