token,community
〇,0
一,0
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,7
一代,8
一会儿,9
一体,10
一共,11
一再,12
一切,1
一刹那,13
一动不动,14
一半,15
一卡通,16
一口气,4
一句话,17
一同,18
一向,19
一味,20
一块儿,18
一塌糊涂,21
一声不吭,14
一大早,22
一天到晚,23
一头,18
一如既往,24
一定,25
一家人,26
一帆风顺,27
一带,28
一干二净,21
一年到头,23
一应俱全,29
一度,12
一律,1
一心,24
一心一意,24
一成不变,30
一手,18
一技之长,31
一把手,32
一揽子,33
一方面,34
一旁,35
一无所有,6
一无所知,6
一旦,36
一早,22
一时,13
一晃,37
一样,38
一概,1
一概而论,39
一模一样,38
一次性,40
一毛不拔,6
一流,41
一点儿,42
一生,43
一番,44
一目了然,45
一直,46
一眼,47
一瞬间,13
一筹莫展,48
一系列,7
一线,49
一经,50
一致,51
一般,15
一般来说,52
一行,53
一言一行,5
一言不发,14
一贯,19
一起,18
一路,18
一路上,54
一路平安,55
一路顺风,55
一身,56
一辈子,43
一边,18
一连,4
一连串,7
一道,18
一部分,15
一锅粥,21
一长一短,57
一阵,58
一面,18
一鼓作气,4
一齐,1
丁,59
七,0
七嘴八舌,60
万,61
万一,36
万万,62
万分,63
万古长青,64
万无一失,65
万能,66
丈夫,26
三,0
三明治,67
三番五次,12
三维,68
三角,69
上,35
上下,70
上个月,71
上任,72
上升,73
上午,22
上去,74
上台,75
上司,76
上周,77
上场,78
上头,35
上学,79
上岗,80
上市,81
上帝,82
上当,83
上报,84
上方,49
上旬,71
上映,85
上期,86
上来,74
上楼,87
上次,88
上流,89
上涨,73
上游,90
上演,91
上火,92
上班,93
上班族,93
上瘾,94
上空,95
上级,76
上网,96
上衣,56
上诉,97
上课,98
上调,73
上车,99
上边,35
上述,100
上门,87
上限,101
上面,35
下,70
下一代,8
下个月,71
下乡,87
下令,102
下决心,103
下功夫,104
下午,22
下去,74
下台,72
下场,105
下坠,106
下属,107
下山,87
下岗,108
下意识,109
下手,110
下旬,71
下期,86
下来,74
下棋,111
下楼,87
下次,112
下海,87
下游,90
下班,93
下级,76
下落,106
下课,93
下调,73
下跌,73
下车,99
下载,96
下边,35
下降,73
下雨,113
下雪,113
下面,35
不,114
不一会儿,37
不一定,25
不为人知,115
不久,116
不了了之,117
不予,118
不亚于,119
不亦乐乎,120
不仅,121
不仅仅,122
不以为然,123
不但,121
不便,45
不值,124
不假思索,2
不停,23
不像话,21
不光,122
不免,125
不再,126
不准,127
不利,128
不利于,128
不可思议,129
不可避免,25
不同,38
不同寻常,130
不在乎,131
不堪,132
不够,133
不大,134
不好意思,135
不如,136
不如说,136
不妨,137
不安,138
不定,139
不宜,126
不容,114
不对,135
不少,7
不屑,123
不已,63
不平,140
不幸,141
不得不,125
不得了,142
不得已,143
