token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,3
一动不动,14
一半,15
一卡通,16
一口气,17
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,14
一大早,23
一天到晚,24
一头,25
一如既往,20
一定,26
一家人,27
一帆风顺,28
一带,29
一干二净,22
一年到头,24
一应俱全,30
一度,5
一律,2
一心,31
一心一意,31
一成不变,32
一手,33
一技之长,34
一把手,35
一揽子,36
一方面,37
一旁,14
一无所有,7
一无所知,7
一旦,38
一早,23
一时,3
一晃,3
一样,39
一概,2
一概而论,40
一模一样,39
一次性,41
一毛不拔,42
一流,43
一点儿,44
一生,45
一番,46
一目了然,47
一直,48
一眼,49
一瞬间,3
一筹莫展,7
一系列,8
一线,50
一经,51
一致,39
一般,15
一般来说,52
一行,53
一言一行,6
一言不发,14
一贯,20
一起,19
一路,29
一路上,54
一路平安,28
一路顺风,28
一身,55
一辈子,56
一边,33
一连,57
一连串,8
一道,19
一部分,15
一锅粥,22
一长一短,58
一阵,59
一面,33
一鼓作气,57
一齐,19
丁,60
七,1
七嘴八舌,61
万,62
万一,38
万万,63
万分,64
万古长青,65
万无一失,66
万能,67
丈夫,68
三,1
三明治,69
三番五次,13
三维,70
三角,71
上,72
上下,73
上个月,74
上任,75
上升,76
上午,23
上去,77
上台,78
上司,79
上周,74
上场,80
上头,72
上学,81
上岗,82
上市,83
上帝,84
上当,85
上报,86
上方,87
上旬,74
上映,88
上期,74
上来,77
上楼,89
上次,74
上流,90
上涨,76
上游,91
上演,92
上火,93
上班,94
上班族,94
上瘾,95
上空,96
上级,79
上网,97
上衣,55
上诉,98
上课,99
上调,100
上车,101
上边,102
上述,103
上门,89
上限,104
上面,72
下,105
下一代,9
下个月,74
下乡,89
下令,106
下决心,107
下功夫,108
下午,23
下去,77
下台,109
下场,110
下坠,111
下属,79
下山,89
下岗,112
下意识,113
下手,114
下旬,74
下期,74
下来,77
下棋,115
下楼,89
下次,116
下海,89
下游,91
下班,94
下级,79
下落,111
下课,117
下调,100
下跌,76
下车,101
下载,97
下边,102
下降,76
下雨,118
下雪,118
下面,102
不,119
不一会儿,120
不一定,26
不为人知,121
不久,120
不了了之,122
不予,123
不亚于,124
不亦乐乎,125
不仅,126
不仅仅,126
不以为然,127
不但,126
不便,128
不值,129
不假思索,113
不停,130
不像话,22
不光,126
不免,131
不再,132
不准,133
不利,134
不利于,134
不可思议,135
不可避免,131
不同,39
不同寻常,136
不在乎,137
不堪,138
不够,119
不大,119
不好意思,139
不如,124
不如说,126
不妨,140
不安,141
不定,142
