token,community
〇,0
一,0
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,7
一代,8
一会儿,9
一体,10
一共,11
一再,12
一切,7
一刹那,13
一动不动,14
一半,1
一卡通,15
一口气,16
一句话,17
一同,18
一向,19
一味,20
一块儿,18
一塌糊涂,21
一声不吭,22
一大早,23
一天到晚,24
一头,25
一如既往,26
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,21
一年到头,24
一应俱全,31
一度,12
一律,1
一心,32
一心一意,32
一成不变,33
一手,25
一技之长,34
一把手,35
一揽子,36
一方面,37
一旁,38
一无所有,6
一无所知,6
一旦,39
一早,23
一时,13
一晃,40
一样,41
一概,1
一概而论,42
一模一样,41
一次性,43
一毛不拔,6
一流,44
一点儿,45
一生,46
一番,9
一目了然,47
一直,48
一眼,49
一瞬间,13
一筹莫展,50
一系列,7
一线,51
一经,2
一致,41
一般,1
一般来说,52
一行,53
一言一行,5
一言不发,22
一贯,19
一起,18
一路,54
一路上,54
一路平安,29
一路顺风,29
一身,55
一辈子,56
一边,25
一连,12
一连串,7
一道,18
一部分,1
一锅粥,21
一长一短,57
一阵,58
一面,25
一鼓作气,59
一齐,18
丁,60
七,0
七嘴八舌,61
万,62
万一,39
万万,63
万分,64
万古长青,29
万无一失,65
万能,66
丈夫,67
三,0
三明治,68
三番五次,12
三维,69
三角,70
上,38
上下,71
上个月,72
上任,73
上升,74
上午,23
上去,75
上台,76
上司,77
上周,78
上场,79
上头,38
上学,80
上岗,81
上市,82
上帝,83
上当,84
上报,85
上方,51
上旬,72
上映,86
上期,87
上来,75
上楼,75
上次,88
上流,89
上涨,74
上游,90
上演,91
上火,92
上班,81
上班族,93
上瘾,94
上空,95
上级,77
上网,96
上衣,55
上诉,97
上课,98
上调,74
上车,99
上边,38
上述,100
上门,101
上限,71
上面,38
下,102
下一代,8
下个月,72
下乡,75
下令,103
下决心,103
下功夫,104
下午,23
下去,75
下台,76
下场,105
下坠,106
下属,77
下山,75
下岗,107
下意识,108
下手,109
下旬,72
下期,87
下来,75
下棋,110
下楼,75
下次,111
下海,75
下游,90
下班,23
下级,77
下落,112
下课,98
下调,74
下跌,74
下车,99
下载,96
下边,38
下降,74
下雨,113
下雪,113
下面,38
不,114
不一会儿,13
不一定,27
不为人知,115
不久,116
不了了之,117
不予,118
不亚于,119
不亦乐乎,120
不仅,37
不仅仅,37
不以为然,121
不但,48
不便,122
不值,123
不假思索,108
不停,24
不像话,21
不光,37
不免,108
不再,114
不准,124
不利,125
不利于,125
不可思议,121
不可避免,27
不同,41
不同寻常,126
不在乎,127
不堪,128
不够,64
不大,64
不好意思,123
不如,129
不如说,130
不妨,131
不安,50
不定,101
不宜,131
不容,114
不对,132
不少,7
不屑,133
不已,121
不平,134
不幸,105
不得不,108
不得了,21
不得已,2
