token,community
〇,0
一,0
一一,0
一下子,1
一不小心,2
一举,1
一举一动,3
一事无成,4
一些,0
一代,5
一会儿,6
一体,7
一共,8
一再,1
一切,0
一刹那,1
一动不动,3
一半,0
一卡通,9
一口气,3
一句话,10
一同,7
一向,2
一味,11
一块儿,7
一塌糊涂,10
一声不吭,3
一大早,12
一天到晚,1
一头,3
一如既往,2
一定,13
一家人,5
一帆风顺,14
一带,15
一干二净,10
一年到头,1
一应俱全,0
一度,1
一律,13
一心,11
一心一意,11
一成不变,16
一手,3
一技之长,17
一把手,18
一揽子,0
一方面,2
一旁,19
一无所有,4
一无所知,4
一旦,2
一早,12
一时,1
一晃,1
一样,7
一概,0
一概而论,10
一模一样,7
一次性,9
一毛不拔,20
一流,21
一点儿,10
一生,22
一番,23
一目了然,10
一直,2
一眼,3
一瞬间,1
一筹莫展,4
一系列,0
一线,15
一经,1
一致,7
一般,0
一般来说,2
一行,24
一言一行,3
一言不发,3
一贯,2
一起,7
一路,15
一路上,15
一路平安,14
一路顺风,14
一身,25
一辈子,22
一边,19
一连,1
一连串,0
一道,7
一部分,0
一锅粥,26
一长一短,27
一阵,28
一面,19
一鼓作气,11
一齐,1
丁,26
七,0
七嘴八舌,3
万,8
万一,2
万万,2
万分,4
万古长青,29
万无一失,30
万能,31
丈夫,5
三,0
三明治,26
三番五次,1
三维,32
三角,16
上,19
上下,19
上个月,6
上任,33
上升,34
上午,12
上去,35
上台,33
上司,5
上周,6
上场,36
上头,19
上学,37
上岗,33
上市,38
上帝,39
上当,40
上报,9
上方,19
上旬,6
上映,41
上期,6
上来,35
上楼,35
上次,6
上流,42
上涨,34
上游,43
上演,41
上火,26
上班,12
上班族,42
上瘾,29
上空,44
上级,18
上网,45
上衣,25
上诉,46
上课,37
上调,34
上车,47
上边,19
上述,0
上门,35
上限,48
上面,19
下,19
下一代,5
下个月,6
下乡,35
下令,49
下决心,11
下功夫,11
下午,12
下去,35
下台,33
下场,50
下坠,16
下属,18
下山,35
下岗,33
下意识,1
下手,11
下旬,6
下期,6
下来,35
下棋,51
下楼,35
下次,6
下海,35
下游,43
下班,12
下级,18
下落,16
下课,12
下调,34
下跌,34
下车,47
下载,45
下边,19
下降,34
下雨,52
下雪,52
下面,19
不,13
不一会儿,6
不一定,2
不为人知,21
不久,6
不了了之,10
不予,13
不亚于,7
不亦乐乎,14
不仅,2
不仅仅,2
不以为然,4
不但,2
不便,14
不值,38
不假思索,1
不停,1
不像话,10
不光,2
不免,1
不再,13
不准,13
不利,53
不利于,54
不可思议,21
不可避免,13
不同,7
不同寻常,21
不在乎,55
不堪,4
不够,56
不大,56
不好意思,4
不如,7
不如说,2
不妨,13
不安,4
不定,4
不宜,13
不容,13
不对,10
不少,0
不屑,55
不已,4
不平,4
不幸,4
不得不,1
不得了,10
不得已,1
