token,community
〇,0
一,0
一一,0
一下子,1
一不小心,2
一举,3
一举一动,4
一事无成,5
一些,0
一代,6
一会儿,7
一体,8
一共,9
一再,3
一切,0
一刹那,10
一动不动,4
一半,0
一卡通,11
一口气,4
一句话,12
一同,8
一向,2
一味,13
一块儿,7
一塌糊涂,7
一声不吭,4
一大早,14
一天到晚,3
一头,15
一如既往,2
一定,2
一家人,16
一帆风顺,17
一带,18
一干二净,7
一年到头,3
一应俱全,0
一度,3
一律,0
一心,13
一心一意,13
一成不变,19
一手,15
一技之长,20
一把手,21
一揽子,22
一方面,2
一旁,18
一无所有,5
一无所知,5
一旦,2
一早,14
一时,10
一晃,10
一样,23
一概,0
一概而论,7
一模一样,23
一次性,11
一毛不拔,24
一流,25
一点儿,7
一生,26
一番,3
一目了然,27
一直,2
一眼,4
一瞬间,10
一筹莫展,5
一系列,0
一线,18
一经,1
一致,23
一般,0
一般来说,2
一行,28
一言一行,4
一言不发,4
一贯,2
一起,8
一路,29
一路上,29
一路平安,17
一路顺风,17
一身,30
一辈子,26
一边,18
一连,3
一连串,0
一道,8
一部分,0
一锅粥,31
一长一短,32
一阵,33
一面,18
一鼓作气,13
一齐,1
丁,31
七,0
七嘴八舌,4
万,0
万一,2
万万,34
万分,35
万古长青,36
万无一失,37
万能,38
丈夫,16
三,0
三明治,31
三番五次,3
三维,39
三角,39
上,18
上下,18
上个月,10
上任,40
上升,41
上午,14
上去,42
上台,40
上司,16
上周,10
上场,43
上头,18
上学,44
上岗,40
上市,45
上帝,46
上当,47
上报,48
上方,18
上旬,10
上映,49
上期,10
上来,42
上楼,42
上次,10
上流,50
上涨,41
上游,51
上演,52
上火,31
上班,14
上班族,50
上瘾,53
上空,54
上级,21
上网,55
上衣,30
上诉,56
上课,44
上调,41
上车,29
上边,18
上述,0
上门,42
上限,57
上面,18
下,18
下一代,6
下个月,10
下乡,42
下令,1
下决心,13
下功夫,13
下午,14
下去,42
下台,40
下场,58
下坠,39
下属,21
下山,42
下岗,40
下意识,1
下手,59
下旬,10
下期,10
下来,42
下棋,60
下楼,42
下次,7
下海,42
下游,51
下班,14
下级,21
下落,39
下课,14
下调,41
下跌,41
下车,29
下载,55
下边,18
下降,41
下雨,61
下雪,61
下面,18
不,62
不一会儿,10
不一定,2
不为人知,63
不久,10
不了了之,7
不予,64
不亚于,23
不亦乐乎,17
不仅,2
不仅仅,2
不以为然,5
不但,2
不便,45
不值,45
不假思索,1
不停,3
不像话,7
不光,2
不免,1
不再,62
不准,62
不利,65
不利于,65
不可思议,24
不可避免,2
不同,23
不同寻常,23
不在乎,66
不堪,5
不够,35
不大,35
不好意思,5
不如,23
不如说,2
不妨,62
不安,5
不定,5
不宜,62
不容,62
不对,7
不少,0
不屑,36
不已,5
不平,36
不幸,5
不得不,1
不得了,7
不得已,1
