token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,3
一体,10
一共,11
一再,5
一切,2
一刹那,3
一动不动,12
一半,13
一卡通,14
一口气,15
一句话,16
一同,17
一向,18
一味,19
一块儿,20
一塌糊涂,21
一声不吭,12
一大早,22
一天到晚,23
一头,24
一如既往,18
一定,25
一家人,20
一帆风顺,26
一带,27
一干二净,21
一年到头,23
一应俱全,10
一度,5
一律,2
一心,28
一心一意,28
一成不变,29
一手,24
一技之长,30
一把手,31
一揽子,32
一方面,4
一旁,33
一无所有,7
一无所知,7
一旦,4
一早,22
一时,3
一晃,3
一样,34
一概,2
一概而论,19
一模一样,34
一次性,35
一毛不拔,36
一流,37
一点儿,20
一生,38
一番,39
一目了然,21
一直,18
一眼,12
一瞬间,3
一筹莫展,12
一系列,8
一线,24
一经,40
一致,41
一般,2
一般来说,4
一行,42
一言一行,43
一言不发,12
一贯,18
一起,17
一路,26
一路上,44
一路平安,26
一路顺风,26
一身,45
一辈子,38
一边,33
一连,5
一连串,8
一道,17
一部分,2
一锅粥,21
一长一短,46
一阵,47
一面,24
一鼓作气,28
一齐,3
丁,48
七,1
七嘴八舌,12
万,49
万一,49
万万,49
万分,50
万古长青,51
万无一失,52
万能,53
丈夫,20
三,1
三明治,54
三番五次,5
三维,55
三角,56
上,33
上下,57
上个月,58
上任,59
上升,60
上午,22
上去,61
上台,59
上司,20
上周,58
上场,62
上头,33
上学,63
上岗,64
上市,65
上帝,66
上当,67
上报,68
上方,33
上旬,58
上映,69
上期,70
上来,61
上楼,45
上次,58
上流,71
上涨,60
上游,72
上演,73
上火,54
上班,22
上班族,74
上瘾,75
上空,76
上级,77
上网,78
上衣,45
上诉,79
上课,63
上调,60
上车,80
上边,33
上述,81
上门,82
上限,83
上面,33
下,84
下一代,9
下个月,58
下乡,85
下令,86
下决心,87
下功夫,88
下午,22
下去,61
下台,59
下场,89
下坠,90
下属,91
下山,44
下岗,64
下意识,12
下手,92
下旬,58
下期,70
下来,61
下棋,93
下楼,45
下次,94
下海,95
下游,72
下班,22
下级,77
下落,96
下课,22
下调,60
下跌,60
下车,80
下载,97
下边,33
下降,60
下雨,98
下雪,98
下面,33
不,99
不一会儿,3
不一定,4
不为人知,100
不久,101
不了了之,102
不予,103
不亚于,104
不亦乐乎,105
不仅,4
不仅仅,4
不以为然,12
不但,4
不便,106
不值,12
不假思索,3
不停,23
不像话,50
不光,4
不免,4
不再,99
不准,99
不利,107
不利于,108
不可思议,109
不可避免,110
不同,34
不同寻常,109
不在乎,99
不堪,29
不够,50
不大,50
不好意思,12
不如,99
不如说,4
不妨,99
不安,12
不定,111
