token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,3
一体,10
一共,11
一再,12
一切,2
一刹那,13
一动不动,14
一半,15
一卡通,16
一口气,5
一句话,17
一同,18
一向,19
一味,20
一块儿,18
一塌糊涂,21
一声不吭,3
一大早,22
一天到晚,23
一头,24
一如既往,19
一定,25
一家人,26
一帆风顺,27
一带,28
一干二净,21
一年到头,23
一应俱全,29
一度,12
一律,2
一心,30
一心一意,30
一成不变,31
一手,24
一技之长,32
一把手,33
一揽子,34
一方面,35
一旁,36
一无所有,7
一无所知,7
一旦,37
一早,22
一时,13
一晃,38
一样,39
一概,2
一概而论,40
一模一样,39
一次性,41
一毛不拔,42
一流,43
一点儿,44
一生,45
一番,46
一目了然,47
一直,19
一眼,48
一瞬间,13
一筹莫展,49
一系列,8
一线,50
一经,51
一致,52
一般,53
一般来说,54
一行,55
一言一行,6
一言不发,3
一贯,19
一起,18
一路,27
一路上,56
一路平安,27
一路顺风,27
一身,10
一辈子,30
一边,36
一连,57
一连串,8
一道,18
一部分,53
一锅粥,21
一长一短,58
一阵,59
一面,24
一鼓作气,5
一齐,60
丁,61
七,1
七嘴八舌,62
万,63
万一,64
万万,64
万分,64
万古长青,65
万无一失,66
万能,67
丈夫,26
三,1
三明治,68
三番五次,12
三维,69
三角,70
上,71
上下,72
上个月,73
上任,74
上升,75
上午,22
上去,76
上台,77
上司,78
上周,79
上场,80
上头,36
上学,81
上岗,82
上市,83
上帝,84
上当,85
上报,86
上方,87
上旬,73
上映,88
上期,89
上来,76
上楼,90
上次,91
上流,92
上涨,75
上游,93
上演,94
上火,95
上班,22
上班族,96
上瘾,97
上空,98
上级,78
上网,99
上衣,100
上诉,101
上课,81
上调,75
上车,102
上边,36
上述,103
上门,104
上限,105
上面,36
下,71
下一代,9
下个月,73
下乡,106
下令,107
下决心,108
下功夫,109
下午,22
下去,76
下台,74
下场,110
下坠,111
下属,112
下山,106
下岗,82
下意识,3
下手,109
下旬,73
下期,89
下来,76
下棋,113
下楼,22
下次,114
下海,106
下游,93
下班,22
下级,78
下落,115
下课,22
下调,75
下跌,75
下车,102
下载,116
下边,36
下降,75
下雨,117
下雪,117
下面,36
不,118
不一会儿,3
不一定,119
不为人知,120
不久,121
不了了之,122
不予,123
不亚于,124
不亦乐乎,62
不仅,125
不仅仅,126
不以为然,127
不但,125
不便,128
不值,129
不假思索,3
不停,23
不像话,44
不光,130
不免,131
不再,118
不准,132
不利,133
不利于,133
不可思议,134
不可避免,135
不同,39
不同寻常,39
不在乎,129
不堪,49
不够,136
不大,137
不好意思,44
不如,138
不如说,130
不妨,139
不安,127
不定,140
