token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,14
一动不动,15
一半,16
一卡通,17
一口气,5
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,23
一大早,24
一天到晚,25
一头,26
一如既往,20
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,22
一年到头,25
一应俱全,31
一度,13
一律,2
一心,32
一心一意,32
一成不变,33
一手,34
一技之长,35
一把手,36
一揽子,37
一方面,38
一旁,39
一无所有,7
一无所知,7
一旦,40
一早,24
一时,14
一晃,41
一样,42
一概,2
一概而论,43
一模一样,42
一次性,44
一毛不拔,45
一流,46
一点儿,47
一生,48
一番,49
一目了然,50
一直,20
一眼,10
一瞬间,14
一筹莫展,51
一系列,8
一线,52
一经,53
一致,54
一般,55
一般来说,56
一行,6
一言一行,6
一言不发,23
一贯,20
一起,19
一路,29
一路上,57
一路平安,29
一路顺风,29
一身,11
一辈子,25
一边,39
一连,58
一连串,8
一道,19
一部分,55
一锅粥,22
一长一短,59
一阵,60
一面,61
一鼓作气,5
一齐,3
丁,62
七,1
七嘴八舌,63
万,64
万一,40
万万,65
万分,65
万古长青,66
万无一失,67
万能,68
丈夫,28
三,1
三明治,69
三番五次,13
三维,70
三角,71
上,72
上下,73
上个月,74
上任,75
上升,76
上午,24
上去,77
上台,78
上司,79
上周,74
上场,80
上头,39
上学,81
上岗,82
上市,83
上帝,84
上当,85
上报,86
上方,87
上旬,88
上映,89
上期,90
上来,77
上楼,91
上次,92
上流,93
上涨,76
上游,94
上演,95
上火,96
上班,97
上班族,98
上瘾,99
上空,100
上级,79
上网,101
上衣,102
上诉,103
上课,97
上调,76
上车,104
上边,39
上述,105
上门,106
上限,107
上面,39
下,72
下一代,9
下个月,88
下乡,108
下令,109
下决心,110
下功夫,111
下午,24
下去,77
下台,75
下场,112
下坠,113
下属,79
下山,108
下岗,82
下意识,3
下手,114
下旬,88
下期,90
下来,77
下棋,97
下楼,97
下次,115
下海,108
下游,94
下班,24
下级,79
下落,116
下课,117
下调,76
下跌,76
下车,104
下载,118
下边,39
下降,76
下雨,119
下雪,119
下面,39
不,120
不一会儿,14
不一定,121
不为人知,122
不久,123
不了了之,124
不予,125
不亚于,126
不亦乐乎,127
不仅,128
不仅仅,129
不以为然,23
不但,128
不便,130
不值,131
不假思索,3
不停,25
不像话,47
不光,132
不免,4
不再,120
不准,133
不利,130
不利于,134
不可思议,135
不可避免,136
不同,42
不同寻常,42
不在乎,137
不堪,138
不够,139
不大,140
不好意思,47
不如,141
不如说,132
不妨,142
不安,23
不定,143
