token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,8
一刹那,3
一动不动,14
一半,8
一卡通,15
一口气,5
一句话,16
一同,2
一向,17
一味,18
一块儿,2
一塌糊涂,19
一声不吭,20
一大早,14
一天到晚,21
一头,22
一如既往,17
一定,23
一家人,24
一帆风顺,25
一带,25
一干二净,26
一年到头,21
一应俱全,27
一度,13
一律,8
一心,28
一心一意,28
一成不变,29
一手,30
一技之长,31
一把手,32
一揽子,33
一方面,34
一旁,35
一无所有,7
一无所知,7
一旦,34
一早,14
一时,36
一晃,37
一样,38
一概,8
一概而论,39
一模一样,38
一次性,40
一毛不拔,41
一流,42
一点儿,43
一生,44
一番,45
一目了然,46
一直,34
一眼,47
一瞬间,3
一筹莫展,7
一系列,8
一线,48
一经,49
一致,50
一般,21
一般来说,34
一行,51
一言一行,6
一言不发,20
一贯,17
一起,2
一路,25
一路上,52
一路平安,53
一路顺风,25
一身,54
一辈子,44
一边,35
一连,13
一连串,8
一道,55
一部分,8
一锅粥,56
一长一短,57
一阵,45
一面,35
一鼓作气,5
一齐,2
丁,58
七,1
七嘴八舌,20
万,1
万一,34
万万,59
万分,60
万古长青,61
万无一失,62
万能,63
丈夫,24
三,1
三明治,64
三番五次,13
三维,65
三角,66
上,35
上下,67
上个月,68
上任,69
上升,70
上午,14
上去,71
上台,69
上司,72
上周,68
上场,73
上头,35
上学,74
上岗,69
上市,75
上帝,76
上当,77
上报,78
上方,35
上旬,68
上映,79
上期,80
上来,71
上楼,14
上次,68
上流,81
上涨,70
上游,82
上演,83
上火,84
上班,14
上班族,85
上瘾,31
上空,86
上级,72
上网,87
上衣,88
上诉,89
上课,74
上调,70
上车,90
上边,35
上述,91
上门,92
上限,93
上面,35
下,35
下一代,9
下个月,68
下乡,94
下令,95
下决心,5
下功夫,5
下午,14
下去,71
下台,69
下场,73
下坠,96
下属,97
下山,14
下岗,69
下意识,3
下手,98
下旬,68
下期,80
下来,71
下棋,2
下楼,14
下次,68
下海,99
下游,82
下班,14
下级,72
下落,96
下课,14
下调,70
下跌,70
下车,90
下载,100
下边,35
下降,70
下雨,101
下雪,101
下面,35
不,17
不一会儿,102
不一定,34
不为人知,103
不久,102
不了了之,104
不予,105
不亚于,106
不亦乐乎,107
不仅,34
不仅仅,34
不以为然,20
不但,34
不便,108
不值,17
不假思索,3
不停,21
不像话,19
不光,34
不免,3
不再,17
不准,17
不利,109
不利于,109
不可思议,110
不可避免,23
不同,38
不同寻常,38
不在乎,111
不堪,20
不够,60
不大,60
不好意思,20
不如,106
不如说,34
不妨,106
不安,20
不定,112
