token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,14
一动不动,10
一半,15
一卡通,16
一口气,5
一句话,17
一同,18
一向,19
一味,20
一块儿,18
一塌糊涂,21
一声不吭,10
一大早,22
一天到晚,23
一头,24
一如既往,20
一定,25
一家人,26
一帆风顺,27
一带,28
一干二净,21
一年到头,29
一应俱全,30
一度,13
一律,2
一心,31
一心一意,31
一成不变,32
一手,33
一技之长,34
一把手,35
一揽子,36
一方面,37
一旁,38
一无所有,7
一无所知,7
一旦,39
一早,22
一时,14
一晃,3
一样,40
一概,2
一概而论,41
一模一样,40
一次性,42
一毛不拔,43
一流,44
一点儿,45
一生,46
一番,47
一目了然,48
一直,49
一眼,10
一瞬间,14
一筹莫展,50
一系列,51
一线,52
一经,3
一致,53
一般,54
一般来说,55
一行,56
一言一行,6
一言不发,10
一贯,19
一起,18
一路,27
一路上,57
一路平安,58
一路顺风,27
一身,11
一辈子,31
一边,38
一连,59
一连串,51
一道,18
一部分,8
一锅粥,60
一长一短,61
一阵,62
一面,63
一鼓作气,5
一齐,2
丁,64
七,1
七嘴八舌,10
万,65
万一,39
万万,66
万分,66
万古长青,67
万无一失,68
万能,69
丈夫,26
三,1
三明治,70
三番五次,13
三维,71
三角,72
上,73
上下,74
上个月,75
上任,76
上升,77
上午,22
上去,78
上台,79
上司,80
上周,75
上场,81
上头,38
上学,82
上岗,83
上市,84
上帝,85
上当,86
上报,87
上方,88
上旬,75
上映,89
上期,90
上来,78
上楼,91
上次,92
上流,93
上涨,77
上游,94
上演,95
上火,96
上班,97
上班族,98
上瘾,99
上空,100
上级,80
上网,101
上衣,102
上诉,103
上课,82
上调,77
上车,104
上边,38
上述,105
上门,106
上限,107
上面,38
下,108
下一代,9
下个月,75
下乡,109
下令,110
下决心,111
下功夫,112
下午,22
下去,78
下台,76
下场,113
下坠,114
下属,80
下山,109
下岗,83
下意识,10
下手,115
下旬,75
下期,90
下来,78
下棋,97
下楼,97
下次,116
下海,109
下游,94
下班,22
下级,80
下落,117
下课,118
下调,77
下跌,77
下车,104
下载,119
下边,38
下降,77
下雨,120
下雪,120
下面,38
不,121
不一会儿,3
不一定,122
不为人知,123
不久,124
不了了之,125
不予,126
不亚于,127
不亦乐乎,128
不仅,122
不仅仅,122
不以为然,129
不但,122
不便,130
不值,131
不假思索,132
不停,133
不像话,45
不光,122
不免,23
不再,121
不准,134
不利,135
不利于,135
不可思议,136
不可避免,137
不同,40
不同寻常,138
不在乎,139
不堪,140
不够,141
不大,142
不好意思,45
不如,143
不如说,122
不妨,144
不安,129
不定,145
