token,community
〇,0
一,1
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,1
一代,7
一会儿,8
一体,9
一共,1
一再,4
一切,1
一刹那,2
一动不动,10
一半,1
一卡通,11
一口气,5
一句话,12
一同,13
一向,14
一味,15
一块儿,13
一塌糊涂,8
一声不吭,10
一大早,16
一天到晚,17
一头,10
一如既往,14
一定,18
一家人,7
一帆风顺,19
一带,20
一干二净,8
一年到头,17
一应俱全,21
一度,4
一律,1
一心,22
一心一意,22
一成不变,23
一手,10
一技之长,24
一把手,25
一揽子,5
一方面,14
一旁,20
一无所有,6
一无所知,6
一旦,14
一早,16
一时,2
一晃,26
一样,9
一概,1
一概而论,27
一模一样,9
一次性,28
一毛不拔,29
一流,30
一点儿,1
一生,31
一番,8
一目了然,3
一直,14
一眼,32
一瞬间,2
一筹莫展,6
一系列,1
一线,20
一经,2
一致,9
一般,1
一般来说,14
一行,33
一言一行,5
一言不发,10
一贯,14
一起,13
一路,19
一路上,34
一路平安,19
一路顺风,19
一身,35
一辈子,17
一边,20
一连,1
一连串,1
一道,13
一部分,1
一锅粥,36
一长一短,37
一阵,32
一面,20
一鼓作气,38
一齐,13
丁,39
七,1
七嘴八舌,5
万,1
万一,14
万万,32
万分,4
万古长青,40
万无一失,41
万能,24
丈夫,7
三,1
三明治,42
三番五次,4
三维,43
三角,26
上,20
上下,20
上个月,44
上任,45
上升,21
上午,16
上去,46
上台,45
上司,7
上周,44
上场,47
上头,20
上学,48
上岗,45
上市,49
上帝,40
上当,50
上报,51
上方,20
上旬,44
上映,52
上期,44
上来,46
上楼,46
上次,44
上流,23
上涨,21
上游,53
上演,54
上火,36
上班,16
上班族,7
上瘾,24
上空,55
上级,25
上网,56
上衣,35
上诉,57
上课,48
上调,21
上车,46
上边,20
上述,20
上门,37
上限,58
上面,20
下,20
下一代,7
下个月,44
下乡,34
下令,2
下决心,38
下功夫,59
下午,16
下去,46
下台,45
下场,47
下坠,60
下属,25
下山,46
下岗,45
下意识,2
下手,13
下旬,44
下期,44
下来,46
下棋,61
下楼,46
下次,62
下海,46
下游,53
下班,16
下级,25
下落,60
下课,16
下调,21
下跌,21
下车,46
下载,56
下边,20
下降,21
下雨,63
下雪,63
下面,20
不,64
不一会儿,44
不一定,18
不为人知,65
不久,44
不了了之,8
不予,58
不亚于,0
不亦乐乎,66
不仅,14
不仅仅,14
不以为然,6
不但,14
不便,67
不值,64
不假思索,2
不停,17
不像话,8
不光,14
不免,2
不再,18
不准,64
不利,18
不利于,18
不可思议,6
不可避免,18
不同,9
不同寻常,3
不在乎,68
不堪,6
不够,4
不大,4
不好意思,6
不如,0
不如说,14
不妨,18
不安,6
不定,6
