token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,14
一动不动,10
一半,15
一卡通,16
一口气,5
一句话,17
一同,18
一向,19
一味,20
一块儿,18
一塌糊涂,21
一声不吭,10
一大早,22
一天到晚,23
一头,24
一如既往,19
一定,25
一家人,26
一帆风顺,27
一带,28
一干二净,21
一年到头,23
一应俱全,29
一度,13
一律,2
一心,30
一心一意,30
一成不变,31
一手,32
一技之长,33
一把手,34
一揽子,35
一方面,36
一旁,37
一无所有,7
一无所知,7
一旦,38
一早,22
一时,14
一晃,39
一样,40
一概,2
一概而论,41
一模一样,40
一次性,42
一毛不拔,43
一流,44
一点儿,45
一生,46
一番,47
一目了然,48
一直,19
一眼,10
一瞬间,14
一筹莫展,7
一系列,8
一线,49
一经,50
一致,51
一般,52
一般来说,53
一行,6
一言一行,6
一言不发,10
一贯,19
一起,18
一路,27
一路上,54
一路平安,55
一路顺风,27
一身,24
一辈子,30
一边,37
一连,56
一连串,8
一道,18
一部分,57
一锅粥,58
一长一短,59
一阵,60
一面,61
一鼓作气,5
一齐,3
丁,62
七,1
七嘴八舌,63
万,64
万一,38
万万,65
万分,65
万古长青,66
万无一失,67
万能,68
丈夫,26
三,1
三明治,69
三番五次,13
三维,70
三角,71
上,72
上下,73
上个月,74
上任,75
上升,76
上午,22
上去,77
上台,78
上司,79
上周,74
上场,80
上头,37
上学,81
上岗,82
上市,83
上帝,84
上当,85
上报,86
上方,87
上旬,74
上映,88
上期,89
上来,77
上楼,90
上次,91
上流,92
上涨,76
上游,93
上演,94
上火,95
上班,90
上班族,96
上瘾,97
上空,98
上级,79
上网,99
上衣,100
上诉,101
上课,90
上调,76
上车,102
上边,37
上述,103
上门,104
上限,105
上面,37
下,106
下一代,9
下个月,74
下乡,107
下令,108
下决心,109
下功夫,110
下午,22
下去,77
下台,75
下场,111
下坠,112
下属,79
下山,107
下岗,82
下意识,3
下手,113
下旬,74
下期,89
下来,77
下棋,114
下楼,90
下次,115
下海,107
下游,93
下班,90
下级,79
下落,116
下课,90
下调,76
下跌,76
下车,102
下载,117
下边,37
下降,76
下雨,118
下雪,118
下面,37
不,119
不一会儿,14
不一定,120
不为人知,121
不久,122
不了了之,123
不予,124
不亚于,125
不亦乐乎,126
不仅,120
不仅仅,127
不以为然,128
不但,120
不便,129
不值,130
不假思索,3
不停,13
不像话,131
不光,132
不免,133
不再,119
不准,119
不利,134
不利于,135
不可思议,136
不可避免,137
不同,40
不同寻常,40
不在乎,138
不堪,139
不够,140
不大,141
不好意思,131
不如,142
不如说,132
不妨,143
不安,128
不定,144
