token,community
〇,0
一,0
一一,1
一下子,2
一不小心,2
一举,3
一举一动,4
一事无成,5
一些,6
一代,7
一会儿,8
一体,9
一共,10
一再,3
一切,6
一刹那,11
一动不动,12
一半,6
一卡通,13
一口气,8
一句话,14
一同,15
一向,16
一味,17
一块儿,15
一塌糊涂,18
一声不吭,12
一大早,19
一天到晚,20
一头,21
一如既往,16
一定,22
一家人,23
一帆风顺,24
一带,25
一干二净,8
一年到头,20
一应俱全,26
一度,3
一律,6
一心,27
一心一意,28
一成不变,17
一手,21
一技之长,29
一把手,30
一揽子,31
一方面,32
一旁,33
一无所有,5
一无所知,5
一旦,34
一早,19
一时,11
一晃,2
一样,35
一概,6
一概而论,36
一模一样,35
一次性,3
一毛不拔,5
一流,37
一点儿,18
一生,38
一番,8
一目了然,39
一直,16
一眼,12
一瞬间,11
一筹莫展,40
一系列,6
一线,41
一经,1
一致,35
一般,6
一般来说,34
一行,42
一言一行,4
一言不发,12
一贯,16
一起,15
一路,43
一路上,43
一路平安,44
一路顺风,44
一身,45
一辈子,38
一边,33
一连,3
一连串,6
一道,15
一部分,6
一锅粥,46
一长一短,47
一阵,48
一面,49
一鼓作气,3
一齐,2
丁,50
七,0
七嘴八舌,12
万,51
万一,34
万万,52
万分,53
万古长青,54
万无一失,55
万能,56
丈夫,23
三,0
三明治,57
三番五次,3
三维,58
三角,59
上,33
上下,33
上个月,60
上任,61
上升,62
上午,19
上去,8
上台,61
上司,23
上周,60
上场,63
上头,33
上学,64
上岗,61
上市,65
上帝,66
上当,67
上报,68
上方,33
上旬,60
上映,69
上期,60
上来,8
上楼,70
上次,60
上流,71
上涨,62
上游,72
上演,73
上火,46
上班,19
上班族,74
上瘾,75
上空,76
上级,77
上网,78
上衣,45
上诉,79
上课,64
上调,62
上车,80
上边,33
上述,81
上门,70
上限,82
上面,33
下,33
下一代,7
下个月,60
下乡,70
下令,83
下决心,27
下功夫,84
下午,19
下去,8
下台,61
下场,63
下坠,85
下属,86
下山,70
下岗,61
下意识,2
下手,87
下旬,60
下期,60
下来,8
下棋,88
下楼,70
下次,89
下海,70
下游,72
下班,19
下级,77
下落,90
下课,19
下调,62
下跌,62
下车,80
下载,78
下边,33
下降,62
下雨,91
下雪,91
下面,33
不,92
不一会儿,2
不一定,32
不为人知,93
不久,94
不了了之,95
不予,1
不亚于,96
不亦乐乎,97
不仅,32
不仅仅,32
不以为然,98
不但,32
不便,39
不值,99
不假思索,2
不停,20
不像话,18
不光,32
不免,20
不再,92
不准,92
不利,100
不利于,101
不可思议,98
不可避免,22
不同,35
不同寻常,93
不在乎,102
不堪,103
不够,53
不大,53
不好意思,18
不如,96
不如说,34
不妨,22
不安,40
不定,20
不宜,92
不容,92
不对,18
不少,6
不屑,104
不已,98
不平,40
不幸,105
不得不,2
不得了,18
不得已,2
