token,community
〇,0
一,1
一一,2
一下子,3
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,7
一代,8
一会儿,3
一体,9
一共,10
一再,11
一切,7
一刹那,3
一动不动,12
一半,13
一卡通,14
一口气,4
一句话,15
一同,16
一向,17
一味,18
一块儿,19
一塌糊涂,20
一声不吭,12
一大早,21
一天到晚,22
一头,23
一如既往,17
一定,24
一家人,25
一帆风顺,26
一带,27
一干二净,20
一年到头,22
一应俱全,28
一度,11
一律,2
一心,29
一心一意,29
一成不变,30
一手,31
一技之长,32
一把手,33
一揽子,34
一方面,35
一旁,19
一无所有,6
一无所知,6
一旦,36
一早,21
一时,37
一晃,3
一样,38
一概,2
一概而论,18
一模一样,38
一次性,39
一毛不拔,40
一流,41
一点儿,42
一生,43
一番,44
一目了然,45
一直,35
一眼,12
一瞬间,3
一筹莫展,6
一系列,7
一线,46
一经,2
一致,47
一般,48
一般来说,49
一行,50
一言一行,5
一言不发,12
一贯,17
一起,16
一路,27
一路上,51
一路平安,52
一路顺风,52
一身,53
一辈子,43
一边,19
一连,4
一连串,7
一道,16
一部分,7
一锅粥,20
一长一短,54
一阵,55
一面,23
一鼓作气,4
一齐,3
丁,56
七,1
七嘴八舌,12
万,57
万一,36
万万,57
万分,58
万古长青,59
万无一失,60
万能,61
丈夫,25
三,1
三明治,62
三番五次,11
三维,63
三角,64
上,19
上下,65
上个月,66
上任,67
上升,68
上午,21
上去,69
上台,67
上司,25
上周,66
上场,70
上头,19
上学,71
上岗,72
上市,73
上帝,74
上当,75
上报,76
上方,19
上旬,66
上映,77
上期,78
上来,69
上楼,79
上次,80
上流,81
上涨,68
上游,82
上演,83
上火,62
上班,21
上班族,84
上瘾,85
上空,86
上级,87
上网,88
上衣,53
上诉,89
上课,71
上调,68
上车,90
上边,19
上述,91
上门,92
上限,93
上面,19
下,94
下一代,8
下个月,66
下乡,92
下令,95
下决心,29
下功夫,96
下午,21
下去,69
下台,67
下场,97
下坠,98
下属,99
下山,92
下岗,72
下意识,3
下手,100
下旬,66
下期,78
下来,69
下棋,101
下楼,79
下次,42
下海,92
下游,82
下班,21
下级,87
下落,102
下课,21
下调,68
下跌,68
下车,90
下载,103
下边,19
下降,68
下雨,104
下雪,104
下面,19
不,105
不一会儿,3
不一定,35
不为人知,106
不久,107
不了了之,108
不予,2
不亚于,109
不亦乐乎,110
不仅,35
不仅仅,35
不以为然,12
不但,35
不便,111
不值,112
不假思索,3
不停,22
不像话,42
不光,35
不免,35
不再,105
不准,105
不利,113
不利于,114
不可思议,115
不可避免,116
不同,38
不同寻常,115
不在乎,117
不堪,30
不够,58
不大,58
不好意思,12
不如,118
不如说,42
不妨,119
不安,12
不定,120
