token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,3
一动不动,14
一半,15
一卡通,16
一口气,5
一句话,17
一同,18
一向,19
一味,20
一块儿,18
一塌糊涂,21
一声不吭,14
一大早,22
一天到晚,23
一头,24
一如既往,25
一定,26
一家人,27
一帆风顺,28
一带,29
一干二净,30
一年到头,23
一应俱全,31
一度,32
一律,33
一心,34
一心一意,34
一成不变,35
一手,36
一技之长,37
一把手,38
一揽子,39
一方面,40
一旁,41
一无所有,7
一无所知,7
一旦,42
一早,22
一时,43
一晃,3
一样,44
一概,2
一概而论,45
一模一样,44
一次性,46
一毛不拔,47
一流,48
一点儿,49
一生,50
一番,51
一目了然,52
一直,23
一眼,14
一瞬间,3
一筹莫展,53
一系列,8
一线,36
一经,2
一致,54
一般,33
一般来说,55
一行,56
一言一行,6
一言不发,14
一贯,19
一起,18
一路,57
一路上,58
一路平安,57
一路顺风,57
一身,11
一辈子,50
一边,41
一连,59
一连串,8
一道,60
一部分,15
一锅粥,21
一长一短,61
一阵,62
一面,40
一鼓作气,5
一齐,63
丁,64
七,1
七嘴八舌,14
万,65
万一,42
万万,66
万分,67
万古长青,68
万无一失,69
万能,70
丈夫,27
三,1
三明治,71
三番五次,13
三维,72
三角,73
上,74
上下,75
上个月,76
上任,77
上升,78
上午,22
上去,79
上台,80
上司,81
上周,76
上场,80
上头,41
上学,82
上岗,83
上市,84
上帝,85
上当,86
上报,87
上方,88
上旬,76
上映,89
上期,90
上来,79
上楼,79
上次,91
上流,92
上涨,78
上游,93
上演,94
上火,95
上班,22
上班族,96
上瘾,97
上空,98
上级,81
上网,99
上衣,100
上诉,101
上课,82
上调,78
上车,102
上边,41
上述,103
上门,104
上限,105
上面,41
下,106
下一代,9
下个月,76
下乡,107
下令,108
下决心,108
下功夫,109
下午,22
下去,79
下台,110
下场,111
下坠,112
下属,81
下山,79
下岗,83
下意识,113
下手,114
下旬,76
下期,90
下来,79
下棋,115
下楼,22
下次,91
下海,116
下游,93
下班,22
下级,81
下落,112
下课,22
下调,78
下跌,78
下车,102
下载,117
下边,41
下降,78
下雨,118
下雪,118
下面,41
不,119
不一会儿,3
不一定,120
不为人知,121
不久,122
不了了之,123
不予,124
不亚于,125
不亦乐乎,126
不仅,127
不仅仅,128
不以为然,129
不但,127
不便,130
不值,131
不假思索,113
不停,132
不像话,21
不光,128
不免,119
不再,119
不准,133
不利,134
不利于,134
不可思议,135
不可避免,136
不同,44
不同寻常,44
不在乎,137
不堪,138
不够,139
不大,140
不好意思,141
不如,125
不如说,128
不妨,142
不安,129
不定,143
