community,size,mean_best_match_jaccard,min_best_match_jaccard,fraction_members_in_best_match_every_repeat
0,51,0.25733750080765005,0.13432835820895522,0.0196078431372549
1,43,0.07302034130896765,0.046511627906976744,0.0
2,41,0.08946208003952569,0.07608695652173914,0.024390243902439025
3,47,0.1995019105484222,0.13953488372093023,0.0
4,58,0.20441357823623738,0.10112359550561797,0.034482758620689655
5,48,0.27448181946802486,0.1827956989247312,0.020833333333333332
6,43,0.2626840094867865,0.12195121951219512,0.06976744186046512
7,44,0.23250321587196893,0.06611570247933884,0.0
8,57,0.2753971474289068,0.21739130434782608,0.017543859649122806
9,50,0.23594174714716973,0.21739130434782608,0.08
10,49,0.1477540276157582,0.09322033898305085,0.02040816326530612
11,32,0.16481682550041069,0.1,0.0
12,51,0.2932969766551856,0.14666666666666667,0.1568627450980392
13,46,0.3493279613695026,0.06896551724137931,0.08695652173913043
14,21,0.08289423492974425,0.04878048780487805,0.0
15,48,0.12734539694503655,0.09473684210526316,0.0
16,43,0.25185962882168605,0.12371134020618557,0.023255813953488372
17,57,0.7733766233766233,0.6333333333333333,0.631578947368421
18,82,0.3355137595599436,0.1349206349206349,0.08536585365853659
19,92,0.4485578352661314,0.3644067796610169,0.32608695652173914
20,27,0.12210807832218824,0.10144927536231885,0.037037037037037035
21,59,0.260888381094962,0.18681318681318682,0.11864406779661017
22,51,0.35421557377254104,0.21739130434782608,0.3333333333333333
23,67,0.5743049163982206,0.4634146341463415,0.47761194029850745
24,54,0.45568344470338257,0.33962264150943394,0.3888888888888889
25,65,0.14221322298105066,0.06862745098039216,0.0
26,33,0.36578447682868875,0.13043478260869565,0.12121212121212122
27,57,0.38485096715346195,0.3258426966292135,0.3684210526315789
28,72,0.22089677750089096,0.15517241379310345,0.0
29,35,0.14683368420359041,0.10869565217391304,0.05714285714285714
30,57,0.14255696682325117,0.10638297872340426,0.10526315789473684
31,60,0.49789284047146687,0.36585365853658536,0.25
32,34,0.15499559809091365,0.1320754716981132,0.17647058823529413
33,65,0.5538419862880496,0.47674418604651164,0.49230769230769234
34,39,0.521335442651015,0.3448275862068966,0.1282051282051282
35,50,0.2122702809501547,0.1527777777777778,0.0
36,81,0.40585491723249834,0.20430107526881722,0.2345679012345679
37,99,0.5496331034601067,0.37962962962962965,0.30303030303030304
38,46,0.3774911854436508,0.24,0.4782608695652174
39,67,0.33710840197094494,0.1958762886597938,0.1791044776119403
40,39,0.21400602409638553,0.15555555555555556,0.02564102564102564
41,66,0.29166933037293596,0.13008130081300814,0.015151515151515152
42,36,0.27363870810303903,0.19444444444444445,0.3333333333333333
43,89,0.4780840468621821,0.35333333333333333,0.16853932584269662
44,29,0.12328975116331438,0.06756756756756757,0.034482758620689655
45,54,0.5528665940095633,0.4444444444444444,0.5740740740740741
46,52,0.28724709025098616,0.13559322033898305,0.0
47,78,0.44427888208646943,0.24528301886792453,0.2692307692307692
48,59,0.2811986863711001,0.1724137931034483,0.15254237288135594
49,72,0.2861403357985866,0.15151515151515152,0.0
50,36,0.4995162919083605,0.33783783783783783,0.4166666666666667
51,58,0.6465212694741966,0.3291139240506329,0.3620689655172414
52,54,0.28861179361179357,0.22077922077922077,0.24074074074074073
53,66,0.33611599910619516,0.1388888888888889,0.16666666666666666
54,94,0.6948748610591639,0.5876288659793815,0.5531914893617021
55,64,0.28073612062675113,0.14285714285714285,0.0
56,62,0.18117442257457503,0.12790697674418605,0.016129032258064516
57,119,0.5573609699764087,0.3541666666666667,0.25210084033613445
58,42,0.26056367040420536,0.10679611650485436,0.11904761904761904
59,64,0.5835846409502016,0.325,0.390625
60,52,0.19948404153252458,0.0967741935483871,0.0
61,57,0.4811748873463927,0.3048780487804878,0.38596491228070173
62,51,0.19082017624599137,0.10377358490566038,0.17647058823529413
63,59,0.3678274276871879,0.14606741573033707,0.06779661016949153
64,35,0.06834485407066053,0.05,0.0
65,139,0.5351817554406418,0.36129032258064514,0.22302158273381295
66,71,0.29557476587424103,0.18699186991869918,0.0
67,39,0.2910741167634062,0.23170731707317074,0.3076923076923077
68,53,0.22669994649136382,0.16304347826086957,0.03773584905660377
69,41,0.29618417340336084,0.09900990099009901,0.0
70,58,0.4210911424903723,0.35964912280701755,0.27586206896551724
71,43,0.4548601322469374,0.288135593220339,0.18604651162790697
72,87,0.2865376902033371,0.18072289156626506,0.14942528735632185
73,41,0.1742927516573874,0.13333333333333333,0.0
74,42,0.4795544846774355,0.25,0.42857142857142855
75,74,0.2917567261993576,0.23148148148148148,0.013513513513513514
76,64,0.38849983643927155,0.25806451612903225,0.15625
77,74,0.3289861540149559,0.23214285714285715,0.16216216216216217
78,45,0.35827170585976326,0.2235294117647059,0.26666666666666666
79,46,0.2655406289180705,0.13513513513513514,0.06521739130434782
80,62,0.2368653267078898,0.12871287128712872,0.03225806451612903
81,76,0.6056474313863476,0.5,0.618421052631579
82,39,0.32306528610708174,0.2631578947368421,0.46153846153846156
83,60,0.5009528147325077,0.2222222222222222,0.38333333333333336
84,56,0.40109394530915565,0.2621359223300971,0.26785714285714285
85,36,0.29507822554697555,0.13095238095238096,0.16666666666666666
86,53,0.1938508305055858,0.15841584158415842,0.018867924528301886
87,65,0.47835801780727516,0.3333333333333333,0.4307692307692308
88,47,0.25644093685498137,0.08641975308641975,0.02127659574468085
89,38,0.17563986864011788,0.1368421052631579,0.0
90,92,0.351663960224618,0.16541353383458646,0.043478260869565216
91,23,0.10229800290713124,0.06382978723404255,0.17391304347826086
92,36,0.15284804431290994,0.07142857142857142,0.0
93,34,0.16057152538441744,0.13157894736842105,0.35294117647058826
94,40,0.1127659055425449,0.0625,0.0
95,58,0.3668160700312989,0.24444444444444444,0.05172413793103448
96,132,0.4082935644260778,0.37142857142857144,0.2878787878787879
97,49,0.6510930915957217,0.5254237288135594,0.4897959183673469
98,69,0.5125469252951729,0.4485981308411215,0.4057971014492754
99,29,0.1090402930639264,0.07142857142857142,0.0
100,36,0.05906491882101638,0.04878048780487805,0.027777777777777776
101,51,0.31141617854559683,0.08264462809917356,0.0196078431372549
102,86,0.4990519877675841,0.44954128440366975,0.4186046511627907
103,42,0.14904170903336442,0.1134020618556701,0.023809523809523808
104,71,0.7265642667821043,0.6265060240963856,0.5492957746478874
105,32,0.14312865497076022,0.09473684210526316,0.03125
106,64,0.2287975919810895,0.16346153846153846,0.03125
107,59,0.2167318994218528,0.1320754716981132,0.1694915254237288
108,63,0.29337641004249737,0.21774193548387097,0.2222222222222222
109,35,0.15600366755741782,0.11764705882352941,0.05714285714285714
110,30,0.16105789512915009,0.14666666666666667,0.06666666666666667
111,41,0.4609601764774178,0.25252525252525254,0.5365853658536586
112,21,0.26375822578584207,0.14285714285714285,0.14285714285714285
113,77,0.260178252115354,0.14960629921259844,0.05194805194805195
114,60,0.17966652784398301,0.1509433962264151,0.0
115,53,0.2599158882053619,0.2077922077922078,0.0
116,71,0.45582485035659837,0.1322314049586777,0.15492957746478872
117,19,0.2906459019666567,0.1509433962264151,0.42105263157894735
118,41,0.15007677113907764,0.10526315789473684,0.0
119,29,0.23357351618221184,0.14285714285714285,0.20689655172413793
120,46,0.2481351177352037,0.11392405063291139,0.1956521739130435
121,48,0.2650726730475104,0.15492957746478872,0.10416666666666667
