token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,14
一动不动,10
一半,15
一卡通,16
一口气,5
一句话,17
一同,18
一向,19
一味,20
一块儿,18
一塌糊涂,21
一声不吭,10
一大早,22
一天到晚,23
一头,24
一如既往,19
一定,25
一家人,26
一帆风顺,27
一带,28
一干二净,29
一年到头,23
一应俱全,30
一度,31
一律,2
一心,32
一心一意,32
一成不变,33
一手,34
一技之长,35
一把手,36
一揽子,37
一方面,38
一旁,10
一无所有,7
一无所知,7
一旦,39
一早,22
一时,14
一晃,40
一样,41
一概,2
一概而论,42
一模一样,43
一次性,44
一毛不拔,7
一流,45
一点儿,46
一生,47
一番,48
一目了然,49
一直,50
一眼,51
一瞬间,14
一筹莫展,52
一系列,8
一线,53
一经,54
一致,55
一般,15
一般来说,56
一行,57
一言一行,6
一言不发,10
一贯,19
一起,18
一路,31
一路上,58
一路平安,59
一路顺风,59
一身,60
一辈子,47
一边,10
一连,61
一连串,8
一道,18
一部分,15
一锅粥,29
一长一短,62
一阵,63
一面,64
一鼓作气,5
一齐,18
丁,65
七,1
七嘴八舌,66
万,67
万一,39
万万,68
万分,69
万古长青,70
万无一失,71
万能,72
丈夫,73
三,1
三明治,74
三番五次,13
三维,75
三角,76
上,77
上下,78
上个月,79
上任,80
上升,81
上午,22
上去,82
上台,83
上司,84
上周,85
上场,86
上头,77
上学,87
上岗,88
上市,89
上帝,90
上当,91
上报,92
上方,93
上旬,79
上映,94
上期,95
上来,82
上楼,96
上次,44
上流,97
上涨,81
上游,98
上演,99
上火,100
上班,101
上班族,102
上瘾,103
上空,104
上级,84
上网,105
上衣,106
上诉,107
上课,108
上调,81
上车,109
上边,77
上述,110
上门,96
上限,111
上面,77
下,112
下一代,9
下个月,79
下乡,96
下令,113
下决心,113
下功夫,114
下午,22
下去,82
下台,115
下场,86
下坠,116
下属,84
下山,96
下岗,117
下意识,4
下手,114
下旬,79
下期,118
下来,82
下棋,119
下楼,96
下次,118
下海,96
下游,98
下班,101
下级,84
下落,116
下课,120
下调,81
下跌,81
下车,109
下载,105
下边,77
下降,81
下雨,121
下雪,121
下面,77
不,122
不一会儿,10
不一定,25
不为人知,123
不久,124
不了了之,125
不予,126
不亚于,127
不亦乐乎,128
不仅,38
不仅仅,38
不以为然,129
不但,38
不便,130
不值,131
不假思索,132
不停,13
不像话,21
不光,38
不免,133
不再,134
不准,135
不利,136
不利于,136
不可思议,137
不可避免,138
不同,43
不同寻常,137
不在乎,139
不堪,140
不够,122
不大,122
不好意思,141
不如,142
不如说,143
不妨,144
不安,145
不定,146
