community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,15,80,0.6170182967469806,True
2,32,186,0.28495403298086697,True
3,74,958,0.2636793089912627,True
4,5,6,0.4470514491200447,True
5,8,21,0.5800141857138702,True
6,12,31,0.3416210225585735,True
7,30,183,0.3151948284143689,True
8,21,83,0.29476730149416697,True
9,122,2823,0.2798827314841975,True
10,2,1,0.7075098901987076,True
11,18,84,0.4207217877402025,True
12,23,105,0.31545156264022406,True
13,296,14985,0.25204653908087743,True
14,4,4,0.49085425088802975,True
15,37,269,0.29700172786508594,True
16,16,58,0.3571292620152235,True
17,8,19,0.5177995184702533,True
18,26,144,0.3385109483278715,True
19,16,49,0.2991235395272573,True
20,4,5,0.6108557507395744,True
21,51,678,0.4060008382329754,True
22,31,212,0.3440587235073889,True
23,7,11,0.39574051683857325,True
24,44,375,0.29444107963028215,True
25,169,6719,0.3549762111567601,True
26,12,33,0.3662764323931752,True
27,23,146,0.4415811134774694,True
28,22,118,0.37963554153452705,True
29,10,19,0.3180516206555896,True
30,58,596,0.26741900025031384,True
31,16,75,0.4600314773619175,True
32,3,2,0.49232656757036847,True
33,57,562,0.2589920703741841,True
34,7,12,0.42348040569396245,True
35,1,0,,True
36,8,16,0.42642416645373615,True
37,68,1185,0.38893098735411613,True
38,8,11,0.29241419051374706,True
39,15,66,0.47606266524110524,True
40,22,119,0.38712550054638933,True
41,8,18,0.4739771288420473,True
42,1,0,,True
43,1,0,,True
44,33,188,0.26376040059734474,True
45,11,26,0.3523911210623654,True
46,2,1,0.7761057019233704,True
47,2,1,0.7008635699748993,True
48,16,59,0.3604009848088026,True
49,5,5,0.372636915743351,True
50,6,6,0.30928020576635995,True
51,2,1,0.7406915575265884,True
52,24,164,0.4455637959358485,True
53,32,227,0.33976547053504375,True
54,18,69,0.33762430482440525,True
55,102,2513,0.36615357630879086,True
56,9,22,0.4565483240617646,True
57,29,154,0.2830260660260769,True
58,31,212,0.3382586417339181,True
59,8,15,0.40483939754111425,True
60,6,9,0.44413843949635823,True
61,9,20,0.4208407981528176,True
62,42,483,0.4233104597850682,True
63,9,24,0.49650320866041714,True
64,13,33,0.31589464174631315,True
65,2,1,0.7775672376155853,True
66,205,9149,0.3238667109034268,True
67,4,4,0.4907312070329984,True
68,1,0,,True
69,4,4,0.49482712149620056,True
70,33,230,0.3292126900826891,True
71,50,534,0.32585009655173947,True
72,39,317,0.3189040828048781,True
73,18,78,0.38292936532715566,True
74,19,86,0.3778664728528575,True
75,17,71,0.3862160603132318,True
76,116,2316,0.2569601215343961,True
77,8,18,0.46887800310339245,True
78,3,2,0.47693157692750293,True
79,9,26,0.5372042924993568,True
80,41,299,0.26776631312762816,True
81,27,149,0.3138273830851938,True
82,6,10,0.4947953552007675,True
83,63,689,0.26329251491315414,True
84,8,12,0.31159542022006853,True
85,110,2615,0.324499642722203,True
86,26,164,0.3776993153645442,True
87,8,16,0.4163674366261278,True
88,4,4,0.5115379417936007,True
89,30,167,0.28519700923185237,True
90,50,546,0.32766322266082376,True
91,7,11,0.3956617280131295,True
92,22,98,0.31973418025743394,True
93,19,96,0.4203589322448474,True
94,3,2,0.5247874210278193,True
95,2,1,0.763715535402298,True
96,39,391,0.39677721543511557,True
97,97,1627,0.258078615469186,True
98,5,8,0.5852851137518883,True
99,8,14,0.3677386939525604,True
100,5,5,0.3615881145000458,True
101,3,3,0.775720993677775,True
102,40,334,0.31929571905579324,True
103,16,63,0.3939530229816834,True
104,12,41,0.46572228092135803,True
105,5,5,0.3687478005886078,True
106,4,4,0.4966997628410657,True
107,10,25,0.4178673893213272,True
108,7,7,0.24256789755253566,True
109,16,56,0.3412865997602542,True
110,56,639,0.3084970880928752,True
111,29,176,0.32353335633653724,True
112,163,4718,0.2634451273922702,True
113,5,4,0.28310566842556,True
114,31,217,0.3495966188369259,True
115,9,23,0.4802354768746429,True
116,25,134,0.3357356414695581,True
117,13,44,0.41251509789472973,True
118,15,51,0.36754126520383923,True
119,29,149,0.2748153211154374,True
120,17,64,0.3548113699345028,True
121,26,170,0.3903858392055218,True
122,41,354,0.31832850451876477,True
123,8,19,0.5029771280075822,True
124,21,101,0.3565007616366659,True
125,16,62,0.3795263167470694,True
126,4,4,0.48775018999973935,True
127,5,5,0.3577622905373573,True
128,2,1,0.7132339477539062,True
129,2,1,0.7065905779600143,True
130,18,76,0.3715777172177446,True
131,14,53,0.43707701924083,True
132,16,72,0.44565432307620845,True
133,12,35,0.40017113812042004,True
134,1,0,,True
135,23,125,0.36693495741710364,True
136,27,254,0.5428886655558888,True
137,1,0,,True
138,10,24,0.39574383729034,True
139,5,6,0.4361146777868271,True
140,47,488,0.33897251619937574,True
141,20,94,0.3696780156932379,True
142,13,40,0.390923692438847,True
143,19,90,0.39540538941210474,True
144,127,2926,0.2708394014843552,True
145,4,3,0.35405435661474866,True
146,4,6,0.7850936527053515,True
147,9,21,0.4389464317096604,True
148,45,456,0.34424393282394217,True
149,19,68,0.2899191566029487,True
150,15,54,0.37625688229288373,True
151,79,1164,0.27698504731799056,True
152,11,38,0.5191926758397709,True
153,173,5488,0.27027574453078734,True
154,5,6,0.4366453140974045,True
155,7,8,0.27830696176914943,True
156,48,514,0.34195546294621965,True
157,13,27,0.25721516956885654,True
158,16,46,0.2794686226795117,True
159,15,52,0.37005765182631356,True
160,7,13,0.45552268127600354,True
161,31,257,0.4183972496819752,True
162,37,276,0.3068891691418739,True
163,92,1921,0.3442121226922553,True
164,10,24,0.3959669874774085,True
165,31,176,0.2874259901303117,True
166,27,132,0.2790715202391997,True
167,74,1151,0.3182269376942247,True
168,17,68,0.36733067024718313,True
169,8,15,0.4010512631918703,True
170,23,107,0.3166757842062019,True
171,74,1025,0.28343516717858336,True
172,23,85,0.24877987006907407,True
173,13,37,0.35166243941355974,True
174,3,2,0.4729164143403371,True
175,2,1,0.7344953864812851,True
176,17,61,0.3255704403580988,True
177,8,16,0.42351677854146275,True
178,160,4203,0.24016924694461642,True
179,26,141,0.32337791722554426,True
180,33,245,0.34468677179944335,True
181,105,2438,0.3328013761849194,True
182,14,51,0.4171218827858076,True
183,12,33,0.36904354777299997,True
184,10,24,0.40087174210283494,True
185,21,110,0.3904746531730606,True
186,13,47,0.46506966746006256,True
187,25,131,0.3243821468949318,True
188,13,33,0.3175175770735129,True
189,25,135,0.3349439709385236,True
190,7,14,0.49551492503711153,True
191,4,5,0.683130202194055,True
192,3,2,0.5112456281979879,True
193,53,668,0.3607615400186817,True
194,40,392,0.37739945310048567,True
195,12,39,0.44251055563941144,True
196,24,141,0.38237565005387086,True
197,4,4,0.47521404176950455,True
198,11,27,0.3587793984196403,True
199,56,665,0.32104836633646644,True
200,19,76,0.3292464215678778,True
201,55,699,0.3567865036252372,True
202,17,64,0.346853096914642,True
203,8,16,0.42269560588257654,True
204,13,41,0.39456713371551955,True
205,113,2179,0.25323938959138054,True
206,50,514,0.3116318025637646,True
207,6,6,0.2906631996234258,True
208,4,4,0.4813061033686002,True
209,9,24,0.5071305388377773,True
210,22,139,0.46079921445031186,True
211,3,2,0.47991040845712024,True
212,6,11,0.562616404891014,True
213,7,14,0.5092144345953351,True
214,12,37,0.4166450712716941,True
215,24,119,0.32308195104849513,True
216,39,371,0.37291591354066383,True
217,3,2,0.4896062860886256,True
218,2,1,0.7528762519359589,True
219,27,165,0.3538490223494011,True
220,8,12,0.3177065317119871,True
221,14,39,0.31546560863217155,True
222,11,29,0.3883868090131066,True
223,38,242,0.254250274931384,True
224,8,16,0.4206650017627648,True
225,8,17,0.46390400401183535,True
226,21,79,0.27909150875750044,True
227,41,360,0.32276650432769843,True
228,11,24,0.3216825244101611,True
229,2,1,0.7036930024623871,True
230,25,128,0.31716936960816383,True
231,13,43,0.40421563386917114,True
232,16,78,0.491499188169837,True
233,44,350,0.27494093457563734,True
234,26,160,0.36662502660201146,True
235,50,522,0.31655552190177294,True
236,8,11,0.2883401667433126,True
237,10,22,0.3694501750999027,True
238,8,12,0.30869413752640995,True
239,11,28,0.39182625819336286,True
240,21,111,0.3946780741214752,True
241,30,216,0.3726591360637511,True
242,4,3,0.3804882491628329,True
243,9,23,0.4956868555810716,True
244,1,0,,True
245,3,2,0.5191463579734167,True
246,19,76,0.3262596818787313,True
247,5,4,0.28704180270433427,True
248,17,57,0.3083338958813864,True
249,8,20,0.5267718923943383,True
250,43,310,0.2530865563473696,True
251,6,11,0.5472636312246323,True
252,4,4,0.492485910654068,True
253,20,83,0.3256772918920768,True
254,23,119,0.34734994173049927,True
255,11,31,0.42444771365685896,True
256,23,121,0.3582840560688803,True
257,14,37,0.3009528989320273,True
258,11,23,0.30921521891247145,True
259,4,3,0.35483811299006146,True
260,5,5,0.3572316199541092,True
261,4,3,0.3585351382692655,True
262,9,25,0.5178842056128714,True
263,7,9,0.31075424381664823,True
264,3,3,0.73929796119531,True
265,25,144,0.3568802093466123,True
266,22,127,0.40595564246177673,True
267,15,50,0.3598561996505374,True
268,11,27,0.37179508967833086,True
269,10,23,0.376677225695716,True
270,17,61,0.3321140689008376,True
271,29,161,0.2919810284387889,True
272,4,6,0.7702911968032519,True
273,15,47,0.3355833286330813,True
274,21,96,0.34265905228399096,True
275,10,22,0.36253461605972714,True
276,6,9,0.44239287873109184,True
277,8,14,0.37654124572873116,True
278,22,89,0.28441750235629804,True
279,5,6,0.4366713479161263,True
280,26,199,0.4597595150195635,True
281,10,32,0.5395007520914078,True
282,5,5,0.3578455001115799,True
283,20,104,0.4023722971740522,True
284,24,119,0.31836072987188463,True
285,5,7,0.5004349574446678,True
