token,community
〇,0
一,0
一一,0
一下子,1
一不小心,2
一举,1
一举一动,3
一事无成,4
一些,0
一代,5
一会儿,6
一体,7
一共,8
一再,1
一切,0
一刹那,9
一动不动,3
一半,0
一卡通,10
一口气,3
一句话,11
一同,7
一向,2
一味,12
一块儿,6
一塌糊涂,6
一声不吭,3
一大早,13
一天到晚,14
一头,15
一如既往,2
一定,16
一家人,5
一帆风顺,17
一带,18
一干二净,6
一年到头,14
一应俱全,0
一度,1
一律,0
一心,12
一心一意,12
一成不变,19
一手,15
一技之长,20
一把手,21
一揽子,22
一方面,2
一旁,18
一无所有,4
一无所知,4
一旦,2
一早,13
一时,9
一晃,9
一样,7
一概,0
一概而论,6
一模一样,7
一次性,10
一毛不拔,23
一流,24
一点儿,6
一生,25
一番,26
一目了然,27
一直,2
一眼,3
一瞬间,9
一筹莫展,4
一系列,0
一线,18
一经,1
一致,7
一般,0
一般来说,2
一行,28
一言一行,22
一言不发,3
一贯,2
一起,7
一路,29
一路上,29
一路平安,17
一路顺风,17
一身,30
一辈子,31
一边,18
一连,1
一连串,0
一道,7
一部分,0
一锅粥,32
一长一短,33
一阵,34
一面,18
一鼓作气,12
一齐,1
丁,32
七,0
七嘴八舌,3
万,0
万一,2
万万,2
万分,35
万古长青,36
万无一失,37
万能,38
丈夫,5
三,0
三明治,32
三番五次,1
三维,39
三角,40
上,18
上下,18
上个月,9
上任,41
上升,42
上午,13
上去,43
上台,41
上司,5
上周,9
上场,44
上头,18
上学,45
上岗,41
上市,46
上帝,47
上当,48
上报,39
上方,18
上旬,9
上映,49
上期,9
上来,43
上楼,43
上次,9
上流,50
上涨,42
上游,51
上演,52
上火,32
上班,13
上班族,50
上瘾,53
上空,54
上级,21
上网,55
上衣,30
上诉,56
上课,45
上调,42
上车,29
上边,18
上述,0
上门,43
上限,57
上面,18
下,18
下一代,5
下个月,9
下乡,18
下令,1
下决心,12
下功夫,12
下午,13
下去,43
下台,41
下场,58
下坠,59
下属,21
下山,43
下岗,41
下意识,1
下手,60
下旬,9
下期,9
下来,43
下棋,61
下楼,43
下次,6
下海,43
下游,51
下班,13
下级,21
下落,59
下课,13
下调,42
下跌,42
下车,29
下载,55
下边,18
下降,42
下雨,62
下雪,62
下面,18
不,16
不一会儿,9
不一定,2
不为人知,63
不久,9
不了了之,6
不予,64
不亚于,7
不亦乐乎,17
不仅,2
不仅仅,2
不以为然,4
不但,2
不便,46
不值,46
不假思索,1
不停,14
不像话,6
不光,2
不免,1
不再,16
不准,16
不利,65
不利于,65
不可思议,23
不可避免,16
不同,7
不同寻常,23
不在乎,66
不堪,4
不够,35
不大,35
不好意思,4
不如,7
不如说,2
不妨,16
不安,4
不定,4
不宜,16
不容,16
不对,6
不少,0
不屑,36
不已,4
不平,36
不幸,58
不得不,1
不得了,6
不得已,1
