token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,8
一体,10
一共,11
一再,12
一切,8
一刹那,3
一动不动,3
一半,8
一卡通,13
一口气,5
一句话,14
一同,2
一向,8
一味,15
一块儿,2
一塌糊涂,15
一声不吭,3
一大早,16
一天到晚,8
一头,17
一如既往,8
一定,8
一家人,9
一帆风顺,18
一带,18
一干二净,15
一年到头,8
一应俱全,19
一度,12
一律,8
一心,20
一心一意,20
一成不变,21
一手,22
一技之长,23
一把手,24
一揽子,25
一方面,8
一旁,2
一无所有,7
一无所知,7
一旦,8
一早,16
一时,26
一晃,27
一样,8
一概,8
一概而论,28
一模一样,29
一次性,30
一毛不拔,31
一流,32
一点儿,8
一生,33
一番,34
一目了然,35
一直,8
一眼,3
一瞬间,3
一筹莫展,3
一系列,8
一线,36
一经,37
一致,38
一般,8
一般来说,8
一行,39
一言一行,6
一言不发,3
一贯,8
一起,2
一路,18
一路上,40
一路平安,3
一路顺风,18
一身,22
一辈子,33
一边,2
一连,12
一连串,8
一道,41
一部分,8
一锅粥,22
一长一短,42
一阵,34
一面,2
一鼓作气,5
一齐,2
丁,43
七,1
七嘴八舌,3
万,1
万一,8
万万,44
万分,15
万古长青,3
万无一失,45
万能,46
丈夫,9
三,1
三明治,47
三番五次,12
三维,42
三角,48
上,2
上下,49
上个月,16
上任,24
上升,50
上午,16
上去,16
上台,24
上司,9
上周,16
上场,51
上头,2
上学,14
上岗,24
上市,52
上帝,9
上当,53
上报,54
上方,2
上旬,16
上映,34
上期,55
上来,16
上楼,16
上次,16
上流,56
上涨,50
上游,57
上演,58
上火,47
上班,16
上班族,16
上瘾,3
上空,59
上级,9
上网,13
上衣,47
上诉,21
上课,14
上调,50
上车,40
上边,2
上述,60
上门,16
上限,61
上面,2
下,2
下一代,9
下个月,16
下乡,62
下令,63
下决心,63
下功夫,64
下午,16
下去,16
下台,24
下场,51
下坠,27
下属,65
下山,16
下岗,24
下意识,3
下手,20
下旬,16
下期,55
下来,16
下棋,4
下楼,16
下次,16
下海,66
下游,57
下班,16
下级,9
下落,27
下课,16
下调,50
下跌,50
下车,40
下载,67
下边,2
下降,50
下雨,16
下雪,16
下面,2
不,15
不一会儿,8
不一定,8
不为人知,21
不久,8
不了了之,68
不予,69
不亚于,29
不亦乐乎,3
不仅,8
不仅仅,8
不以为然,3
不但,8
不便,18
不值,3
不假思索,3
不停,8
不像话,8
不光,8
不免,8
不再,8
不准,8
不利,8
不利于,8
不可思议,3
不可避免,8
不同,29
不同寻常,29
不在乎,3
不堪,3
不够,15
不大,15
不好意思,3
不如,8
不如说,8
不妨,8
不安,3
不定,70
