community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,14,68,0.6176642077964741,True
2,7,10,0.3636650435981296,True
3,40,281,0.28053640343057806,True
4,12,35,0.4157232506708665,True
5,4,3,0.3848771353562673,True
6,8,20,0.5588757895997593,True
7,6,11,0.5554951260487239,True
8,29,140,0.26832183549556826,True
9,3,3,0.7878265678882599,True
10,12,35,0.4123884868441206,True
11,2,1,0.7462183237075806,True
12,16,59,0.3908231947571039,True
13,15,51,0.38095131062325976,True
14,11,30,0.4269577381285754,True
15,7,13,0.48451911267780123,True
16,64,655,0.24524876898864195,True
17,2,1,0.7414707094430923,True
18,24,98,0.27035727103551227,True
19,16,52,0.33355006848772367,True
20,13,31,0.30793934200818723,True
21,8,16,0.4560146549982684,True
22,8,18,0.4907924495637417,True
23,10,26,0.4321189986334907,True
24,58,685,0.32323977362907663,True
25,27,149,0.33112241765033146,True
26,4,4,0.49869978427886963,True
27,8,14,0.38217835447617937,True
28,5,4,0.2964446872472763,True
29,128,3723,0.3547811252230001,True
30,10,20,0.336591961979866,True
31,7,9,0.32089689728759585,True
32,2,1,0.7263185232877731,True
33,6,10,0.5184727410475413,True
34,7,12,0.4376901338497798,True
35,5,6,0.4478405684232712,True
36,7,7,0.24696507766133263,True
37,9,19,0.39691597637203,True
38,3,2,0.5110184053579966,True
39,1,0,,True
40,8,11,0.30116966739296913,True
41,57,683,0.32960192834897745,True
42,28,168,0.35199910520561156,True
43,3,2,0.5233367482821146,True
44,6,7,0.3546560347080231,True
45,19,76,0.3438094657415535,True
46,4,5,0.622203086813291,True
47,1,0,,True
48,1,0,,True
49,10,19,0.3244750122229258,True
50,10,26,0.45973798135916394,True
51,7,10,0.37879720826943714,True
52,2,1,0.7761057019233704,True
53,1,0,,True
54,29,145,0.2800731216672019,True
55,28,151,0.30731615061482426,True
56,9,20,0.42895253747701645,True
57,3,2,0.5131721347570419,True
58,2,1,0.7414388209581375,True
59,60,724,0.31409909549237647,True
60,5,4,0.2988038256764412,True
61,12,33,0.3899553946473382,True
62,3,2,0.5249532262484232,True
63,3,2,0.505582461754481,True
64,8,12,0.32666855677962303,True
65,8,13,0.3549544396145003,True
66,29,176,0.33127363382155084,True
67,5,5,0.37941723614931105,True
68,8,15,0.4133636754538332,True
69,4,5,0.6631066550811132,True
70,1,0,,True
71,2,1,0.726298600435257,True
72,1,0,,True
73,2,1,0.7775672376155853,True
74,153,4343,0.28415368566572113,True
75,4,5,0.6243719110886256,True
76,2,1,0.736763060092926,True
77,1,0,,True
78,3,2,0.4897475639979045,True
79,16,65,0.43050338787337145,True
80,25,157,0.40369110067685443,True
81,24,127,0.35808304060196533,True
82,21,112,0.41217924377747944,True
83,8,12,0.3304394009922232,True
84,5,6,0.4632881298661232,True
85,50,474,0.29623868017780536,True
86,9,15,0.3162706635064549,True
87,1,0,,True
88,3,2,0.48611969749132794,True
89,18,63,0.31195300340262894,True
90,20,80,0.32000569583554017,True
