community,size,mean_best_match_jaccard,min_best_match_jaccard,fraction_members_in_best_match_every_repeat
133,8,0.4097222222222222,0.3333333333333333,0.125
134,17,0.656517094017094,0.5,0.7647058823529411
135,9,0.7151515151515152,0.5833333333333334,0.7777777777777778
136,33,0.6908211687623452,0.45454545454545453,0.42424242424242425
137,10,0.46412171588002793,0.2727272727272727,0.2
138,18,0.5386050353155616,0.45454545454545453,0.5
139,12,0.2936745272271588,0.23809523809523808,0.25
140,36,0.9473684210526315,0.9473684210526315,1.0
141,5,0.4642857142857143,0.42857142857142855,0.6
142,56,0.6443103818103818,0.5119047619047619,0.5178571428571429
143,17,0.7172222222222222,0.48,0.5882352941176471
144,2,0.6714285714285715,0.2857142857142857,1.0
145,1,0.5239651416122004,0.037037037037037035,1.0
146,2,0.5678571428571428,0.07142857142857142,0.0
147,1,0.18253968253968253,0.1111111111111111,1.0
148,10,0.2706140350877193,0.16666666666666666,0.0
149,15,0.5573946886446887,0.19047619047619047,0.06666666666666667
150,4,0.4583333333333333,0.3333333333333333,0.25
151,11,0.7058080808080809,0.4444444444444444,0.45454545454545453
152,26,0.40236877599190735,0.14634146341463414,0.0
153,5,0.9,0.6,0.6
154,18,0.43789302802460695,0.35,0.2222222222222222
155,6,0.9642857142857143,0.8571428571428571,1.0
156,7,0.5643180349062702,0.23529411764705882,0.42857142857142855
157,1,0.5638888888888889,0.05555555555555555,1.0
158,24,0.5398849235056131,0.36363636363636365,0.08333333333333333
159,8,0.3412698412698413,0.14285714285714285,0.0
160,6,0.5347222222222222,0.3333333333333333,0.5
161,27,0.9821428571428572,0.9642857142857143,1.0
162,4,0.24761904761904763,0.19047619047619047,0.75
163,2,0.2599206349206349,0.1111111111111111,0.5
164,3,0.4097222222222222,0.2222222222222222,0.3333333333333333
165,7,0.49603174603174605,0.2222222222222222,0.14285714285714285
166,14,0.5238095238095238,0.38095238095238093,0.5714285714285714
167,81,0.6769722604760968,0.41739130434782606,0.5925925925925926
168,9,0.6287878787878788,0.3333333333333333,0.6666666666666666
169,14,0.8137254901960784,0.5882352941176471,0.6428571428571429
170,4,0.9,0.8,1.0
171,3,0.3888888888888889,0.2222222222222222,0.6666666666666666
172,39,0.21311524609843938,0.1523809523809524,0.358974358974359
173,68,0.49581026539940987,0.27205882352941174,0.45588235294117646
174,8,0.3464285714285714,0.2,0.0
175,4,0.9375,0.75,0.75
176,5,0.7428571428571429,0.5714285714285714,0.8
177,4,0.7738095238095238,0.42857142857142855,0.75
178,18,0.544973544973545,0.36363636363636365,0.4444444444444444
179,22,0.8658536585365854,0.4634146341463415,0.8636363636363636
180,11,0.43254662004662003,0.16666666666666666,0.18181818181818182
181,8,0.46085858585858586,0.4444444444444444,0.375
182,10,0.8321678321678322,0.6923076923076923,0.9
183,4,1.0,1.0,1.0
184,22,0.9565217391304348,0.9565217391304348,1.0
185,13,0.6957983193277311,0.4117647058823529,0.5384615384615384
186,18,0.8108766233766234,0.6363636363636364,0.7222222222222222
187,51,0.6581410235650982,0.4787234042553192,0.8235294117647058
188,10,0.43472222222222223,0.25,0.2
189,5,0.4236111111111111,0.375,0.4
190,7,0.8375,0.6,0.8571428571428571
191,15,0.6067982456140351,0.55,0.5333333333333333
192,7,0.7569444444444444,0.2777777777777778,0.5714285714285714
193,31,0.9133064516129032,0.84375,0.8387096774193549
194,2,0.18712121212121213,0.16666666666666666,1.0
195,35,0.8476911976911977,0.7272727272727273,0.7714285714285715
196,3,1.0,1.0,1.0
197,8,0.925,0.7,0.875
198,12,0.7538919413919414,0.6923076923076923,0.75
199,18,0.9444444444444444,0.8888888888888888,0.8333333333333334
200,9,0.1532085561497326,0.13333333333333333,0.0
201,15,0.3329770531400966,0.2391304347826087,0.2
202,2,1.0,1.0,1.0
203,5,0.6348484848484849,0.2727272727272727,0.6
204,6,0.6741071428571428,0.5714285714285714,0.6666666666666666
205,15,0.30367521367521366,0.2692307692307692,0.0
206,8,0.4483173076923077,0.23076923076923078,0.125
207,1,1.0,1.0,1.0
208,67,0.922453954496208,0.8461538461538461,0.9701492537313433
209,3,0.8333333333333334,0.3333333333333333,0.3333333333333333
210,8,0.2371989121989122,0.15384615384615385,0.0
211,11,0.8541666666666666,0.75,0.8181818181818182
212,17,0.6728801169590644,0.47368421052631576,0.4117647058823529
213,3,1.0,1.0,1.0
214,7,1.0,1.0,1.0
215,6,0.15625,0.125,0.0
216,10,0.33381895881895884,0.2222222222222222,0.1
217,7,0.7946428571428571,0.7142857142857143,0.5714285714285714
218,5,0.7416666666666667,0.6666666666666666,0.8
219,4,0.4666666666666667,0.3333333333333333,0.5
220,43,0.7752799736495389,0.358695652173913,0.6976744186046512
221,5,0.75,0.42857142857142855,0.6
222,37,0.5894327702108022,0.41304347826086957,0.5135135135135135
223,9,0.975,0.9,1.0
224,15,0.7229779411764706,0.55,0.6666666666666666
225,1,1.0,1.0,1.0
226,12,0.3783797729618163,0.3333333333333333,0.5
227,11,0.391304347826087,0.2608695652173913,0.09090909090909091
228,11,0.7186234817813766,0.5263157894736842,0.9090909090909091
229,1,0.3146853146853147,0.07692307692307693,1.0
230,5,0.4738095238095238,0.4,0.4
231,1,0.5714285714285714,0.14285714285714285,1.0
232,34,0.83760945297053,0.7674418604651163,0.9117647058823529
233,12,0.7376373626373627,0.6428571428571429,0.75
234,8,0.5265151515151515,0.25,0.5
235,36,0.9149305555555556,0.6875,0.9166666666666666
236,5,0.5916666666666667,0.5,0.4
237,3,1.0,1.0,1.0
238,4,0.7,0.6,0.75
239,20,0.844047619047619,0.7619047619047619,0.8
240,19,0.5068139097744361,0.4583333333333333,0.47368421052631576
241,6,0.4951923076923077,0.23076923076923078,0.3333333333333333
242,27,0.41787624140565316,0.34285714285714286,0.37037037037037035
243,9,0.47847985347985345,0.35714285714285715,0.5555555555555556
244,5,0.75,0.4,0.0
245,1,0.5590277777777778,0.1111111111111111,1.0
246,1,1.0,1.0,1.0
247,23,0.632972027972028,0.30303030303030304,0.43478260869565216
248,11,0.6003787878787878,0.46153846153846156,0.36363636363636365
249,2,0.9166666666666666,0.6666666666666666,1.0
250,3,0.6458333333333333,0.25,0.3333333333333333
251,2,0.5125,0.25,1.0
252,59,0.45056334499373907,0.2727272727272727,0.01694915254237288
253,6,0.7976190476190476,0.6666666666666666,1.0
254,5,0.748015873015873,0.4444444444444444,0.8
255,4,0.25555555555555554,0.1111111111111111,0.0
256,8,0.6896367521367521,0.23076923076923078,0.375
257,4,0.9375,0.75,0.75
258,34,0.9658301158301158,0.8918918918918919,0.9705882352941176
259,4,0.5833333333333334,0.3333333333333333,0.5
260,2,1.0,1.0,1.0
261,8,0.4614473684210526,0.28,0.625
262,2,0.45,0.4,1.0
263,7,0.4583333333333333,0.3333333333333333,0.42857142857142855
264,8,0.7583333333333333,0.7,0.875
265,7,0.35757575757575755,0.2222222222222222,0.5714285714285714
266,22,0.3649127140974967,0.2916666666666667,0.09090909090909091
267,5,0.65,0.4,0.0
268,4,0.6553571428571429,0.25,0.25
269,4,0.575,0.3333333333333333,0.75
270,13,0.588891806722689,0.4117647058823529,0.5384615384615384
271,12,0.9166666666666666,0.9166666666666666,0.9166666666666666
272,5,0.5428571428571429,0.2857142857142857,0.4
273,3,0.4611111111111111,0.1111111111111111,0.3333333333333333
274,1,1.0,1.0,1.0
275,4,0.7,0.42857142857142855,0.75
276,8,0.54375,0.2,0.0
277,12,1.0,1.0,1.0
278,4,0.25,0.25,0.25
279,14,0.8571428571428571,0.7857142857142857,0.7857142857142857
280,33,0.9172362724994304,0.8421052631578947,0.8787878787878788
281,38,0.8521168753726893,0.7674418604651163,0.8421052631578947
282,5,0.9166666666666667,0.8333333333333334,1.0
283,8,0.40384615384615385,0.25,0.25
284,7,0.875,0.5,0.8571428571428571
285,6,0.6291666666666667,0.26666666666666666,0.6666666666666666
286,7,0.9330357142857143,0.8571428571428571,0.8571428571428571
287,16,0.8637770897832817,0.7894736842105263,0.875
288,21,0.8623317805383023,0.8,0.8571428571428571
289,2,1.0,1.0,1.0
290,10,0.8,0.7,0.6
291,22,0.6311188811188811,0.32,0.13636363636363635
292,1,1.0,1.0,1.0
293,2,0.75,0.3333333333333333,0.5
294,3,1.0,1.0,1.0
295,1,1.0,1.0,1.0
296,14,0.2586756924992219,0.14814814814814814,0.0
297,17,0.3564473684210526,0.3157894736842105,0.0
298,5,0.3923611111111111,0.25,0.2
299,2,0.5357142857142857,0.14285714285714285,0.5
300,5,0.7416666666666667,0.6666666666666666,0.4
301,8,0.7777777777777778,0.7777777777777778,0.625
302,30,0.854594330400782,0.8181818181818182,0.8333333333333334
303,8,0.8166666666666667,0.6666666666666666,1.0
304,19,0.832521645021645,0.75,0.8947368421052632
305,14,0.30729166666666663,0.28125,0.6428571428571429
306,18,0.6102941176470589,0.4411764705882353,0.5555555555555556
307,74,0.8497938639198802,0.8311688311688312,0.7837837837837838
308,2,0.7666666666666666,0.4,1.0
309,11,0.3307533539731682,0.23529411764705882,0.09090909090909091
310,5,0.4642857142857143,0.42857142857142855,0.6
311,8,0.7201388888888889,0.625,0.5
312,3,0.5770833333333333,0.3333333333333333,0.6666666666666666
313,3,0.45,0.4,0.6666666666666666
314,1,1.0,1.0,1.0
315,12,0.8269230769230769,0.7692307692307693,0.8333333333333334
316,7,0.35,0.2,0.42857142857142855
317,2,0.3678571428571429,0.2857142857142857,1.0
318,27,0.8712850955794504,0.8125,0.8888888888888888
319,16,0.49213875205254515,0.23809523809523808,0.25
320,8,0.3824786324786325,0.2,0.5
321,12,0.8054029304029304,0.7692307692307693,0.8333333333333334
322,1,1.0,1.0,1.0
323,4,0.375,0.16666666666666666,0.0
324,1,0.225,0.16666666666666666,1.0
