community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,16,61,0.4257540240883827,True
2,5,7,0.5627122789621353,True
3,37,189,0.22766452857681937,True
4,11,28,0.40445623072710907,True
5,3,2,0.5171735386053721,True
6,8,16,0.45185221412352156,True
7,5,6,0.46575507819652556,True
8,23,67,0.21051570561092361,True
9,4,4,0.5273919353882471,True
10,14,30,0.26136651176672715,True
11,1,0,,True
12,14,42,0.37668533541344024,True
13,22,57,0.19710813533692134,True
14,5,5,0.39951619803905486,True
15,43,247,0.21360037740678883,True
16,5,4,0.3186728745698929,True
17,4,3,0.39057927827040356,True
18,6,11,0.5857569754123688,True
19,23,84,0.26745324160741724,True
20,8,11,0.3114273782287325,True
21,14,28,0.2402010671385042,True
22,42,330,0.3080258685468104,True
23,7,12,0.46412027733666555,True
24,1,0,,True
25,24,75,0.21519122391507245,True
26,12,38,0.4613603628946073,True
27,5,4,0.3210287928581238,True
28,8,9,0.2576810653720583,True
29,1,0,,True
30,34,119,0.16812150278618415,True
31,8,8,0.22716813321624482,True
32,1,0,,True
33,12,21,0.2549803794333429,True
34,3,2,0.5110184053579966,True
35,1,0,,True
36,4,3,0.3881996174653371,True
37,51,391,0.24335694086317922,True
38,30,164,0.30341466863950095,True
39,3,2,0.5233367482821146,True
40,6,6,0.3161263604958852,True
41,13,31,0.32202914662850207,True
42,2,1,0.7748279273509979,True
43,15,37,0.28281226697422207,True
44,1,0,,True
45,1,0,,True
46,16,42,0.2805105795462926,True
47,7,15,0.5977970006920043,True
48,8,11,0.3170223704406193,True
49,2,1,0.7761057019233704,True
50,1,0,,True
51,7,13,0.4941382578441075,True
52,6,5,0.2577118694782257,True
53,1,0,,True
54,1,0,,True
55,19,63,0.29916621160786055,True
56,55,438,0.2322831645557776,True
57,1,0,,True
58,11,23,0.33454906723716044,True
59,19,65,0.30064758571267824,True
60,1,0,,True
61,7,8,0.29940919507117497,True
62,1,0,,True
63,1,0,,True
64,4,4,0.5164734224478403,True
65,17,57,0.3306468418415855,True
66,5,5,0.4138792365789413,True
