token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,4
一体,10
一共,11
一再,5
一切,8
一刹那,3
一动不动,12
一半,8
一卡通,13
一口气,14
一句话,15
一同,16
一向,4
一味,17
一块儿,18
一塌糊涂,19
一声不吭,12
一大早,20
一天到晚,4
一头,21
一如既往,17
一定,4
一家人,22
一帆风顺,23
一带,24
一干二净,19
一年到头,20
一应俱全,25
一度,5
一律,2
一心,17
一心一意,17
一成不变,26
一手,27
一技之长,28
一把手,29
一揽子,30
一方面,4
一旁,18
一无所有,7
一无所知,7
一旦,4
一早,20
一时,3
一晃,3
一样,4
一概,2
一概而论,31
一模一样,10
一次性,32
一毛不拔,33
一流,34
一点儿,4
一生,35
一番,36
一目了然,37
一直,4
一眼,12
一瞬间,3
一筹莫展,12
一系列,8
一线,38
一经,2
一致,10
一般,4
一般来说,4
一行,39
一言一行,6
一言不发,12
一贯,17
一起,16
一路,23
一路上,40
一路平安,23
一路顺风,23
一身,41
一辈子,35
一边,18
一连,5
一连串,8
一道,16
一部分,8
一锅粥,42
一长一短,41
一阵,3
一面,43
一鼓作气,17
一齐,3
丁,44
七,1
七嘴八舌,12
万,1
万一,4
万万,1
万分,45
万古长青,23
万无一失,46
万能,47
丈夫,22
三,1
三明治,42
三番五次,5
三维,48
三角,49
上,18
上下,50
上个月,51
上任,52
上升,53
上午,20
上去,18
上台,52
上司,22
上周,51
上场,54
上头,18
上学,55
上岗,52
上市,56
上帝,57
上当,58
上报,59
上方,18
上旬,51
上映,60
上期,61
上来,18
上楼,41
上次,51
上流,62
上涨,53
上游,63
上演,64
上火,42
上班,20
上班族,62
上瘾,65
上空,18
上级,66
上网,67
上衣,41
上诉,68
上课,55
上调,53
上车,40
上边,18
上述,69
上门,27
上限,70
上面,18
下,18
下一代,9
下个月,51
下乡,71
下令,72
下决心,17
下功夫,17
下午,20
下去,18
下台,52
下场,73
下坠,74
下属,66
下山,40
下岗,52
下意识,12
下手,27
下旬,51
下期,61
下来,18
下棋,75
下楼,41
下次,4
下海,52
下游,63
下班,20
下级,66
下落,76
下课,20
下调,53
下跌,53
下车,40
下载,77
下边,18
下降,53
下雨,78
下雪,78
下面,18
不,4
不一会儿,4
不一定,4
不为人知,79
不久,51
不了了之,7
不予,2
不亚于,80
不亦乐乎,19
不仅,4
不仅仅,4
不以为然,12
不但,4
不便,81
不值,12
不假思索,12
不停,5
不像话,12
不光,4
不免,4
不再,4
不准,72
不利,82
不利于,83
不可思议,12
不可避免,84
不同,10
不同寻常,85
不在乎,4
不堪,12
不够,45
不大,45
不好意思,12
不如,4
不如说,4
不妨,4
不安,12
不定,86
