token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,5
一切,8
一刹那,3
一动不动,13
一半,8
一卡通,14
一口气,15
一句话,16
一同,2
一向,17
一味,18
一块儿,2
一塌糊涂,19
一声不吭,13
一大早,20
一天到晚,21
一头,22
一如既往,17
一定,23
一家人,24
一帆风顺,25
一带,26
一干二净,19
一年到头,21
一应俱全,27
一度,5
一律,8
一心,28
一心一意,28
一成不变,18
一手,22
一技之长,29
一把手,30
一揽子,31
一方面,32
一旁,33
一无所有,7
一无所知,7
一旦,34
一早,20
一时,3
一晃,35
一样,36
一概,8
一概而论,37
一模一样,36
一次性,38
一毛不拔,39
一流,40
一点儿,41
一生,42
一番,10
一目了然,43
一直,17
一眼,44
一瞬间,3
一筹莫展,7
一系列,31
一线,45
一经,46
一致,47
一般,8
一般来说,32
一行,48
一言一行,6
一言不发,13
一贯,17
一起,2
一路,26
一路上,49
一路平安,25
一路顺风,25
一身,50
一辈子,42
一边,33
一连,5
一连串,31
一道,2
一部分,8
一锅粥,19
一长一短,51
一阵,52
一面,53
一鼓作气,54
一齐,2
丁,55
七,1
七嘴八舌,15
万,1
万一,34
万万,56
万分,57
万古长青,58
万无一失,59
万能,60
丈夫,61
三,1
三明治,62
三番五次,5
三维,63
三角,64
上,33
上下,65
上个月,66
上任,67
上升,68
上午,20
上去,69
上台,67
上司,70
上周,66
上场,71
上头,33
上学,72
上岗,73
上市,11
上帝,74
上当,75
上报,76
上方,0
上旬,66
上映,77
上期,66
上来,69
上楼,69
上次,66
上流,78
上涨,68
上游,79
上演,80
上火,81
上班,20
上班族,82
上瘾,83
上空,84
上级,70
上网,85
上衣,50
上诉,86
上课,87
上调,68
上车,88
上边,33
上述,65
上门,69
上限,89
上面,33
下,90
下一代,9
下个月,66
下乡,69
下令,91
下决心,92
下功夫,28
下午,20
下去,69
下台,67
下场,93
下坠,94
下属,70
下山,69
下岗,67
下意识,3
下手,95
下旬,66
下期,66
下来,69
下棋,96
下楼,69
下次,66
下海,69
下游,79
下班,20
下级,70
下落,94
下课,87
下调,68
下跌,68
下车,88
下载,85
下边,33
下降,68
下雨,97
下雪,97
下面,33
不,57
不一会儿,98
不一定,23
不为人知,99
不久,98
不了了之,100
不予,101
不亚于,102
不亦乐乎,103
不仅,104
不仅仅,104
不以为然,105
不但,104
不便,106
不值,19
不假思索,3
不停,21
不像话,19
不光,104
不免,23
不再,107
不准,108
不利,106
不利于,106
不可思议,105
不可避免,23
不同,36
不同寻常,109
不在乎,110
不堪,93
不够,57
不大,57
不好意思,111
不如,102
不如说,104
不妨,107
不安,112
不定,112
