token,community
〇,0
一,0
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,7
一代,8
一会儿,9
一体,10
一共,11
一再,4
一切,7
一刹那,12
一动不动,13
一半,14
一卡通,15
一口气,9
一句话,16
一同,1
一向,17
一味,18
一块儿,1
一塌糊涂,19
一声不吭,13
一大早,20
一天到晚,21
一头,22
一如既往,17
一定,23
一家人,24
一帆风顺,25
一带,26
一干二净,9
一年到头,21
一应俱全,7
一度,4
一律,14
一心,27
一心一意,28
一成不变,18
一手,22
一技之长,29
一把手,30
一揽子,31
一方面,32
一旁,33
一无所有,6
一无所知,6
一旦,3
一早,20
一时,12
一晃,2
一样,34
一概,14
一概而论,35
一模一样,10
一次性,36
一毛不拔,6
一流,37
一点儿,38
一生,39
一番,9
一目了然,40
一直,17
一眼,13
一瞬间,12
一筹莫展,41
一系列,7
一线,42
一经,43
一致,10
一般,14
一般来说,44
一行,45
一言一行,5
一言不发,13
一贯,17
一起,1
一路,46
一路上,46
一路平安,25
一路顺风,25
一身,47
一辈子,39
一边,33
一连,2
一连串,7
一道,1
一部分,14
一锅粥,48
一长一短,49
一阵,50
一面,31
一鼓作气,28
一齐,2
丁,51
七,0
七嘴八舌,13
万,52
万一,3
万万,0
万分,41
万古长青,53
万无一失,25
万能,54
丈夫,24
三,0
三明治,55
三番五次,4
三维,56
三角,57
上,33
上下,58
上个月,59
上任,60
上升,61
上午,20
上去,9
上台,60
上司,24
上周,59
上场,62
上头,33
上学,63
上岗,60
上市,64
上帝,65
上当,66
上报,67
上方,33
上旬,59
上映,68
上期,59
上来,9
上楼,69
上次,59
上流,70
上涨,61
上游,71
上演,72
上火,48
上班,20
上班族,73
上瘾,74
上空,75
上级,76
上网,77
上衣,47
上诉,78
上课,63
上调,61
上车,79
上边,33
上述,80
上门,69
上限,81
上面,33
下,58
下一代,8
下个月,59
下乡,69
下令,82
下决心,27
下功夫,83
下午,20
下去,9
下台,60
下场,84
下坠,85
下属,86
下山,69
下岗,87
下意识,2
下手,62
下旬,59
下期,88
下来,9
下棋,89
下楼,69
下次,38
下海,90
下游,71
下班,20
下级,76
下落,91
下课,20
下调,61
下跌,61
下车,79
下载,77
下边,33
下降,61
下雨,92
下雪,92
下面,33
不,17
不一会儿,2
不一定,32
不为人知,93
不久,88
不了了之,19
不予,94
不亚于,95
不亦乐乎,96
不仅,32
不仅仅,32
不以为然,41
不但,32
不便,40
不值,19
不假思索,2
不停,21
不像话,19
不光,32
不免,23
不再,17
不准,94
不利,97
不利于,98
不可思议,99
不可避免,23
不同,10
不同寻常,99
不在乎,19
不堪,84
不够,100
不大,100
不好意思,19
不如,95
不如说,44
不妨,23
不安,41
不定,21
不宜,23
不容,23
不对,19
不少,7
不屑,101
不已,41
不平,41
不幸,84
不得不,2
不得了,19
不得已,2
