token,community
〇,0
一,0
一一,0
一下子,1
一不小心,2
一举,1
一举一动,3
一事无成,4
一些,0
一代,5
一会儿,6
一体,7
一共,0
一再,1
一切,0
一刹那,6
一动不动,3
一半,0
一卡通,8
一口气,3
一句话,9
一同,7
一向,2
一味,1
一块儿,7
一塌糊涂,2
一声不吭,3
一大早,6
一天到晚,6
一头,10
一如既往,2
一定,2
一家人,5
一帆风顺,11
一带,12
一干二净,2
一年到头,6
一应俱全,13
一度,1
一律,0
一心,14
一心一意,14
一成不变,15
一手,3
一技之长,16
一把手,17
一揽子,0
一方面,2
一旁,12
一无所有,4
一无所知,4
一旦,2
一早,6
一时,6
一晃,18
一样,7
一概,0
一概而论,19
一模一样,7
一次性,8
一毛不拔,20
一流,21
一点儿,0
一生,22
一番,6
一目了然,23
一直,2
一眼,3
一瞬间,1
一筹莫展,4
一系列,0
一线,12
一经,1
一致,7
一般,0
一般来说,2
一行,24
一言一行,3
一言不发,3
一贯,2
一起,7
一路,12
一路上,12
一路平安,4
一路顺风,4
一身,25
一辈子,22
一边,12
一连,1
一连串,0
一道,7
一部分,0
一锅粥,26
一长一短,25
一阵,19
一面,3
一鼓作气,14
一齐,7
丁,27
七,0
七嘴八舌,3
万,0
万一,2
万万,19
万分,1
万古长青,23
万无一失,28
万能,16
丈夫,5
三,0
三明治,26
三番五次,1
三维,29
三角,15
上,12
上下,12
上个月,6
上任,17
上升,13
上午,6
上去,30
上台,17
上司,5
上周,6
上场,31
上头,12
上学,17
上岗,17
上市,32
上帝,23
上当,28
上报,33
上方,12
上旬,6
上映,29
上期,6
上来,30
上楼,30
上次,6
上流,34
上涨,13
上游,33
上演,19
上火,26
上班,6
上班族,5
上瘾,16
上空,27
上级,17
上网,9
上衣,25
上诉,24
上课,17
上调,13
上车,30
上边,12
上述,0
上门,25
上限,13
上面,12
下,12
下一代,5
下个月,6
下乡,30
下令,1
下决心,14
下功夫,14
下午,6
下去,30
下台,17
下场,31
下坠,35
下属,17
下山,30
下岗,17
下意识,1
下手,7
下旬,6
下期,6
下来,30
下棋,31
下楼,30
下次,2
下海,30
下游,33
下班,6
下级,17
下落,26
下课,6
下调,13
下跌,13
下车,30
下载,9
下边,12
下降,13
下雨,36
下雪,36
下面,12
不,2
不一会儿,6
不一定,2
不为人知,37
不久,6
不了了之,2
不予,13
不亚于,30
不亦乐乎,20
不仅,2
不仅仅,2
不以为然,4
不但,2
不便,38
不值,4
不假思索,1
不停,6
不像话,2
不光,2
不免,1
不再,2
不准,2
不利,38
不利于,38
不可思议,4
不可避免,2
不同,7
不同寻常,23
不在乎,4
不堪,4
不够,1
不大,1
不好意思,4
不如,30
不如说,2
不妨,2
不安,4
不定,4
不宜,2
不容,2
不对,2
不少,0
不屑,4
不已,4
不平,4
不幸,4
不得不,1
不得了,2
不得已,1
