token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,2
一代,8
一会儿,9
一体,10
一共,11
一再,5
一切,2
一刹那,3
一动不动,12
一半,2
一卡通,13
一口气,5
一句话,0
一同,14
一向,15
一味,16
一块儿,14
一塌糊涂,17
一声不吭,12
一大早,9
一天到晚,18
一头,19
一如既往,15
一定,20
一家人,21
一帆风顺,22
一带,23
一干二净,17
一年到头,18
一应俱全,24
一度,5
一律,25
一心,26
一心一意,26
一成不变,16
一手,19
一技之长,27
一把手,28
一揽子,29
一方面,30
一旁,31
一无所有,7
一无所知,7
一旦,4
一早,9
一时,3
一晃,3
一样,32
一概,2
一概而论,17
一模一样,32
一次性,33
一毛不拔,7
一流,34
一点儿,35
一生,36
一番,5
一目了然,24
一直,15
一眼,12
一瞬间,3
一筹莫展,37
一系列,2
一线,23
一经,25
一致,38
一般,2
一般来说,30
一行,39
一言一行,6
一言不发,12
一贯,15
一起,14
一路,40
一路上,40
一路平安,22
一路顺风,22
一身,41
一辈子,15
一边,31
一连,5
一连串,2
一道,14
一部分,2
一锅粥,42
一长一短,43
一阵,44
一面,31
一鼓作气,26
一齐,3
丁,45
七,1
七嘴八舌,12
万,46
万一,4
万万,47
万分,35
万古长青,38
万无一失,48
万能,49
丈夫,21
三,1
三明治,42
三番五次,5
三维,50
三角,51
上,31
上下,31
上个月,52
上任,53
上升,54
上午,9
上去,55
上台,53
上司,21
上周,52
上场,56
上头,31
上学,57
上岗,53
上市,58
上帝,59
上当,60
上报,61
上方,31
上旬,52
上映,62
上期,52
上来,55
上楼,55
上次,52
上流,63
上涨,54
上游,64
上演,65
上火,66
上班,9
上班族,67
上瘾,68
上空,69
上级,28
上网,70
上衣,41
上诉,71
上课,57
上调,54
上车,72
上边,31
上述,1
上门,55
上限,73
上面,31
下,31
下一代,8
下个月,52
下乡,55
下令,74
下决心,26
下功夫,26
下午,9
下去,55
下台,53
下场,75
下坠,76
下属,28
下山,55
下岗,53
下意识,3
下手,77
下旬,52
下期,52
下来,55
下棋,78
下楼,55
下次,79
下海,55
下游,64
下班,9
下级,28
下落,76
下课,9
下调,54
下跌,54
下车,72
下载,70
下边,31
下降,54
下雨,80
下雪,80
下面,31
不,81
不一会儿,3
不一定,20
不为人知,82
不久,52
不了了之,17
不予,25
不亚于,32
不亦乐乎,22
不仅,20
不仅仅,20
不以为然,83
不但,20
不便,84
不值,85
不假思索,3
不停,18
不像话,17
不光,20
不免,20
不再,81
不准,25
不利,86
不利于,87
不可思议,88
不可避免,20
不同,32
不同寻常,88
不在乎,89
不堪,37
不够,35
不大,35
不好意思,17
不如,32
不如说,4
不妨,81
不安,37
不定,18
