token,community
〇,0
一,0
一一,0
一下子,1
一不小心,1
一举,1
一举一动,2
一事无成,3
一些,0
一代,4
一会儿,1
一体,0
一共,0
一再,1
一切,0
一刹那,1
一动不动,3
一半,0
一卡通,5
一口气,1
一句话,6
一同,0
一向,1
一味,1
一块儿,0
一塌糊涂,3
一声不吭,3
一大早,7
一天到晚,1
一头,8
一如既往,1
一定,1
一家人,4
一帆风顺,3
一带,9
一干二净,3
一年到头,7
一应俱全,10
一度,1
一律,1
一心,1
一心一意,1
一成不变,3
一手,8
一技之长,10
一把手,11
一揽子,0
一方面,1
一旁,9
一无所有,3
一无所知,3
一旦,1
一早,7
一时,1
一晃,1
一样,0
一概,0
一概而论,0
一模一样,0
一次性,5
一毛不拔,3
一流,10
一点儿,1
一生,4
一番,1
一目了然,10
一直,1
一眼,3
一瞬间,1
一筹莫展,3
一系列,0
一线,9
一经,1
一致,0
一般,0
一般来说,1
一行,12
一言一行,2
一言不发,3
一贯,1
一起,0
一路,13
一路上,13
一路平安,3
一路顺风,3
一身,14
一辈子,1
一边,1
一连,1
一连串,0
一道,0
一部分,0
一锅粥,15
一长一短,14
一阵,16
一面,9
一鼓作气,10
一齐,0
丁,15
七,0
七嘴八舌,3
万,0
万一,1
万万,1
万分,3
万古长青,3
万无一失,10
万能,10
丈夫,4
三,0
三明治,15
三番五次,1
三维,6
三角,17
上,9
上下,9
上个月,7
上任,11
上升,18
上午,7
上去,13
上台,11
上司,4
上周,7
上场,12
上头,9
上学,11
上岗,11
上市,5
上帝,9
上当,19
上报,16
上方,9
上旬,7
上映,6
上期,7
上来,13
上楼,13
上次,7
上流,4
上涨,18
上游,5
上演,18
上火,15
上班,7
上班族,4
上瘾,3
上空,9
上级,11
上网,14
上衣,14
上诉,19
上课,11
上调,18
上车,13
上边,9
上述,0
上门,13
上限,18
上面,9
下,9
下一代,4
下个月,7
下乡,13
下令,16
下决心,1
下功夫,10
下午,7
下去,13
下台,11
下场,2
下坠,17
下属,11
下山,13
下岗,11
下意识,1
下手,19
下旬,7
下期,7
下来,13
下棋,12
下楼,13
下次,1
下海,13
下游,5
下班,7
下级,11
下落,2
下课,11
下调,18
下跌,18
下车,13
下载,6
下边,9
下降,18
下雨,15
下雪,15
下面,9
不,1
不一会儿,1
不一定,1
不为人知,10
不久,7
不了了之,1
不予,1
不亚于,0
不亦乐乎,3
不仅,1
不仅仅,1
不以为然,3
不但,1
不便,3
不值,3
不假思索,1
不停,1
不像话,1
不光,1
不免,1
不再,1
不准,1
不利,2
不利于,1
不可思议,3
不可避免,1
不同,0
不同寻常,10
不在乎,3
不堪,3
不够,1
不大,1
不好意思,3
不如,1
不如说,1
不妨,1
不安,3
不定,1
不宜,1
不容,1
不对,1
不少,0
不屑,3
不已,3
不平,3
不幸,3
不得不,1
不得了,1
不得已,1
