token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,3
一体,10
一共,11
一再,5
一切,8
一刹那,3
一动不动,12
一半,13
一卡通,14
一口气,15
一句话,16
一同,17
一向,18
一味,19
一块儿,20
一塌糊涂,20
一声不吭,12
一大早,21
一天到晚,22
一头,23
一如既往,18
一定,24
一家人,25
一帆风顺,26
一带,27
一干二净,28
一年到头,22
一应俱全,29
一度,5
一律,2
一心,30
一心一意,30
一成不变,31
一手,23
一技之长,32
一把手,33
一揽子,34
一方面,35
一旁,36
一无所有,7
一无所知,7
一旦,4
一早,21
一时,37
一晃,3
一样,38
一概,2
一概而论,19
一模一样,38
一次性,39
一毛不拔,40
一流,41
一点儿,20
一生,42
一番,43
一目了然,44
一直,18
一眼,12
一瞬间,3
一筹莫展,12
一系列,8
一线,45
一经,2
一致,46
一般,47
一般来说,35
一行,48
一言一行,6
一言不发,12
一贯,18
一起,17
一路,49
一路上,50
一路平安,51
一路顺风,51
一身,52
一辈子,42
一边,36
一连,5
一连串,8
一道,53
一部分,8
一锅粥,54
一长一短,55
一阵,56
一面,23
一鼓作气,30
一齐,3
丁,57
七,1
七嘴八舌,12
万,58
万一,58
万万,58
万分,59
万古长青,51
万无一失,26
万能,60
丈夫,25
三,1
三明治,61
三番五次,5
三维,62
三角,63
上,36
上下,64
上个月,65
上任,66
上升,67
上午,21
上去,68
上台,66
上司,25
上周,65
上场,69
上头,36
上学,70
上岗,71
上市,72
上帝,73
上当,74
上报,75
上方,36
上旬,65
上映,76
上期,77
上来,68
上楼,78
上次,47
上流,79
上涨,67
上游,80
上演,81
上火,61
上班,21
上班族,71
上瘾,82
上空,73
上级,83
上网,84
上衣,52
上诉,85
上课,70
上调,67
上车,86
上边,36
上述,87
上门,88
上限,89
上面,36
下,90
下一代,9
下个月,65
下乡,88
下令,91
下决心,30
下功夫,92
下午,21
下去,68
下台,66
下场,93
下坠,94
下属,95
下山,88
下岗,71
下意识,3
下手,96
下旬,65
下期,77
下来,68
下棋,97
下楼,78
下次,98
下海,88
下游,80
下班,21
下级,83
下落,99
下课,21
下调,67
下跌,67
下车,86
下载,100
下边,36
下降,67
下雨,101
下雪,101
下面,36
不,102
不一会儿,3
不一定,4
不为人知,103
不久,98
不了了之,104
不予,2
不亚于,105
不亦乐乎,28
不仅,4
不仅仅,4
不以为然,12
不但,4
不便,106
不值,20
不假思索,3
不停,22
不像话,20
不光,4
不免,4
不再,102
不准,102
不利,107
不利于,108
不可思议,109
不可避免,110
不同,38
不同寻常,109
不在乎,102
不堪,12
不够,59
不大,59
不好意思,12
不如,105
不如说,4
不妨,111
不安,12
不定,112
