token,community
〇,0
一,0
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,1
一代,7
一会儿,8
一体,9
一共,10
一再,4
一切,1
一刹那,11
一动不动,12
一半,1
一卡通,13
一口气,14
一句话,15
一同,16
一向,17
一味,18
一块儿,16
一塌糊涂,19
一声不吭,14
一大早,20
一天到晚,17
一头,21
一如既往,22
一定,23
一家人,24
一帆风顺,25
一带,26
一干二净,8
一年到头,17
一应俱全,27
一度,4
一律,1
一心,28
一心一意,28
一成不变,29
一手,21
一技之长,30
一把手,31
一揽子,32
一方面,33
一旁,34
一无所有,6
一无所知,6
一旦,35
一早,20
一时,11
一晃,2
一样,36
一概,1
一概而论,37
一模一样,36
一次性,38
一毛不拔,6
一流,39
一点儿,19
一生,40
一番,41
一目了然,42
一直,33
一眼,14
一瞬间,11
一筹莫展,43
一系列,1
一线,44
一经,45
一致,36
一般,1
一般来说,35
一行,46
一言一行,5
一言不发,14
一贯,22
一起,16
一路,47
一路上,47
一路平安,48
一路顺风,48
一身,49
一辈子,40
一边,34
一连,4
一连串,1
一道,16
一部分,1
一锅粥,50
一长一短,51
一阵,52
一面,53
一鼓作气,54
一齐,2
丁,55
七,0
七嘴八舌,14
万,56
万一,35
万万,57
万分,43
万古长青,48
万无一失,58
万能,59
丈夫,24
三,0
三明治,55
三番五次,4
三维,60
三角,61
上,34
上下,34
上个月,62
上任,63
上升,64
上午,20
上去,8
上台,63
上司,24
上周,62
上场,65
上头,34
上学,66
上岗,63
上市,67
上帝,68
上当,69
上报,70
上方,34
上旬,62
上映,71
上期,62
上来,8
上楼,8
上次,62
上流,72
上涨,64
上游,73
上演,74
上火,50
上班,20
上班族,75
上瘾,76
上空,77
上级,78
上网,79
上衣,49
上诉,80
上课,66
上调,64
上车,81
上边,34
上述,82
上门,83
上限,84
上面,34
下,85
下一代,7
下个月,62
下乡,8
下令,86
下决心,28
下功夫,87
下午,20
下去,8
下台,63
下场,88
下坠,89
下属,90
下山,8
下岗,63
下意识,2
下手,91
下旬,62
下期,92
下来,8
下棋,93
下楼,8
下次,94
下海,8
下游,73
下班,20
下级,78
下落,95
下课,20
下调,64
下跌,64
下车,81
下载,79
下边,34
下降,64
下雨,96
下雪,96
下面,34
不,97
不一会儿,2
不一定,33
不为人知,98
不久,92
不了了之,99
不予,97
不亚于,100
不亦乐乎,101
不仅,33
不仅仅,33
不以为然,43
不但,33
不便,102
不值,103
不假思索,2
不停,17
不像话,19
不光,33
不免,23
不再,97
不准,104
不利,105
不利于,106
不可思议,107
不可避免,23
不同,36
不同寻常,107
不在乎,3
不堪,108
不够,109
不大,109
不好意思,19
不如,100
不如说,35
不妨,23
不安,43
不定,17
不宜,23
不容,97
不对,19
不少,1
不屑,110
不已,43
不平,43
不幸,88
不得不,2
不得了,19
不得已,2
