token,community
〇,0
一,0
一一,0
一下子,1
一不小心,1
一举,2
一举一动,3
一事无成,4
一些,0
一代,5
一会儿,6
一体,7
一共,8
一再,2
一切,0
一刹那,1
一动不动,3
一半,0
一卡通,9
一口气,3
一句话,3
一同,10
一向,11
一味,12
一块儿,6
一塌糊涂,6
一声不吭,3
一大早,13
一天到晚,2
一头,14
一如既往,12
一定,11
一家人,15
一帆风顺,16
一带,17
一干二净,18
一年到头,2
一应俱全,0
一度,2
一律,19
一心,12
一心一意,12
一成不变,20
一手,14
一技之长,21
一把手,22
一揽子,23
一方面,11
一旁,24
一无所有,4
一无所知,4
一旦,11
一早,13
一时,13
一晃,1
一样,7
一概,0
一概而论,7
一模一样,7
一次性,9
一毛不拔,25
一流,26
一点儿,6
一生,27
一番,28
一目了然,29
一直,11
一眼,3
一瞬间,1
一筹莫展,4
一系列,0
一线,30
一经,1
一致,7
一般,0
一般来说,11
一行,18
一言一行,3
一言不发,3
一贯,11
一起,10
一路,31
一路上,31
一路平安,32
一路顺风,32
一身,33
一辈子,27
一边,24
一连,1
一连串,0
一道,10
一部分,0
一锅粥,34
一长一短,33
一阵,35
一面,24
一鼓作气,12
一齐,1
丁,34
七,0
七嘴八舌,3
万,36
万一,11
万万,11
万分,4
万古长青,32
万无一失,29
万能,37
丈夫,15
三,0
三明治,34
三番五次,2
三维,38
三角,39
上,24
上下,24
上个月,13
上任,22
上升,40
上午,13
上去,18
上台,22
上司,15
上周,13
上场,41
上头,24
上学,42
上岗,22
上市,43
上帝,44
上当,45
上报,46
上方,24
上旬,13
上映,47
上期,13
上来,18
上楼,18
上次,13
上流,48
上涨,40
上游,43
上演,49
上火,34
上班,13
上班族,13
上瘾,50
上空,51
上级,52
上网,53
上衣,33
上诉,54
上课,42
上调,40
上车,31
上边,24
上述,0
上门,55
上限,56
上面,24
下,24
下一代,5
下个月,13
下乡,18
下令,1
下决心,12
下功夫,12
下午,13
下去,18
下台,22
下场,57
下坠,38
下属,22
下山,18
下岗,22
下意识,1
下手,30
下旬,13
下期,13
下来,18
下棋,58
下楼,13
下次,6
下海,18
下游,43
下班,13
下级,52
下落,59
下课,13
下调,40
下跌,40
下车,31
下载,53
下边,24
下降,40
下雨,60
下雪,60
下面,24
不,19
不一会儿,1
不一定,11
不为人知,61
不久,13
不了了之,6
不予,19
不亚于,8
不亦乐乎,3
不仅,11
不仅仅,11
不以为然,4
不但,11
不便,19
不值,62
不假思索,1
不停,2
不像话,6
不光,11
不免,19
不再,19
不准,19
不利,63
不利于,63
不可思议,61
不可避免,19
不同,7
不同寻常,61
不在乎,64
不堪,4
不够,65
不大,65
不好意思,4
不如,11
不如说,11
不妨,19
不安,4
不定,4
不宜,19
不容,19
不对,6
不少,0
不屑,4
不已,4
不平,4
不幸,4
不得不,1
不得了,6
不得已,1
