token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,2
一代,8
一会儿,9
一体,10
一共,11
一再,5
一切,2
一刹那,3
一动不动,12
一半,2
一卡通,13
一口气,14
一句话,0
一同,15
一向,16
一味,17
一块儿,15
一塌糊涂,18
一声不吭,12
一大早,19
一天到晚,20
一头,21
一如既往,16
一定,22
一家人,23
一帆风顺,24
一带,25
一干二净,26
一年到头,20
一应俱全,27
一度,5
一律,2
一心,28
一心一意,28
一成不变,29
一手,21
一技之长,30
一把手,31
一揽子,2
一方面,32
一旁,33
一无所有,7
一无所知,7
一旦,32
一早,19
一时,3
一晃,3
一样,10
一概,2
一概而论,10
一模一样,10
一次性,13
一毛不拔,34
一流,35
一点儿,2
一生,36
一番,9
一目了然,27
一直,16
一眼,37
一瞬间,3
一筹莫展,7
一系列,2
一线,25
一经,38
一致,10
一般,2
一般来说,32
一行,39
一言一行,6
一言不发,12
一贯,16
一起,15
一路,25
一路上,40
一路平安,24
一路顺风,24
一身,41
一辈子,36
一边,33
一连,5
一连串,2
一道,15
一部分,2
一锅粥,26
一长一短,42
一阵,43
一面,33
一鼓作气,44
一齐,15
丁,1
七,1
七嘴八舌,14
万,1
万一,32
万万,1
万分,45
万古长青,24
万无一失,4
万能,46
丈夫,23
三,1
三明治,47
三番五次,5
三维,48
三角,49
上,33
上下,33
上个月,50
上任,51
上升,52
上午,19
上去,53
上台,51
上司,23
上周,50
上场,54
上头,33
上学,55
上岗,51
上市,56
上帝,57
上当,58
上报,59
上方,33
上旬,50
上映,60
上期,50
上来,53
上楼,53
上次,50
上流,61
上涨,52
上游,56
上演,62
上火,26
上班,19
上班族,19
上瘾,63
上空,64
上级,31
上网,65
上衣,41
上诉,66
上课,55
上调,52
上车,67
上边,33
上述,33
上门,53
上限,29
上面,33
下,33
下一代,8
下个月,50
下乡,53
下令,68
下决心,28
下功夫,28
下午,19
下去,53
下台,51
下场,54
下坠,49
下属,31
下山,53
下岗,51
下意识,3
下手,28
下旬,50
下期,50
下来,53
下棋,69
下楼,53
下次,70
下海,53
下游,56
下班,19
下级,31
下落,49
下课,55
下调,52
下跌,52
下车,67
下载,65
下边,33
下降,52
下雨,71
下雪,71
下面,33
不,45
不一会儿,50
不一定,22
不为人知,72
不久,50
不了了之,18
不予,73
不亚于,74
不亦乐乎,14
不仅,32
不仅仅,32
不以为然,72
不但,32
不便,75
不值,30
不假思索,38
不停,20
不像话,18
不光,32
不免,22
不再,22
不准,76
不利,77
不利于,77
不可思议,72
不可避免,22
不同,10
不同寻常,72
不在乎,78
不堪,7
不够,45
不大,45
不好意思,7
不如,74
不如说,32
不妨,22
不安,7
不定,20
