token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,18
一句话,19
一同,2
一向,20
一味,21
一块儿,2
一塌糊涂,22
一声不吭,15
一大早,23
一天到晚,24
一头,25
一如既往,20
一定,26
一家人,27
一帆风顺,28
一带,29
一干二净,22
一年到头,24
一应俱全,30
一度,5
一律,14
一心,31
一心一意,31
一成不变,32
一手,33
一技之长,34
一把手,35
一揽子,36
一方面,37
一旁,15
一无所有,7
一无所知,7
一旦,38
一早,23
一时,3
一晃,3
一样,39
一概,14
一概而论,40
一模一样,39
一次性,41
一毛不拔,42
一流,43
一点儿,44
一生,45
一番,46
一目了然,47
一直,20
一眼,48
一瞬间,3
一筹莫展,7
一系列,8
一线,49
一经,50
一致,39
一般,16
一般来说,51
一行,52
一言一行,6
一言不发,15
一贯,20
一起,2
一路,29
一路上,53
一路平安,54
一路顺风,28
一身,55
一辈子,56
一边,33
一连,57
一连串,8
一道,2
一部分,16
一锅粥,22
一长一短,58
一阵,59
一面,33
一鼓作气,60
一齐,2
丁,61
七,1
七嘴八舌,62
万,63
万一,38
万万,64
万分,65
万古长青,66
万无一失,67
万能,11
丈夫,68
三,1
三明治,69
三番五次,13
三维,70
三角,71
上,72
上下,73
上个月,74
上任,75
上升,76
上午,23
上去,77
上台,78
上司,79
上周,74
上场,80
上头,81
上学,82
上岗,83
上市,84
上帝,85
上当,86
上报,87
上方,88
上旬,74
上映,89
上期,74
上来,77
上楼,90
上次,74
上流,91
上涨,76
上游,92
上演,93
上火,94
上班,95
上班族,95
上瘾,96
上空,97
上级,79
上网,98
上衣,55
上诉,99
上课,100
上调,76
上车,90
上边,81
上述,101
上门,102
上限,103
上面,81
下,73
下一代,9
下个月,74
下乡,90
下令,104
下决心,105
下功夫,106
下午,23
下去,77
下台,107
下场,80
下坠,108
下属,79
下山,90
下岗,107
下意识,109
下手,110
下旬,74
下期,111
下来,77
下棋,112
下楼,90
下次,113
下海,90
下游,92
下班,95
下级,79
下落,108
下课,95
下调,76
下跌,76
下车,90
下载,98
下边,81
下降,76
下雨,114
下雪,114
下面,81
不,115
不一会儿,116
不一定,26
不为人知,117
不久,116
不了了之,118
不予,119
不亚于,120
不亦乐乎,121
不仅,37
不仅仅,37
不以为然,122
不但,37
不便,123
不值,124
不假思索,109
不停,121
不像话,22
不光,37
不免,109
不再,125
不准,126
不利,127
不利于,127
不可思议,128
不可避免,129
不同,39
不同寻常,130
不在乎,131
不堪,132
不够,133
不大,133
不好意思,134
不如,120
不如说,26
不妨,135
不安,136
不定,136
