token,community
〇,0
一,0
一一,1
一下子,2
一不小心,2
一举,3
一举一动,4
一事无成,5
一些,6
一代,7
一会儿,8
一体,9
一共,10
一再,3
一切,6
一刹那,2
一动不动,11
一半,12
一卡通,13
一口气,8
一句话,14
一同,15
一向,16
一味,17
一块儿,15
一塌糊涂,18
一声不吭,19
一大早,20
一天到晚,21
一头,22
一如既往,16
一定,23
一家人,24
一帆风顺,25
一带,26
一干二净,8
一年到头,21
一应俱全,27
一度,3
一律,12
一心,28
一心一意,29
一成不变,30
一手,22
一技之长,31
一把手,32
一揽子,33
一方面,34
一旁,35
一无所有,5
一无所知,5
一旦,36
一早,20
一时,37
一晃,2
一样,38
一概,12
一概而论,39
一模一样,38
一次性,40
一毛不拔,5
一流,41
一点儿,18
一生,42
一番,8
一目了然,43
一直,16
一眼,44
一瞬间,2
一筹莫展,45
一系列,6
一线,46
一经,2
一致,38
一般,12
一般来说,34
一行,47
一言一行,4
一言不发,19
一贯,16
一起,15
一路,48
一路上,48
一路平安,49
一路顺风,49
一身,50
一辈子,42
一边,35
一连,10
一连串,6
一道,15
一部分,6
一锅粥,51
一长一短,52
一阵,53
一面,33
一鼓作气,29
一齐,2
丁,54
七,0
七嘴八舌,19
万,55
万一,36
万万,56
万分,57
万古长青,49
万无一失,58
万能,59
丈夫,24
三,0
三明治,60
三番五次,3
三维,61
三角,62
上,35
上下,63
上个月,64
上任,65
上升,66
上午,20
上去,8
上台,65
上司,24
上周,64
上场,67
上头,35
上学,68
上岗,65
上市,69
上帝,70
上当,71
上报,72
上方,35
上旬,64
上映,73
上期,64
上来,8
上楼,74
上次,64
上流,75
上涨,66
上游,76
上演,77
上火,51
上班,74
上班族,78
上瘾,79
上空,80
上级,46
上网,81
上衣,50
上诉,82
上课,68
上调,66
上车,83
上边,35
上述,6
上门,74
上限,84
上面,35
下,63
下一代,7
下个月,64
下乡,74
下令,85
下决心,28
下功夫,29
下午,20
下去,8
下台,65
下场,67
下坠,86
下属,87
下山,74
下岗,88
下意识,2
下手,89
下旬,64
下期,64
下来,8
下棋,90
下楼,74
下次,64
下海,74
下游,76
下班,20
下级,46
下落,91
下课,74
下调,66
下跌,66
下车,83
下载,81
下边,35
下降,66
下雨,92
下雪,92
下面,35
不,93
不一会儿,2
不一定,94
不为人知,5
不久,37
不了了之,17
不予,93
不亚于,95
不亦乐乎,96
不仅,94
不仅仅,94
不以为然,57
不但,94
不便,43
不值,97
不假思索,2
不停,21
不像话,18
不光,94
不免,23
不再,93
不准,93
不利,98
不利于,99
不可思议,100
不可避免,23
不同,38
不同寻常,100
不在乎,101
不堪,45
不够,102
不大,102
不好意思,18
不如,95
不如说,94
不妨,23
不安,45
不定,21
不宜,93
不容,93
不对,18
不少,6
不屑,103
不已,57
不平,45
不幸,104
不得不,2
不得了,18
不得已,2
