community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members,soft_mass,mean_max_membership,mean_normalized_membership_entropy,highest_membership_words,strongest_members_outside_hard_cluster
0,109,0.29734269504249616,0.04680414143110887,0.1926605504587156,傍晚 | 晚上 | 早晨 | 夜晚 | 中午 | 夜里 | 清明节 | 春节 | 星期天 | 冬天 | 元旦 | 除夕,抽签 | 剧组 | 人数 | 路途 | 中途 | 晚点 | 开学 | 爆满,下雨 | 明年 | 段 | 次数 | 工作日 | 季节 | 剧组 | 冬季 | 来年 | 夏天 | 节气 | 国庆,傍晚 | 晚上 | 早晨 | 夜晚 | 中午 | 夜里 | 清明节 | 春节 | 星期天 | 冬天 | 元旦 | 除夕 | 时节 | 早上 | 中秋节 | 暑假 | 清晨 | 假期 | 寒假 | 周末 | 下午 | 腊月 | 夏天 | 白天 | 秋天 | 季节 | 元宵节 | 节假日 | 深夜 | 长假 | 星期日 | 阴天 | 上午 | 夏季 | 春季 | 端午节 | 下雪 | 冬季 | 下雨 | 过年 | 一大早 | 一早 | 明天 | 星期 | 春天 | 凌晨 | 国庆 | 节气 | 夜间 | 秋季 | 农历 | 新年 | 晴天 | 开学 | 中旬 | 清明 | 初一 | 暑期 | 晚 | 下旬 | 旺季 | 天气 | 天 | 每逢 | 日子 | 气温 | 上旬 | 淡季 | 礼拜 | 高峰期 | 工作日 | 四季 | 夜 | 下个月 | 前夕 | 时段 | 临近 | 零下 | 期间 | 高峰 | 明日 | 来年 | 往年 | 早晚 | 多云 | 晚点 | 小时 | 明年 | 高温 | 年终 | 时间 | 摄氏度 | 逢 | 节 | 路途 | 爆满 | 中途 | 度 | 钟 | 开张 | 倒数 | 剧组 | 为止 | 末 | 次数 | 段 | 人数 | 抽签 | 其间,109.69761611873002,0.9916970241301712,0.00711287617625729,季节:1.000000 | 时节:1.000000 | 夏季:1.000000 | 秋季:1.000000 | 春季:1.000000 | 旺季:1.000000 | 冬季:1.000000 | 早晨:1.000000 | 节气:1.000000 | 秋天:1.000000 | 摄氏度:1.000000 | 阴天:1.000000,之内:0.399833 | 季:0.256608 | 分:0.178446 | 时:0.083430 | 黎明:0.082643 | 次:0.074974 | 刚:0.062842 | 初:0.059508
1,163,0.3385278676810483,0.04145905930633939,0.1901840490797546,拽 | 拧 | 踹 | 蹦 | 磕 | 叼 | 搓 | 蹬 | 捏 | 揍 | 拎 | 扯,握 | 晕 | 唱 | 惹 | 沾 | 伸 | 揉 | 滑,骗 | 抬 | 拨 | 蹦 | 弄 | 呆 | 挑 | 歇 | 咬 | 碰 | 摸 | 啃,拽 | 拧 | 踹 | 蹦 | 磕 | 叼 | 搓 | 蹬 | 捏 | 揍 | 拎 | 扯 | 咬 | 甩 | 摔 | 捅 | 揪 | 扒 | 敲 | 踢 | 砸 | 抠 | 溜 | 舔 | 擦 | 摸 | 抖 | 蹭 | 耍 | 捶 | 躺 | 捡 | 爬 | 掰 | 掐 | 掏 | 打 | 晃 | 跳 | 揣 | 砍 | 拦 | 扛 | 撕 | 碰 | 拉 | 趴 | 弄 | 撞 | 捞 | 抡 | 吓 | 挤 | 揉 | 搀 | 挠 | 兜 | 蹲 | 绷 | 挑 | 搬 | 逮 | 挨 | 抱 | 缠 | 撑 | 滚 | 搁 | 坐 | 抽 | 捉 | 放 | 吹 | 扑 | 抬 | 撬 | 跪 | 啃 | 瘫 | 憋 | 拍 | 扭 | 翻 | 摆 | 窜 | 偷 | 剪 | 背 | 歪 | 卸 | 挂 | 搭 | 吊 | 赶 | 伸 | 杀 | 挥 | 凑 | 盯 | 追 | 喷 | 沾 | 刷 | 抓 | 勾 | 握 | 抢 | 走 | 轰 | 跑 | 吼 | 堵 | 晕 | 哄 | 冲 | 翘 | 挎 | 拣 | 贴 | 剃 | 干 | 拄 | 戳 | 吞 | 疯 | 穿 | 骗 | 唱 | 扫 | 挪 | 救 | 装 | 撇 | 钻 | 递 | 骑 | 扮 | 爆 | 呆 | 歇 | 拆 | 逃 | 滑 | 塞 | 狂 | 吸 | 惹 | 梳 | 摇 | 催 | 开 | 拨 | 戴 | 讨 | 切 | 勒 | 飞 | 停 | 宰 | 捕 | 围 | 赖 | 盗,160.7761963596595,0.9659747710908879,0.02001804417150684,撕:1.000000 | 抖:1.000000 | 拄:1.000000 | 盗:1.000000 | 揉:1.000000 | 捏:1.000000 | 抠:1.000000 | 叼:1.000000 | 偷:1.000000 | 舔:1.000000 | 踢:1.000000 | 蹦:1.000000,磨:0.301653 | 托:0.296033 | 拖:0.243206 | 带:0.199828 | 丢:0.150535 | 进:0.150446 | 刮:0.144046 | 刺:0.142415
2,98,0.29414760265989864,0.006787956799221677,0.45918367346938777,性格 | 品德 | 人格 | 天性 | 性情 | 自尊 | 修养 | 教养 | 感情 | 审美 | 人品 | 自尊心,中年 | 包容 | 家教 | 干事 | 新手 | 着想 | 为人 | 人群,才华 | 后天 | 交往 | 为人 | 冲动 | 眼光 | 形象 | 短处 | 生活 | 干事 | 成才 | 欲望,性格 | 品德 | 人格 | 天性 | 性情 | 自尊 | 修养 | 教养 | 感情 | 审美 | 人品 | 自尊心 | 情感 | 本性 | 天赋 | 素养 | 天分 | 内心 | 才华 | 阅历 | 自信心 | 品行 | 理智 | 口才 | 心态 | 心胸 | 欲望 | 素质 | 智商 | 学问 | 感性 | 好奇心 | 眼界 | 直觉 | 爱好 | 交际 | 言语 | 骨气 | 自我 | 分寸 | 为人 | 演技 | 耐性 | 本能 | 意识 | 心理 | 头脑 | 长相 | 名利 | 身心 | 理性 | 人情 | 眼光 | 治学 | 兴趣 | 喜好 | 精神 | 嗜好 | 运气 | 常人 | 普通人 | 天生 | 平常心 | 崇尚 | 智力 | 短处 | 作风 | 追求 | 相处 | 冲动 | 圈子 | 一言一行 | 家教 | 异性 | 成才 | 交往 | 礼仪 | 形象 | 生活 | 包容 | 管教 | 规矩 | 默契 | 门当户对 | 衣食住行 | 他人 | 驾驭 | 口音 | 顺其自然 | 诱惑 | 彼此 | 后天 | 中年 | 着想 | 干事 | 场合 | 人群 | 新手,97.63849058863815,0.9885159836027512,0.009817819079560699,教养:1.000000 | 性情:1.000000 | 修养:1.000000 | 交际:0.999999 | 后天:0.999999 | 自我:0.999997 | 心胸:0.999997 | 治学:0.999997 | 自尊心:0.999996 | 人情:0.999996 | 心理:0.999996 | 阅历:0.999994,责任感:0.082504 | 觉悟:0.049261 | 公事:0.044693 | 技能:0.039255 | 举止:0.038276 | 价值观:0.037286 | 事物:0.032903 | 本分:0.032021
3,117,0.3220799101336562,0.05680897741543913,0.1794871794871795,戏剧 | 歌曲 | 歌剧 | 舞蹈 | 诗歌 | 话剧 | 演唱 | 独唱 | 朗诵 | 民歌 | 合唱 | 歌词,帖子 | 文字 | 夏令营 | 啦啦队 | 讲学 | 集会 | 游行 | 少林寺,动画片 | 画家 | 导演 | 读者 | 民歌 | 戏 | 演唱 | 出版社 | 散文 | 寓言 | 文字 | 表演,戏剧 | 歌曲 | 歌剧 | 舞蹈 | 诗歌 | 话剧 | 演唱 | 独唱 | 朗诵 | 民歌 | 合唱 | 歌词 | 歌舞 | 歌唱 | 戏曲 | 乐曲 | 喜剧 | 演奏 | 交响乐 | 散文 | 文学 | 京剧 | 表演 | 演出 | 相声 | 歌手 | 伴奏 | 芭蕾 | 剧目 | 艺术 | 抒情 | 演员 | 音乐会 | 美术 | 文艺 | 漫画 | 剧 | 旋律 | 节目 | 诗 | 国画 | 小品 | 纪录片 | 导演 | 书法 | 主题歌 | 影片 | 秧歌 | 戏 | 乐队 | 动画片 | 摇滚 | 编剧 | 歌 | 歌咏 | 配音 | 作家 | 短片 | 剧团 | 汉语 | 歌星 | 晚会 | 专辑 | 童话 | 诗人 | 画展 | 朗读 | 科幻 | 画家 | 舞 | 寓言 | 中国画 | 国学 | 日语 | 文字 | 语言 | 摄影 | 字幕 | 连续剧 | 艺人 | 国歌 | 俄语 | 法语 | 翻译 | 鉴赏 | 联欢 | 少儿 | 方言 | 励志 | 西班牙语 | 猜谜 | 外文 | 英文 | 中文 | 刊物 | 时事 | 业余 | 啦啦队 | 讲座 | 科普 | 报刊 | 集邮 | 阿拉伯语 | 同人 | 夏令营 | 读者 | 名人 | 杂志 | 讲学 | 集会 | 出版社 | 游行 | 天文 | 八卦 | 星座 | 帖子 | 少林寺,116.83322334762293,0.9861763249478473,0.010416088319305367,朗诵:1.000000 | 演唱:1.000000 | 歌唱:1.000000 | 乐曲:1.000000 | 演奏:1.000000 | 合唱:1.000000 | 歌舞:1.000000 | 朗读:1.000000 | 歌咏:1.000000 | 表演:1.000000 | 舞蹈:0.999999 | 集会:0.999999,华语:0.225819 | 运动会:0.219671 | 作品:0.143928 | 杂技:0.115747 | 油画:0.091201 | 动画:0.071419 | 小说:0.061591 | 马戏:0.058440
4,81,0.3302988707516494,0.021260477612578137,0.24691358024691357,皮肤 | 血管 | 肝脏 | 气管 | 分泌 | 唾液 | 胃 | 伤口 | 脾 | 肺 | 细胞 | 血液,身体 | 肢体 | 搅拌 | 浸泡 | 肿瘤 | 发热 | 创伤 | 伤口,灼热 | 切除 | 心脏 | 胚胎 | 脾 | 低温 | 干燥 | 气管 | 伤口 | 分泌 | 呼吸 | 腐烂,皮肤 | 血管 | 肝脏 | 气管 | 分泌 | 唾液 | 胃 | 伤口 | 脾 | 肺 | 细胞 | 血液 | 体温 | 肌肤 | 肝 | 人体 | 心脏 | 愈合 | 损伤 | 血栓 | 呼吸 | 器官 | 动脉 | 痰 | 胎儿 | 身体 | 新陈代谢 | 腺 | 肿瘤 | 口腔 | 发热 | 胚胎 | 止血 | 肢体 | 切除 | 混浊 | 热气 | 干燥 | 大脑 | 脱落 | 凝固 | 穴位 | 生理 | 神经 | 腐烂 | 灼热 | 气泡 | 缝合 | 加热 | 部位 | 衰老 | 冲洗 | 温度 | 气味 | 注射 | 氧 | 发育 | 包扎 | 湿度 | 潮湿 | 浸泡 | 知觉 | 空气 | 水温 | 斑点 | 咽喉 | 触觉 | 透气 | 创伤 | 生长 | 灰尘 | 按摩 | 搅拌 | 裂缝 | 钙 | 融化 | 振动 | 腔 | 低温 | 老化 | 嗅觉,81.05578070636979,0.9951971920248565,0.00471640581659919,搅拌:1.000000 | 体温:1.000000 | 呼吸:1.000000 | 脱落:1.000000 | 气管:1.000000 | 皮肤:0.999999 | 发育:0.999999 | 愈合:0.999999 | 伤口:0.999999 | 唾液:0.999998 | 热气:0.999997 | 穴位:0.999997,体质:0.087581 | 热水:0.082153 | 免疫:0.078142 | 血压:0.040709 | 变质:0.025613 | 冷水:0.020525 | 冷冻:0.017648 | 氧气:0.014625
5,96,0.2593118923707371,0.011244926797590189,0.3854166666666667,措施 | 举措 | 原则 | 机制 | 权利 | 职责 | 方针 | 条款 | 事宜 | 方案 | 事项 | 意愿,表率 | 瓶颈 | 成本 | 财力 | 提议 | 余地 | 谅解 | 定心丸,积极性 | 方针 | 意向 | 计划 | 规则 | 过程 | 条件 | 惯例 | 代价 | 分工 | 契约 | 效率,措施 | 举措 | 原则 | 机制 | 权利 | 职责 | 方针 | 条款 | 事宜 | 方案 | 事项 | 意愿 | 规则 | 制度 | 协议 | 政策 | 责任 | 程序 | 行为 | 决策 | 方式 | 职能 | 职权 | 情况 | 进程 | 流程 | 议题 | 利益 | 手段 | 义务 | 共识 | 纲领 | 诺言 | 准则 | 意见 | 成果 | 任务 | 意图 | 承诺 | 进度 | 成效 | 进展 | 动机 | 体制 | 力度 | 条件 | 时间表 | 积极性 | 策略 | 情形 | 计划 | 对策 | 效率 | 时机 | 效益 | 障碍 | 呼声 | 选项 | 意向 | 风险 | 日程 | 权力 | 现状 | 环节 | 分工 | 惯例 | 标准 | 期限 | 契约 | 过程 | 大局 | 课题 | 动向 | 限度 | 口号 | 约定 | 谅解 | 余地 | 底线 | 提议 | 成本 | 基础 | 后顾之忧 | 一揽子 | 代价 | 信誉 | 表率 | 常态 | 回报 | 筹码 | 财力 | 瓶颈 | 长远 | 定心丸 | 日期 | 名义,95.26509000792912,0.9831136621235381,0.01313324540391011,事宜:1.000000 | 权利:0.999999 | 原则:0.999999 | 措施:0.999999 | 进展:0.999998 | 方针:0.999998 | 成效:0.999995 | 方案:0.999993 | 责任:0.999993 | 手段:0.999993 | 限度:0.999991 | 名义:0.999990,双方:0.217957 | 上限:0.043025 | 体系:0.039986 | 前景:0.037924 | 法规:0.033990 | 项:0.033555 | 方面:0.031871 | 条例:0.030506
6,61,0.27450135205939497,0.005485569694032127,0.4918032786885246,堵塞 | 损害 | 破坏 | 危害 | 损坏 | 清除 | 污染 | 扰乱 | 侵害 | 危及 | 隐患 | 杜绝,孤立 | 传染 | 腐败 | 过期 | 消灭 | 隐蔽 | 复查 | 泛滥,恶性 | 冻结 | 保护 | 失效 | 可疑 | 消灭 | 损失 | 侵害 | 复查 | 噪音 | 伤害 | 查出,堵塞 | 损害 | 破坏 | 危害 | 损坏 | 清除 | 污染 | 扰乱 | 侵害 | 危及 | 隐患 | 杜绝 | 遏制 | 干扰 | 伤害 | 有害 | 泄漏 | 纠正 | 阻碍 | 根治 | 腐蚀 | 切断 | 消灭 | 妨碍 | 清理 | 防范 | 损失 | 检查 | 恶性 | 修补 | 故障 | 泄露 | 解决 | 疏通 | 补救 | 浪费 | 保护 | 查出 | 腐败 | 丢失 | 不良 | 查明 | 延误 | 拖延 | 报废 | 传染 | 噪音 | 处置 | 可疑 | 泛滥 | 失效 | 监控 | 复查 | 解除 | 噪声 | 隐蔽 | 疏导 | 过期 | 冻结 | 封闭 | 孤立,60.53302618843127,0.9869669956859171,0.009813375050308645,过期:1.000000 | 可疑:1.000000 | 查出:1.000000 | 补救:1.000000 | 隐蔽:1.000000 | 疏通:0.999999 | 损失:0.999999 | 噪音:0.999999 | 检查:0.999999 | 疏导:0.999998 | 防范:0.999996 | 丢失:0.999995,转移:0.157777 | 极端:0.049564 | 维护:0.032751 | 事故:0.019926 | 关闭:0.011784 | 扫除:0.011722
7,94,0.35363866352579576,0.024897080907243622,0.30851063829787234,谦逊 | 诚恳 | 和蔼 | 谦虚 | 善良 | 温柔 | 礼貌 | 高傲 | 耿直 | 豁达 | 乖巧 | 客气,忧郁 | 保重 | 无情 | 粗鲁 | 洪亮 | 傲慢 | 亡羊补牢 | 胸有成竹,坦率 | 开朗 | 盛气凌人 | 亲热 | 强硬 | 宽容 | 公正 | 耿直 | 和气 | 倔强 | 高傲 | 深切,谦逊 | 诚恳 | 和蔼 | 谦虚 | 善良 | 温柔 | 礼貌 | 高傲 | 耿直 | 豁达 | 乖巧 | 客气 | 聪明 | 友善 | 彬彬有礼 | 慈祥 | 倔强 | 天真 | 坦诚 | 诚实 | 坦率 | 粗鲁 | 宽容 | 开朗 | 真挚 | 正直 | 傲慢 | 厚道 | 固执 | 世故 | 懂事 | 孝顺 | 暴躁 | 调皮 | 殷勤 | 讨人喜欢 | 可爱 | 敬重 | 冷淡 | 冷静 | 小气 | 胆小 | 顽皮 | 机灵 | 害羞 | 诚挚 | 虔诚 | 亲热 | 坦然 | 严肃 | 和气 | 机智 | 善意 | 精明 | 尊敬 | 光明磊落 | 盛气凌人 | 好学 | 神气 | 亲近 | 顺从 | 纯洁 | 亲切 | 淘气 | 镇定 | 知足 | 忧郁 | 深情 | 同情 | 强硬 | 明智 | 高尚 | 自负 | 敬爱 | 公道 | 严厉 | 无情 | 崇高 | 亲密 | 宠爱 | 利索 | 友好 | 公正 | 周到 | 胸有成竹 | 内向 | 深切 | 见外 | 平等 | 公平 | 洪亮 | 针锋相对 | 保重 | 亡羊补牢,93.28393872908902,0.9826746668169971,0.011068920462347386,礼貌:1.000000 | 和蔼:1.000000 | 严厉:1.000000 | 聪明:1.000000 | 殷勤:0.999999 | 倔强:0.999999 | 厚道:0.999997 | 乖巧:0.999997 | 洪亮:0.999996 | 谦逊:0.999989 | 深切:0.999988 | 暴躁:0.999982,真诚:0.088269 | 体贴:0.084431 | 听话:0.070484 | 乘人之危:0.069368 | 廉正:0.067256 | 痴心:0.064747 | 轻蔑:0.045079 | 嫉妒:0.041217
8,93,0.30802483485510285,0.04476885269278079,0.2903225806451613,树林 | 茂密 | 树梢 | 树荫 | 小溪 | 山谷 | 树木 | 松树 | 峡谷 | 柳树 | 沼泽 | 柏树,交界 | 五颜六色 | 黄昏 | 徐徐 | 游人 | 树枝 | 沿途 | 川流不息,瀑布 | 沿途 | 地下 | 柏树 | 堤坝 | 桃树 | 山冈 | 角落 | 无边 | 柳树 | 禾苗 | 草原,树林 | 茂密 | 树梢 | 树荫 | 小溪 | 山谷 | 树木 | 松树 | 峡谷 | 柳树 | 沼泽 | 柏树 | 树枝 | 树叶 | 丘陵 | 礁石 | 小路 | 池塘 | 丛林 | 悬崖 | 泥土 | 高山 | 海边 | 槐树 | 沙漠 | 山冈 | 耸立 | 岩石 | 天空 | 草原 | 沙滩 | 荆棘 | 海面 | 波涛 | 桃树 | 森林 | 僻静 | 黑夜 | 深处 | 瀑布 | 杨树 | 戈壁 | 草地 | 堤坝 | 竹子 | 彩霞 | 海浪 | 山区 | 水面 | 棵 | 上空 | 禾苗 | 大地 | 高原 | 布满 | 庄稼 | 纵横交错 | 黄昏 | 照耀 | 海拔 | 河畔 | 大街小巷 | 喷泉 | 乌云 | 偏僻 | 飞翔 | 尽头 | 废墟 | 冰雪 | 角落 | 无边 | 稠密 | 五颜六色 | 游人 | 火焰 | 风雨 | 沿途 | 川流不息 | 屹立 | 遍布 | 偏远 | 边远 | 四周 | 坐落 | 随处可见 | 通往 | 家家户户 | 十字路口 | 徐徐 | 黎明 | 地下 | 交界 | 千家万户,92.01182937911662,0.9806753048548383,0.013645375955878444,耸立:1.000000 | 上空:1.000000 | 波涛:1.000000 | 家家户户:1.000000 | 偏远:1.000000 | 荆棘:0.999999 | 五颜六色:0.999999 | 庄稼:0.999999 | 稠密:0.999998 | 边远:0.999997 | 大街小巷:0.999996 | 遍布:0.999994,两岸:0.178219 | 山顶:0.110675 | 雪山:0.084310 | 河流:0.066884 | 山坡:0.049238 | 山岭:0.042084 | 海洋:0.032626 | 陆地:0.029588
9,123,0.27616730335330325,0.02169451338378616,0.34146341463414637,支票 | 发票 | 身份证 | 收据 | 证件 | 存折 | 账单 | 卡片 | 挂失 | 车票 | 银行卡 | 贺卡,直播 | 视频 | 管家 | 打车 | 电视 | 拍照 | 扑克 | 闹钟,取款 | 协议书 | 凭证 | 扑克 | 银行卡 | 请帖 | 抽奖 | 磁带 | 中奖 | 光盘 | 机票 | 清单,支票 | 发票 | 身份证 | 收据 | 证件 | 存折 | 账单 | 卡片 | 挂失 | 车票 | 银行卡 | 贺卡 | 短信 | 信封 | 护照 | 汇款 | 挂号 | 邮件 | 便条 | 信件 | 凭证 | 请柬 | 磁卡 | 机票 | 话费 | 电子邮件 | 借条 | 欠条 | 一卡通 | 钞票 | 钱包 | 号码 | 付款 | 通行证 | 密码 | 交费 | 电话 | 电子版 | 名片 | 取款 | 退票 | 请帖 | 签证 | 邮局 | 签名 | 光盘 | 信箱 | 取款机 | 门票 | 驾照 | 账号 | 零钱 | 彩票 | 预约 | 红包 | 电报 | 车牌 | 中奖 | 文件 | 公函 | 磁带 | 光碟 | 抽奖 | 奖品 | 告示 | 缴费 | 录像 | 菜单 | 传真 | 押金 | 月票 | 邮箱 | 二维码 | 留言 | 物品 | 证书 | 录音 | 报纸 | 问卷 | 票 | 日历 | 自助 | 海报 | 行李 | 地图 | 硬币 | 铃声 | 闹钟 | 公证 | 车号 | 档案 | 执照 | 报销 | 图纸 | 打车 | 地址 | 启事 | 免费 | 收费 | 简历 | 手册 | 清单 | 游戏机 | 拍照 | 协议书 | 视频 | 热线 | 计时 | 账 | 摄像 | 上网 | 投票 | 电视 | 道具 | 公车 | 扑克 | 导航 | 笔 | 音像 | 废品 | 指南 | 直播 | 管家,123.89536933066309,0.9838415753435317,0.010594908516306019,信箱:1.000000 | 存折:1.000000 | 收据:1.000000 | 电子邮件:1.000000 | 信件:1.000000 | 物品:1.000000 | 身份证:1.000000 | 名片:1.000000 | 欠条:1.000000 | 菜单:1.000000 | 账:1.000000 | 交费:1.000000,来电:0.369848 | 报亭:0.240428 | 抽签:0.156464 | 唱片:0.143998 | 保修:0.122055 | 防火墙:0.106579 | 电台:0.097898 | 相机:0.097480
