community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,4,6,0.7686974952618281,True
2,3,2,0.48542019228140515,True
3,28,220,0.4554804072730125,True
4,6,9,0.4528357952833176,True
5,4,4,0.5083214392264684,True
6,11,33,0.471082866191864,True
7,5,8,0.6121734589338302,True
8,18,87,0.44608789662909665,True
9,3,3,0.7878265678882599,True
10,11,33,0.4681252484971827,True
11,2,1,0.7462183237075806,True
12,10,37,0.66347050567468,True
13,11,39,0.5578380525112152,True
14,8,18,0.5014700501092842,True
15,6,12,0.6297487904628117,True
16,42,456,0.40109113571812743,True
17,4,3,0.38065094500780106,True
18,14,57,0.47645074423852857,True
19,3,2,0.49993620812892914,True
20,10,26,0.44400854739877915,True
21,7,14,0.5205550179595039,True
22,8,22,0.6209289234663758,True
23,6,12,0.608559250831604,True
24,3,2,0.49327510595321655,True
25,7,14,0.4990906963745753,True
26,37,432,0.5110841571792468,True
27,11,36,0.5044430670413104,True
28,3,2,0.49662161866823834,True
29,1,0,,True
30,3,2,0.49054333567619324,True
31,93,2850,0.5199397210904291,True
32,2,1,0.7276009768247604,True
33,5,5,0.38266424983739855,True
34,3,2,0.489543413122495,True
35,6,10,0.5184727410475413,True
36,3,3,0.8153931101163229,True
37,8,19,0.5289986804127693,True
38,2,1,0.7254739254713058,True
39,23,139,0.4251680360598998,True
40,5,6,0.4420590907335281,True
41,3,3,0.7624877393245697,True
42,10,29,0.49449935919708676,True
43,3,2,0.5110184053579966,True
44,1,0,,True
45,10,32,0.5592713952064514,True
46,42,527,0.47364527822994607,True
47,15,75,0.5679583132266999,True
48,3,2,0.5233367482821146,True
49,4,5,0.6265862186749777,True
50,13,53,0.5285926829928007,True
51,4,5,0.622203086813291,True
52,1,0,,True
53,1,0,,True
54,7,14,0.5150363679443087,True
55,7,17,0.6674291250251588,True
56,4,6,0.8164262299736341,True
57,2,1,0.7761057019233704,True
58,1,0,,True
59,9,26,0.5560610315038098,True
60,4,3,0.38285038620233536,True
61,2,1,0.7406915575265884,True
62,27,251,0.5517043949362219,True
63,1,0,,True
64,8,17,0.4645806652094637,True
65,12,42,0.4882663781895782,True
66,2,1,0.8296910524368286,True
67,3,2,0.5249532262484232,True
68,3,2,0.505582461754481,True
69,1,0,,True
70,1,0,,True
71,15,80,0.589007906686692,True
72,6,11,0.5505188117424648,True
73,5,5,0.37941723614931105,True
74,13,64,0.6809454978658602,True
75,6,11,0.5659730494022369,True
76,1,0,,True
77,1,0,,True
78,4,5,0.6396191443006197,True
79,1,0,,True
80,2,1,0.7775672376155853,True
81,90,2247,0.4278544944249438,True
82,4,5,0.6243719110886256,True
83,2,1,0.736763060092926,True
84,2,1,0.7310557514429092,True
85,3,2,0.4897475639979045,True
86,13,57,0.5905229537150799,True
87,17,104,0.5963135784601464,True
88,17,93,0.537242457489757,True
89,15,74,0.5462212176550002,True
90,2,1,0.7738363742828369,True
91,4,5,0.6490733375151952,True
92,5,9,0.6878381952643394,True
93,29,227,0.4275491695318903,True
94,2,1,0.7610414624214172,True
95,1,0,,True
96,2,1,0.7254345566034317,True
97,4,4,0.5141483048597971,True
98,11,36,0.4975426018238068,True
99,4,4,0.4982320194443067,True
100,24,188,0.5284695699810982,True
101,3,2,0.527408500512441,True
102,11,36,0.5029517154801976,True
103,3,2,0.5054578284422556,True
104,1,0,,True
105,4,3,0.39591941485802334,True
106,4,5,0.6400558178623518,True
107,31,295,0.4860275001295151,True
108,10,24,0.405027773976326,True
109,4,5,0.6523046518365542,True
110,9,25,0.5353791217009226,True
111,3,3,0.7852852245171865,True
112,2,1,0.763715535402298,True
113,57,1062,0.521078177020514,True
114,24,182,0.5133400297575239,True
115,23,159,0.4804204864346463,True
116,3,3,0.7979559501012167,True
117,24,183,0.5089332487812077,True
118,2,1,0.7475290149450302,True
119,4,4,0.4952719832460086,True
120,5,7,0.530869671702385,True
121,2,1,0.8850526511669159,True
122,1,0,,True
123,1,0,,True
124,4,5,0.6262430623173714,True
125,3,3,0.8045526742935181,True
126,13,51,0.5071059690836148,True
127,4,5,0.6311087583502134,True
128,2,1,0.7577666640281677,True
129,5,9,0.6879066303372383,True
130,7,14,0.5116184424786341,True
131,3,2,0.513197680314382,True
132,5,7,0.5375396966934204,True
133,3,2,0.5083562334378561,True
134,3,2,0.489214966694514,True
135,11,37,0.5167004455219616,True
136,8,17,0.4587129072419235,True
137,30,218,0.38715999479266416,True
138,15,64,0.4831929421141034,True
139,12,40,0.4669693877751177,True
140,1,0,,True
141,18,92,0.4658352732658386,True
142,3,2,0.5447155386209488,True
143,5,7,0.5486953407526016,True
144,10,29,0.4954980605178409,True
145,2,1,0.7697970867156982,True
146,5,7,0.5263767942786217,True
147,3,2,0.4951455543438594,True
148,7,16,0.5712499065058572,True
149,3,2,0.49861886103947956,True
150,12,46,0.5252261830098701,True
151,18,95,0.4887174341608496,True
152,4,3,0.3867105270425479,True
153,9,29,0.6376977393196689,True
154,5,9,0.6983930408954621,True
155,6,12,0.6388390322526296,True
156,15,78,0.5754626806293215,True
157,8,23,0.643893408456019,True
158,4,5,0.6106547340750694,True
159,29,252,0.4814401615796418,True
160,2,1,0.7369622737169266,True
161,16,73,0.4884751124928395,True
162,12,45,0.5382173217155717,True
163,108,2994,0.3946076957112408,True
164,2,1,0.7416498512029648,True
165,14,55,0.4722707661298605,True
166,1,0,,True
167,2,1,0.729661151766777,True
168,4,5,0.6196828832228979,True
169,6,11,0.551425443092982,True
170,11,40,0.5689946085214614,True
171,2,1,0.7587764263153076,True
172,2,1,0.7370221465826035,True
173,13,51,0.5019563428866558,True
174,4,3,0.38309721648693085,True
175,7,16,0.584574376543363,True
176,13,50,0.504909441448175,True
177,6,11,0.5729758024215699,True
178,10,25,0.426124056842592,True
179,2,1,0.7283861041069031,True
180,9,26,0.5578057331343492,True
181,51,693,0.41414032003458806,True
182,19,112,0.4976481894652049,True
183,9,28,0.6003325453235043,True
184,27,227,0.49507591901002107,True
185,3,2,0.502394825220108,True
186,11,40,0.551069285381924,True
187,11,35,0.4937716310674494,True
188,2,1,0.7430010586977005,True
189,9,21,0.46847522755463916,True
190,4,4,0.5066980371872584,True
191,41,457,0.42933543386255824,True
192,2,1,0.7424502521753311,True
193,7,11,0.4145474760305314,True
194,10,29,0.5054693887631099,True
195,5,8,0.6171211749315262,True
196,8,19,0.5172089684222426,True
197,7,16,0.5990929823546183,True
198,4,5,0.6651134490966797,True
199,5,8,0.6105256527662277,True
200,3,2,0.490728239218394,True
201,7,14,0.49878311441058204,True
202,45,541,0.41842984921402404,True
203,8,14,0.3851819128862449,True
204,4,4,0.4992297391096751,True
205,5,7,0.5612925693392754,True
