community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members
15,6,0.5352263046710747,0.1886501380987292,0.0,一瞬间 一刹那 瞬间 千钧一发 时刻 关头,时刻 关头 瞬间 千钧一发 一刹那 一瞬间,一瞬间 时刻 关头 瞬间 千钧一发 一刹那,一瞬间 一刹那 瞬间 千钧一发 时刻 关头
16,42,0.4575231554390419,-0.008539035188268313,0.6190476190476191,摇头 苦笑 小声 冷笑 发愣 哆嗦 咧嘴 笑 点头 扭头 一言不发 一声不吭,神情 扭头 迟疑 目瞪口呆 脸色 坐下 惨白 招呼,插嘴 一声不吭 哭 嚷 一言不发 前仰后合 自言自语 笑 瞪 睁 皱 一动不动,摇头 苦笑 小声 冷笑 发愣 哆嗦 咧嘴 笑 点头 扭头 一言不发 一声不吭 自言自语 大声 瞪 愣 一动不动 呜咽 脸色 眉开眼笑 神情 哭 通红 惨白 嬉笑 颤抖 插嘴 目瞪口呆 发抖 微笑 嚷 皱 坐下 睁 说道 一眼 迟疑 面红耳赤 前仰后合 漠然 沉默 招呼
17,4,0.4067674294070425,0.03767407963012824,0.25,一半 半 过半 一部分,一部分 过半 半 一半,半 一部分 过半 一半,一半 半 过半 一部分
18,14,0.47184846544099684,0.012152439409020863,0.35714285714285715,银行卡 存折 身份证 挂失 信用卡 一卡通 支票 取款 护照 卡片 证件 磁卡,支票 护照 取款机 证件 卡片 取款 存折 磁卡,取款 卡 挂失 一卡通 取款机 信用卡 护照 卡片 存折 磁卡 支票 身份证,银行卡 存折 身份证 挂失 信用卡 一卡通 支票 取款 护照 卡片 证件 磁卡 卡 取款机
19,3,0.4430542156466986,0.05581188714075567,0.0,口 开口 一口气,开口 一口气 口,口 开口 一口气,口 开口 一口气
20,10,0.4617792612432852,0.013317952406047402,0.4,俗语 俗话 名言 成语 句 一句话 谜语 俗话说 对联 古人,名言 古人 俗话说 成语 谜语 一句话 对联 句,俗话说 谜语 成语 句 古人 名言 俗话 俗语 一句话 对联,俗语 俗话 名言 成语 句 一句话 谜语 俗话说 对联 古人
21,7,0.48495385959518245,0.117675130499445,0.14285714285714285,联手 携手 共同 联合 一同 一起 牵头,牵头 一同 一起 联合 携手 联手 共同,牵头 联手 一起 共同 联合 携手 一同,联手 携手 共同 联合 一同 一起 牵头
22,8,0.5506057007140156,0.1510294318214882,0.125,一向 向来 历来 一贯 一直 始终 长期以来 多年来,一贯 始终 多年来 一直 长期以来 向来 历来 一向,始终 历来 一贯 多年来 长期以来 向来 一直 一向,一向 向来 历来 一贯 一直 始终 长期以来 多年来
23,6,0.5015507243068204,0.0045337196307746646,0.5,一味 盲目 片面 只顾 单纯 过分,单纯 过分 片面 只顾 盲目 一味,盲目 片面 只顾 单纯 过分 一味,一味 盲目 片面 只顾 单纯 过分
24,3,0.3883744988318325,-0.03805467883245193,0.6666666666666666,块 枚 一块儿,一块儿 枚 块,块 枚 一块儿,块 枚 一块儿
25,7,0.45073855432585247,0.01940775009621627,0.42857142857142855,不得了 够呛 要命 受不了 得 得了 一塌糊涂,一塌糊涂 受不了 要命 得了 够呛 得 不得了,不得了 得 得了 够呛 受不了 要命 一塌糊涂,不得了 够呛 要命 受不了 得 得了 一塌糊涂
26,37,0.5014063892975116,0.05994492005523997,0.2702702702702703,晚上 早上 早晨 傍晚 中午 下午 清晨 上午 夜里 凌晨 一早 深夜,明天 今日 醒来 下班 星期日 今天 午饭 日,昨天 早晨 起床 下午 凌晨 一大早 晚饭 晚间 上午 晚 日 次日,晚上 早上 早晨 傍晚 中午 下午 清晨 上午 夜里 凌晨 一早 深夜 一大早 半夜 当晚 白天 夜晚 晚饭 昨天 前天 起床 晚 午饭 次日 星期天 当天 晚间 明天 夜间 今天 下班 黄昏 星期日 当日 醒来 日 今日
27,11,0.47850388617007,0.06353136596722624,0.18181818181818182,一天到晚 整天 成天 从早到晚 一年到头 老是 没完没了 不停 日复一日 到处 动不动,到处 老是 不停 动不动 日复一日 从早到晚 没完没了 一年到头,到处 动不动 不停 一天到晚 一年到头 日复一日 成天 老是 整天 从早到晚 没完没了,一天到晚 整天 成天 从早到晚 一年到头 老是 没完没了 不停 日复一日 到处 动不动
28,3,0.39564706903183516,-0.04274098039207089,0.6666666666666666,头 一头 拐,拐 一头 头,头 拐 一头,头 一头 拐
29,1,,0.0,0.0,一如既往,一如既往,一如既往,一如既往
30,3,0.40796794054522695,0.03233844471157185,0.3333333333333333,程度 高度 一定,一定 高度 程度,程度 高度 一定,程度 高度 一定
31,93,0.5029828299121136,0.06681814049712577,0.3763440860215054,姑姑 舅舅 奶奶 爸爸 爸 姐姐 爷爷 妹妹 姥姥 嫂子 哥哥 妈妈,小时候 老家 他 你 师傅 爱人 同学 姑娘,爱人 太太 胖子 哥哥 老太太 哥 她 妈 妹 姐 姨 娘,姑姑 舅舅 奶奶 爸爸 爸 姐姐 爷爷 妹妹 姥姥 嫂子 哥哥 妈妈 母亲 父亲 姥爷 妈 爹 弟弟 闺女 儿子 外婆 媳妇 女儿 老婆 叔叔 伯母 大姐 伯父 外公 孙女 祖母 岳母 父母 阿姨 丈夫 老公 岳父 大哥 妻子 大爷 老太太 伯伯 姐 继父 老伴儿 孙子 太太 娘 她 孩子 亲戚 姨 长辈 家人 继母 女婿 老头儿 男朋友 女朋友 爱人 师父 妹 小孩儿 老人家 弟 姑娘 老汉 大妈 祖父 丫头 邻居 我 他 两口子 老乡 大人 亲生 老师 亲人 老人 家里 师傅 儿女 你 同学 老家 小伙子 寡妇 老王 一家人 小时候 胖子 哥
32,2,0.4552020776180772,0.09793505348057344,0.0,一帆风顺 鹏程万里,一帆风顺 鹏程万里,一帆风顺 鹏程万里,一帆风顺 鹏程万里
33,5,0.43536229621522554,0.0758063778450609,0.2,一带 沿线 区域 一路 地段,一路 地段 区域 沿线 一带,一路 区域 地段 沿线 一带,一带 沿线 区域 一路 地段
34,3,0.4180859100262413,0.015559856573711178,0.3333333333333333,一干二净 掉 面目全非,掉 面目全非 一干二净,掉 面目全非 一干二净,一干二净 掉 面目全非
35,6,0.4949614262370678,0.08510750090101704,0.3333333333333333,齐全 一应俱全 完备 设施 应有尽有 配套,完备 设施 配套 应有尽有 一应俱全 齐全,齐全 完备 配套 一应俱全 应有尽有 设施,齐全 一应俱全 完备 设施 应有尽有 配套
36,3,0.6307862720643533,0.38130039941297983,0.0,曾 曾经 一度,一度 曾经 曾,曾 曾经 一度,曾 曾经 一度
37,8,0.4997501519083318,0.06667646504323284,0.25,全都 统统 全部 通通 几乎 所有 一律 完全,一律 完全 全部 所有 全都 几乎 通通 统统,通通 完全 几乎 所有 统统 全都 全部 一律,全都 统统 全部 通通 几乎 所有 一律 完全
38,2,0.45094787412281057,0.06262945016459348,0.0,一心 有朝一日,有朝一日 一心,有朝一日 一心,一心 有朝一日
39,23,0.46382383191531856,-0.013920207869250682,0.4782608695652174,尽力 竭尽全力 竭力 全力 努力 千方百计 想方设法 极力 全力以赴 设法 奋力 力求,坚持不懈 一心一意 齐心协力 大力 试图 致力于 拼命 奋力,争分夺秒 致力于 全力 大力 千方百计 极力 尽力 竭尽全力 想方设法 力求 奋力 力争,尽力 竭尽全力 竭力 全力 努力 千方百计 想方设法 极力 全力以赴 设法 奋力 力求 拼命 齐心协力 力争 致力于 试图 大力 一心一意 尽量 尽可能 坚持不懈 争分夺秒
40,5,0.3886544541894089,-0.09513126717756044,1.0,僵化 老化 一成不变 单一 松弛,松弛 老化 一成不变 僵化 单一,松弛 僵化 老化 一成不变 单一,僵化 老化 一成不变 单一 松弛
41,3,0.5249755224831545,0.13835041394479328,0.0,两手 一手 手,手 一手 两手,手 两手 一手,两手 一手 手
42,10,0.48230324457938256,0.062400185514276355,0.1,挣钱 谋生 赚钱 做生意 发财 打工 致富 经商 门路 一技之长,做生意 一技之长 门路 致富 打工 赚钱 发财 挣钱,谋生 赚钱 做生意 门路 一技之长 致富 打工 经商 发财 挣钱,挣钱 谋生 赚钱 做生意 发财 打工 致富 经商 门路 一技之长
43,3,0.47511450345359546,0.1420237846476756,0.0,领导 同志 一把手,一把手 领导 同志,同志 一把手 领导,领导 同志 一把手
44,1,,0.0,0.0,一揽子,一揽子,一揽子,一揽子
45,10,0.5058306034326482,0.09642034087232354,0.3,不仅 不仅仅 不光 不但 恰恰 仅仅 既 一方面 尤其 不止,尤其 一方面 仅仅 不止 既 恰恰 不但 不仅仅,不仅 不但 尤其 不光 不止 既 恰恰 仅仅 不仅仅 一方面,不仅 不仅仅 不光 不但 恰恰 仅仅 既 一方面 尤其 不止
46,42,0.4862755401436635,0.020880730439103146,0.40476190476190477,旁边 后边 前边 外边 那边 里边 后面 前面 下边 那儿 上边 左边,上面 一旁 右边 左边 上边 边 这儿 里,门口 旁边 跟前 旁 左边 北边 那儿 楼上 楼下 上面 那里 上边,旁边 后边 前边 外边 那边 里边 后面 前面 下边 那儿 上边 左边 右边 底下 东边 外面 对面 西边 南边 外头 旁 这边 里面 北边 上面 远处 楼下 门口 那里 里头 两边 这儿 下面 楼上 里 一旁 跟前 隔壁 中间 边 老远 两侧
47,15,0.5324987020274252,0.11866523632131486,0.2,如果 假如 倘若 即使 即便 只要 除非 假使 若 一旦 当 每当,无论 不管 要么 只要 当 每当 若 一旦,如果 倘若 无论 当 不管 每当 除非 即使 即便 若 要么 只要,如果 假如 倘若 即使 即便 只要 除非 假使 若 一旦 当 每当 不管 无论 要么
48,3,0.48653873561181754,0.11095492914815985,0.0,暂时 暂 一时,一时 暂 暂时,暂时 暂 一时,暂时 暂 一时
49,4,0.48170094643992095,0.08581264888795087,0.0,一晃 转眼 眨眼 不一会儿,不一会儿 眨眼 转眼 一晃,不一会儿 转眼 眨眼 一晃,一晃 转眼 眨眼 不一会儿
50,13,0.5009389819140557,0.09533277216719359,0.3076923076923077,相同 相似 截然不同 不同 一模一样 有所不同 大同小异 类似 一样 与众不同 差不多 不同寻常,差不多 类似 不同寻常 不相上下 与众不同 一样 截然不同 有所不同,不同寻常 不同 一模一样 大同小异 有所不同 相同 类似 相似 与众不同 截然不同 差不多 不相上下,相同 相似 截然不同 不同 一模一样 有所不同 大同小异 类似 一样 与众不同 差不多 不同寻常 不相上下
51,4,0.463650739368582,0.07482136250741755,0.25,一概而论 见仁见智 因人而异 定论,定论 因人而异 见仁见智 一概而论,一概而论 因人而异 定论 见仁见智,一概而论 见仁见智 因人而异 定论
52,1,,0.0,0.0,一次性,一次性,一次性,一次性
53,1,,0.0,0.0,一毛不拔,一毛不拔,一毛不拔,一毛不拔
54,7,0.4778198272332153,0.09306417558744363,0.2857142857142857,顶级 顶尖 世界级 一流 重量级 精英 高手,高手 精英 重量级 一流 世界级 顶级 顶尖,顶级 顶尖 精英 重量级 世界级 高手 一流,顶级 顶尖 世界级 一流 重量级 精英 高手
55,7,0.5968665542638921,0.3247631651786465,0.0,稍稍 稍微 稍 略微 略 有所 一点儿,一点儿 有所 略 略微 稍稍 稍 稍微,稍 略 略微 稍微 有所 稍稍 一点儿,稍稍 稍微 稍 略微 略 有所 一点儿
56,4,0.632852571145719,0.3654429073185189,0.0,终生 一生 一辈子 终身,一生 一辈子 终身 终生,一辈子 终身 一生 终生,终生 一生 一辈子 终身
57,2,0.552211614295748,0.29360056672664847,0.0,番 一番,一番 番,番 一番,番 一番
58,1,,0.0,0.0,一目了然,一目了然,一目了然,一目了然
59,9,0.49221644492325045,0.0669828216039548,0.3333333333333333,发愁 犯愁 伤脑筋 头疼 操心 担心 提心吊胆 一筹莫展 麻烦,担心 麻烦 一筹莫展 操心 提心吊胆 发愁 头疼 伤脑筋,操心 犯愁 发愁 一筹莫展 提心吊胆 麻烦 担心 头疼 伤脑筋,发愁 犯愁 伤脑筋 头疼 操心 担心 提心吊胆 一筹莫展 麻烦
60,4,0.3983011689889871,-0.04245326574276308,0.5,第一线 一线 线 第一手,第一手 线 第一线 一线,线 第一手 第一线 一线,第一线 一线 线 第一手
61,2,0.48138320855023276,0.12766034735900822,0.0,共识 一致,一致 共识,一致 共识,共识 一致
62,27,0.501467054729919,0.06537499481336922,0.3333333333333333,此外 换言之 总而言之 除此之外 事实上 总之 由此可见 由此看来 也就是说 然而 与此同时 相比之下,据悉 与此同时 相反 这样一来 另一方面 由此可见 恰恰相反 因此,总之 据悉 这就是说 相比之下 然而 总而言之 也就是说 综上所述 相反 另一方面 因此 其次,此外 换言之 总而言之 除此之外 事实上 总之 由此可见 由此看来 也就是说 然而 与此同时 相比之下 据悉 另外 其次 因此 这就是说 另一方面 综上所述 相对而言 总的来说 这样一来 相反 众所周知 一般来说 至此 恰恰相反
63,1,,0.0,0.0,一行,一行,一行,一行
64,8,0.47005590983658946,0.07391094103565134,0.25,路上 一路上 路过 路边 沿途 途中 问路 路人,问路 途中 路人 路边 路过 路上 沿途 一路上,沿途 一路上 路过 路边 问路 路人 路上 途中,路上 一路上 路过 路边 沿途 途中 问路 路人
65,12,0.482284414801416,0.06804884356152403,0.16666666666666666,祝福 祝 祝愿 保佑 一路平安 心想事成 好运 保重 一路顺风 祈祷 恭喜 晚安,一路顺风 好运 恭喜 祈祷 晚安 祝愿 祝 心想事成,保重 祝愿 祝福 祝 祈祷 晚安 一路平安 恭喜 保佑 一路顺风 好运 心想事成,祝福 祝 祝愿 保佑 一路平安 心想事成 好运 保重 一路顺风 祈祷 恭喜 晚安
66,2,0.6593817612682116,0.42677253577412727,0.0,一面 一边,一边 一面,一面 一边,一面 一边
67,3,0.5263196538094815,0.23763060487780782,0.0,一连 连续 连,连续 连 一连,一连 连续 连,一连 连续 连
68,3,0.44810373366204176,0.10484068476593213,0.0,道 便道 一道,一道 便道 道,一道 便道 道,道 便道 一道
69,1,,0.0,0.0,一锅粥,一锅粥,一锅粥,一锅粥
70,1,,0.0,0.0,一长一短,一长一短,一长一短,一长一短
71,15,0.5084454922102135,0.14851298447789094,0.06666666666666667,清脆 响声 悦耳 声音 响起 刺耳 声 响 响亮 笑声 洪亮 传来,好听 口哨 一阵 传来 笑声 响 响亮 洪亮,响亮 响声 一阵 响 声 洪亮 声音 悦耳 传来 好听 刺耳 清脆,清脆 响声 悦耳 声音 响起 刺耳 声 响 响亮 笑声 洪亮 传来 口哨 一阵 好听
72,6,0.47215797082432825,0.03077348118606682,0.5,异口同声 争先恐后 不约而同 七嘴八舌 兴高采烈 一齐,一齐 争先恐后 兴高采烈 不约而同 异口同声 七嘴八舌,一齐 争先恐后 兴高采烈 七嘴八舌 不约而同 异口同声,异口同声 争先恐后 不约而同 七嘴八舌 兴高采烈 一齐
73,5,0.43978951891123436,0.03202811757873135,0.2,王 姜 丁 罗 小王,罗 小王 丁 姜 王,姜 丁 罗 王 小王,王 姜 丁 罗 小王
74,13,0.6073419193396995,0.35029367822555557,0.07692307692307693,四 五 六 七 三 八 九 十 二 第二 两 几,几 两 十 第 第二 二 九 三,第二 六 八 几 十 四 二 五 九 两 七 三,四 五 六 七 三 八 九 十 二 第二 两 几 第
75,6,0.4909386141380293,0.13770245050474186,0.16666666666666666,千 万 百 亿 千万 余,千万 亿 余 万 百 千,千 亿 万 余 百 千万,千 万 百 亿 千万 余
76,1,,0.0,0.0,万万,万万,万万,万万
77,1,,0.0,0.0,万分,万分,万分,万分
78,4,0.5077241594804067,0.14558597406503734,0.25,友谊 友好 万古长青 建交,建交 友好 万古长青 友谊,建交 友好 万古长青 友谊,友谊 友好 万古长青 建交
79,1,,0.0,0.0,万无一失,万无一失,万无一失,万无一失
80,2,0.5551343701508054,0.30067527521177473,0.0,万能 全能,全能 万能,全能 万能,万能 全能
81,90,0.467926936293706,-0.01668530871317201,0.5111111111111111,米饭 卤味 薯条 饺子 饼干 香肠 烤肉 酸奶 饼 薯片 点心 海鲜,红茶 咖啡 红酒 豆制品 醋 午餐 香油 甜,烧烤 汤圆 烤鸭 烤肉 巧克力 吃 饼干 面粉 方便面 碗 粥 烤,米饭 卤味 薯条 饺子 饼干 香肠 烤肉 酸奶 饼 薯片 点心 海鲜 芝士 豆腐 包子 豆浆 果酱 面包 好吃 馅儿 粥 橙汁 火锅 果汁 小吃 酱 美味 面条儿 汤圆 可口 馒头 寿司 牛奶 吃 菜 佐料 肉 饭 水果 巧克力 罐头 调料 烤鸭 烤 主食 汁 奶茶 零食 酥 中餐 火腿 月饼 麻辣 口感 西餐 烧烤 三明治 鲜美 饮料 早餐 酱油 甜 豆制品 食物 醋 红茶 碗 冰棍儿 咖啡 风味 盒饭 香油 早饭 晚餐 涮 方便面 红酒 蛋糕 口味 快餐 粽子 美食 汽水 午餐 糖果 辣 热腾腾 烹调 面粉 砂糖
82,4,0.47621954643212483,0.11133846198413064,0.0,三维 平面 立体 图形,图形 平面 立体 三维,图形 立体 平面 三维,三维 平面 立体 图形
83,2,0.47352598055554385,0.16885134693891213,0.0,角 三角,角 三角,三角 角,角 三角
84,2,0.46211139437338566,0.1117433553104894,0.0,上头 上,上头 上,上 上头,上头 上
85,3,0.4175642086428661,0.031092813497465687,0.0,左右 出头 上下,上下 左右 出头,上下 出头 左右,左右 出头 上下
86,13,0.5500347522492893,0.20160507916548803,0.15384615384615385,月初 月底 下旬 中旬 月份 上旬 年初 年底 上个月 月 下个月 上周,上周 底 下个月 年初 上个月 年底 月 月份,底 年底 年初 上周 月 月底 月初 月份 上旬 中旬 上个月 下个月,月初 月底 下旬 中旬 月份 上旬 年初 年底 上个月 月 下个月 上周 底
87,17,0.5209890139100516,0.12809685346847685,0.29411764705882354,出任 担任 就任 兼任 任 任命 现任 任职 职务 辞去 聘任 就职,兼 接替 辞去 任期 职务 聘任 上任 任职,兼 任 任职 兼任 上任 现任 就任 任命 辞去 出任 任期 前任,出任 担任 就任 兼任 任 任命 现任 任职 职务 辞去 聘任 就职 接替 上任 任期 前任 兼
88,17,0.5077485180401708,0.0688500957406137,0.29411764705882354,上涨 攀升 上升 下跌 回升 飙升 回落 下降 涨 跌 反弹 升高,升温 跌 跳水 反弹 升高 增长 涨 高涨,升 上升 涨 升温 上涨 升高 反弹 回落 跌 回升 增长 高涨,上涨 攀升 上升 下跌 回升 飙升 回落 下降 涨 跌 反弹 升高 高涨 增长 升 升温 跳水
89,15,0.5008829295954962,0.06913161644309057,0.13333333333333333,过来 回来 回去 进去 出来 进来 下来 上去 出去 上来 下去 起来,完了 出来 上去 去 出去 上来 来 回去,下去 去 进去 上去 来 完了 进来 上来 回去 出去 回来 出来,过来 回来 回去 进去 出来 进来 下来 上去 出去 上来 下去 起来 完了 去 来
90,2,0.547672661739484,0.2327054903540559,0.0,台上 上台,台上 上台,上台 台上,台上 上台
91,4,0.5287897628485,0.16599953109558568,0.25,上级 下级 上司 下属,下属 下级 上司 上级,下属 上司 上级 下级,上级 下级 上司 下属
92,5,0.5106142881650848,0.09244065955416955,0.2,上场 出场 全场 开场 在场,在场 开场 出场 全场 上场,开场 上场 全场 出场 在场,上场 出场 全场 开场 在场
93,29,0.4655738613346324,-0.007310375572893313,0.4482758620689655,研究生 就读 毕业 入学 硕士 大学 本科 学位 攻读 转学 进修 毕业生,学院 本科 招收 念书 学士 毕业生 学历 入学,研究生 入学 上学 进修 升学 本科 函授 大学 退学 硕士 就读 毕业,研究生 就读 毕业 入学 硕士 大学 本科 学位 攻读 转学 进修 毕业生 报考 文凭 学业 退学 升学 求学 学费 学历 奖学金 念书 留学 上学 函授 学士 学分 学院 招收
94,2,0.5220829736023729,0.1433466376414164,0.0,岗位 上岗,岗位 上岗,岗位 上岗,岗位 上岗
95,1,,0.0,0.0,上市,上市,上市,上市
96,2,0.4508690594991087,0.05553898011873011,0.0,天堂 上帝,上帝 天堂,上帝 天堂,天堂 上帝
97,4,0.46476171366704405,0.08445701485434606,0.25,上当 吃亏 受骗 沾光,沾光 受骗 吃亏 上当,上当 沾光 受骗 吃亏,上当 吃亏 受骗 沾光
98,11,0.46576336809732727,0.04476127406058628,0.45454545454545453,审核 审查 审批 评审 审定 验收 批准 公示 上报 审 把关,上报 审 公示 把关 验收 评审 批准 审批,审 审定 审查 审批 审核 验收 上报 批准 评审 公示 把关,审核 审查 审批 评审 审定 验收 批准 公示 上报 审 把关
99,4,0.41088161288037833,-0.04753263710796028,0.5,上方 附近 位置 向上,位置 向上 附近 上方,上方 向上 位置 附近,上方 附近 位置 向上
100,24,0.4996900634879529,0.01903881496931692,0.4583333333333333,电影 影片 电视剧 导演 剧 动画片 喜剧 剧本 编剧 主演 片子 纪录片,剧组 动画 配音 动画片 放映 出演 小说 剧情,演技 电视剧 剧 电影 连续剧 上映 小说 剧情 剧本 编剧 剧组 放映,电影 影片 电视剧 导演 剧 动画片 喜剧 剧本 编剧 主演 片子 纪录片 剧情 短片 动画 出演 连续剧 上映 小说 配音 科幻 演技 剧组 放映
101,3,0.5354044043702277,0.2436441246398098,0.0,本期 上期 下期,下期 上期 本期,上期 本期 下期,本期 上期 下期
102,11,0.47922253563278183,0.07197586610395966,0.18181818181818182,下楼 回家 出门 放学 上楼 下山 串门 在家 外出 顺路 下课,外出 顺路 下山 串门 在家 下课 上楼 出门,下山 顺路 串门 上楼 出门 放学 回家 外出 在家 下课 下楼,下楼 回家 出门 放学 上楼 下山 串门 在家 外出 顺路 下课
103,3,0.44284893660417596,0.0953872840751841,0.0,上次 刚才 此次,刚才 此次 上次,上次 刚才 此次,上次 刚才 此次
104,1,,0.0,0.0,上流,上流,上流,上流
105,4,0.4823742502074124,0.11857728068339936,0.25,上游 下游 流域 源头,源头 流域 下游 上游,流域 上游 源头 下游,上游 下游 流域 源头
106,4,0.5196579603916105,0.10140132582859676,0.25,演 演绎 上演 扮演,扮演 演 演绎 上演,扮演 演 上演 演绎,演 演绎 上演 扮演
107,31,0.4819870393421263,0.032336863837099404,0.3548387096774194,煮 炖 煎 蒸 烫 拌 开水 熬 锅 凉水 淋 煲,炸 热水 烧 搅 蘸 炒 冻 浇,搅拌 冻 勺 糊 熬 熏 熟 煲 煮 煎 炸 炖,煮 炖 煎 蒸 烫 拌 开水 熬 锅 凉水 淋 煲 浇 搅拌 浸泡 烧 蘸 冷水 泡 汤 糊 勺 热水 炸 熏 加热 搅 炒 熟 冻 上火
108,10,0.45241907323083363,0.028085024952001807,0.3,加班 上班 夜班 请假 出差 开夜车 开会 值班 偷懒 旷课,请假 偷懒 值班 出差 开会 旷课 夜班 上班,开夜车 开会 请假 上班 偷懒 旷课 加班 出差 值班 夜班,加班 上班 夜班 请假 出差 开夜车 开会 值班 偷懒 旷课
109,4,0.526836791300756,0.15729964401280405,0.25,白领 上班族 蓝领 单身,单身 蓝领 上班族 白领,单身 上班族 蓝领 白领,白领 上班族 蓝领 单身
110,9,0.4998487214792887,0.10235216088856366,0.1111111111111111,酗酒 抽烟 吸烟 吸毒 上瘾 沉迷 戒烟 赌博 熬夜,熬夜 赌博 沉迷 上瘾 戒烟 吸毒 吸烟 抽烟,抽烟 上瘾 戒烟 吸毒 吸烟 熬夜 酗酒 沉迷 赌博,酗酒 抽烟 吸烟 吸毒 上瘾 沉迷 戒烟 赌博 熬夜
111,3,0.5705704229714375,0.2656735818223694,0.0,高空 空中 上空,上空 空中 高空,空中 上空 高空,高空 空中 上空
112,2,0.5274311851515892,0.26536529338418835,0.0,上网 网上,网上 上网,网上 上网,上网 网上
