community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,1,0,,True
2,9,23,0.48267265905936557,True
3,14,61,0.5190479313279246,True
4,5,7,0.5147964581847191,True
5,3,2,0.5045577039321264,True
6,7,14,0.5022903851100377,True
7,6,11,0.5358677526315053,True
8,11,34,0.4654663985425776,True
9,3,3,0.7707472741603851,True
10,16,66,0.4236685107151667,True
11,5,8,0.5751786768436432,True
12,16,78,0.4944744956990083,True
13,11,42,0.586245736208829,True
14,6,11,0.5656018008788427,True
15,10,35,0.5731089287334018,True
16,3,2,0.4811466137568156,True
17,9,23,0.46793481500612366,True
18,7,18,0.6298857302892775,True
19,4,4,0.5261116897066435,True
20,10,35,0.5829790777630276,True
21,6,11,0.5479907224575679,True
22,10,29,0.4667451990975274,True
23,37,442,0.5076382127073076,True
24,8,21,0.5651627837547234,True
25,3,2,0.4635163297255834,True
26,16,68,0.4210781488567591,True
27,12,51,0.585869882142905,True
28,4,4,0.4771314586202304,True
29,6,10,0.49853658080101015,True
30,3,2,0.47410528858502704,True
31,2,1,0.8819005787372589,True
32,4,5,0.6343135063846906,True
33,2,1,0.6908185034990311,True
34,22,143,0.46211534706287055,True
35,2,1,0.6864549815654755,True
36,5,8,0.5921331465244293,True
37,10,28,0.46625595953729415,True
38,3,2,0.4913628200689952,True
39,1,0,,True
40,5,8,0.5934352576732635,True
41,11,46,0.634857698191296,True
42,3,2,0.4707052658001582,True
43,4,4,0.5125884960095087,True
44,13,58,0.5620071903253213,True
45,4,5,0.5980472390850385,True
46,1,0,,True
47,1,0,,True
48,11,42,0.5693583759394559,True
49,10,27,0.46155463622676,True
50,5,9,0.6653050765395164,True
51,2,1,0.7559592723846436,True
52,1,0,,True
53,15,56,0.3923299975338436,True
54,8,21,0.5563692514385495,True
55,12,43,0.4837773044904073,True
56,3,2,0.4785502105951309,True
57,3,2,0.4655348062515259,True
58,3,2,0.48208170135815936,True
59,18,100,0.4959171924715728,True
60,56,924,0.4458170847265751,True
61,1,0,,True
62,10,33,0.547333241171307,True
63,1,0,,True
64,8,18,0.4723098799586296,True
65,4,4,0.4856296703219414,True
66,3,2,0.5047315607468287,True
67,1,0,,True
68,4,6,0.7344467639923096,True
69,17,100,0.5425003558835563,True
70,23,170,0.5051250496636266,True
71,4,4,0.48388877511024475,True
72,12,52,0.6296747306531126,True
73,6,13,0.6296441644430161,True
74,8,20,0.5296407671911376,True
75,5,8,0.6230870515108109,True
76,1,0,,True
77,4,4,0.5005847066640854,True
78,1,0,,True
79,2,1,0.7438491880893707,True
80,85,2459,0.5228688170387298,True
81,105,3095,0.4182928425133665,True
82,4,5,0.6134646087884903,True
83,1,0,,True
84,1,0,,True
85,3,2,0.4755453368028005,True
86,27,200,0.4295501112088858,True
87,29,244,0.4490130421122894,True
88,20,122,0.4879494287465748,True
89,14,57,0.4669166038652043,True
90,16,80,0.4955559993783633,True
91,4,4,0.510443665087223,True
92,6,12,0.5938841631015142,True
93,46,540,0.38858086995168584,True
94,32,303,0.4529145899559221,True
95,4,4,0.4708271051446597,True
96,4,3,0.350777102013429,True
97,4,4,0.4870469644665718,True
98,3,2,0.5228577653566996,True
99,13,54,0.5111181369194617,True
100,2,1,0.7077189385890961,True
101,29,269,0.49608436535144673,True
102,5,8,0.5816447079181671,True
103,10,30,0.4939776655700472,True
104,14,55,0.4515868644792955,True
105,4,4,0.49225101868311566,True
106,4,5,0.6249156420429548,True
107,11,36,0.48215243166143246,True
108,1,0,,True
109,4,6,0.7664193511009216,True
110,4,5,0.6314840242266655,True
111,2,1,0.7588251233100891,True
112,3,2,0.4782243271668752,True
113,2,1,0.7348581105470657,True
114,55,1012,0.5178376519218438,True
115,24,190,0.5171375578080398,True
116,15,70,0.4906163357553028,True
117,31,281,0.44546142512111253,True
118,3,2,0.4964560916026433,True
119,2,1,0.7496989816427231,True
120,1,0,,True
121,2,1,0.8816740810871124,True
122,2,1,0.6920294463634491,True
123,4,5,0.6081670001149178,True
124,3,3,0.7774708718061447,True
125,9,27,0.5605579805043008,True
126,3,3,0.7401637037595113,True
127,2,1,0.7713276743888855,True
128,5,7,0.5165591284632682,True
129,4,6,0.7404065529505411,True
130,4,3,0.35120639204978943,True
131,4,3,0.35845842212438583,True
132,4,5,0.6159089530507723,True
133,10,35,0.56829101840655,True
134,14,66,0.5533922768228656,True
135,18,78,0.3857952833565232,True
136,1,0,,True
137,21,133,0.474102873532545,True
138,3,3,0.6922014355659485,True
139,8,16,0.4229264051786491,True
140,15,66,0.4725293850614911,True
141,6,13,0.6178192993005117,True
142,43,518,0.4238162749464462,True
143,2,1,0.8057044744491577,True
144,5,7,0.5163279011845588,True
145,4,5,0.6002425327897072,True
146,5,8,0.593842838704586,True
147,4,5,0.5920549258589745,True
148,46,614,0.43279876855836397,True
149,20,112,0.4466626010443035,True
150,12,44,0.5054117838541666,True
151,4,6,0.7484195530414581,True
152,19,101,0.4512444562033603,True
153,14,69,0.5639799120989475,True
154,7,14,0.488144331744739,True
155,7,19,0.6879817644755045,True
156,7,18,0.633269163114684,True
157,5,9,0.6506609126925469,True
158,9,28,0.5770046197705798,True
159,13,54,0.5239049922197293,True
160,71,1274,0.37611493702745535,True
161,2,1,0.6867500394582748,True
162,1,0,,True
163,4,4,0.5047126412391663,True
164,36,319,0.37628335437131305,True
165,4,5,0.5938900311787924,True
166,5,7,0.49401346445083616,True
167,7,16,0.5935474839948472,True
168,4,4,0.48199352622032166,True
169,13,58,0.5538931013299868,True
170,3,2,0.5127863039573034,True
171,10,31,0.5079057104057736,True
172,3,2,0.4737154394388199,True
173,8,20,0.5207956220422473,True
174,13,60,0.5791786326429783,True
175,6,11,0.5481382807095846,True
176,9,25,0.5163231131931146,True
177,4,5,0.6321645304560661,True
178,3,2,0.4732092668612798,True
179,6,15,0.7535861104726791,True
180,27,215,0.4533087845541473,True
181,5,8,0.5872775390744209,True
182,2,1,0.7003446370363235,True
183,22,145,0.4596110268201663,True
184,14,59,0.4737266284096372,True
185,2,1,0.7167374044656754,True
186,31,292,0.47059004223474893,True
187,3,3,0.8050200790166855,True
188,5,7,0.5282798156142234,True
189,8,23,0.6303702768470559,True
190,23,179,0.5231166297032428,True
191,9,21,0.43392586873637307,True
192,9,21,0.43822676315903664,True
193,4,6,0.7689652442932129,True
194,6,12,0.5896607786417007,True
195,3,2,0.4729904780785243,True
196,6,11,0.5484766612450281,True
197,29,247,0.45099668803032983,True
198,6,11,0.540036807457606,True
199,17,95,0.5212474548641373,True
200,5,6,0.44834836274385453,True
201,3,2,0.4685705949862798,True
202,8,22,0.5850263589194843,True
203,21,135,0.47603229816470827,True
204,10,28,0.4621882355875439,True
205,3,3,0.764192004998525,True
206,6,12,0.5936347991228104,True
207,2,1,0.7133191525936127,True
208,22,160,0.5217790858441101,True
209,12,41,0.45903550110983127,True
210,24,158,0.41980999438227085,True
211,54,832,0.4342750873934714,True
212,4,6,0.7890059774120649,True
213,5,6,0.4285130202770233,True
214,9,25,0.5197955258190632,True
215,12,44,0.49227005672274216,True
216,18,93,0.4404400991263732,True
217,8,21,0.5545682502644402,True
218,27,245,0.5185073735112817,True
219,7,13,0.4579803744951884,True
220,2,1,0.7247514426708221,True
221,33,331,0.4645512474023483,True
222,3,3,0.8424154222011566,True
223,1,0,,True
224,3,2,0.4907894432544708,True
225,13,47,0.4368046552706987,True
226,6,13,0.6538580149412155,True
227,18,118,0.5978481046904146,True
228,9,23,0.4770810479919116,True
229,4,4,0.48765551298856735,True
230,2,1,0.7497564107179642,True
231,3,2,0.48264912764231366,True
232,8,21,0.5587125846317836,True
233,8,18,0.46611010655760765,True
234,7,17,0.5899402130217779,True
235,8,19,0.49949060274021967,True
236,1,0,,True
237,11,39,0.5199318728663704,True
238,6,11,0.5388139456510543,True
239,11,40,0.5378487058661201,True
240,3,2,0.46767954031626385,True
241,8,18,0.45799730877791134,True
242,6,11,0.5481920212507247,True
243,5,8,0.5943287044763566,True
244,8,24,0.6373276029314313,True
245,2,1,0.71417136490345,True
246,2,1,0.7233201563358307,True
247,3,2,0.5186534027258555,True
248,7,15,0.5150737443140575,True
249,6,10,0.47425193786621095,True
250,2,1,0.6917115896940231,True
251,4,5,0.6668351938327154,True
252,4,5,0.5871384665369987,True
253,38,397,0.41745310381669576,True
254,3,2,0.46635132531325024,True
255,6,12,0.6051588853200277,True
256,21,168,0.6036297695267768,True
257,13,51,0.47722611156029576,True
258,1,0,,True
259,5,8,0.6002134904265404,True
260,14,63,0.5178951902703924,True
261,11,33,0.4464492052793503,True
262,1,0,,True
263,1,0,,True
264,3,2,0.47406450907389325,True
265,27,250,0.5394831877573263,True
266,12,41,0.4604247496886687,True
267,9,27,0.5562546865807639,True
268,44,622,0.4864728698392751,True
269,30,310,0.5443828077151858,True
270,8,18,0.48210340046456884,True
271,5,9,0.659211403131485,True
272,14,58,0.4742886340552634,True
273,9,26,0.5438285498983331,True
274,24,181,0.4910238456466924,True
275,8,23,0.6130339976932321,True
276,4,5,0.6085079635183016,True
277,3,2,0.46241967380046844,True
278,12,54,0.6093971345460776,True
279,8,18,0.4713820878948484,True
280,6,13,0.619920618335406,True
281,13,48,0.45503472823363084,True
282,1,0,,True
283,1,0,,True
284,20,122,0.47900907585495395,True
285,9,22,0.4561410794655482,True
286,4,4,0.4813469772537549,True
287,1,0,,True
288,2,1,0.7271760702133179,True
289,5,8,0.5731989443302155,True
290,7,15,0.5415590291931516,True
291,2,1,0.7743839919567108,True
292,6,10,0.5071235845486323,True
293,7,16,0.5708246323324385,True
294,4,4,0.4751070787509282,True
295,5,5,0.36015757620334626,True
296,8,21,0.5713101966040475,True
297,3,2,0.46037515501181286,True
298,6,10,0.4852230707804362,True
299,31,287,0.4553202622359799,True
300,2,1,0.6889403313398361,True
301,3,2,0.4747586150964101,True
302,5,10,0.7553645312786103,True
303,2,1,0.7729313671588898,True
304,7,12,0.41611834509032114,True
305,4,4,0.49629950275023776,True
306,7,18,0.6423005376543317,True
307,18,81,0.39111117814101426,True
308,2,1,0.7774366736412048,True
309,3,2,0.46911125878492993,True
310,6,10,0.4902667462825775,True
311,3,2,0.4686730404694875,True
312,4,4,0.4947279666860898,True
313,10,32,0.5240554849306742,True
314,8,18,0.48106818167226656,True
315,3,2,0.4615695923566818,True
316,2,1,0.7043308913707733,True
317,8,18,0.47692327733550754,True
318,12,51,0.5887313482887817,True
319,30,244,0.4144968731307435,True
320,3,2,0.4611542622248332,True
321,12,49,0.5538571668845235,True
322,9,21,0.43607722346981365,True
323,16,75,0.4692917720725139,True
324,31,334,0.5431744218833985,True
325,4,5,0.6199821432431539,True
326,6,11,0.5808750073115031,True
327,5,6,0.4255187898874283,True
328,2,1,0.6888090670108795,True
329,15,64,0.4522711356480916,True
330,7,14,0.5053287411019916,True
331,3,2,0.4624160925547282,True
332,9,22,0.46923156910472447,True
333,2,1,0.723981648683548,True
334,5,8,0.622037424147129,True
335,11,35,0.46269954226233745,True
336,1,0,,True
337,8,15,0.3844839946499893,True
338,11,37,0.49696112085472455,True
339,3,2,0.49247851967811584,True
340,3,3,0.7151931722958883,True
341,21,136,0.47501815145923976,True
342,2,1,0.7064796835184097,True
343,6,9,0.4363578846057256,True
344,6,11,0.5375052362680435,True
345,3,2,0.47720249990622204,True
346,7,15,0.5520957225844974,True
347,3,2,0.5052875081698099,True
348,19,97,0.418774141292823,True
349,5,7,0.5222926959395409,True
350,16,93,0.577687169611454,True
351,15,62,0.43572239308130173,True
352,64,1047,0.38542514156165814,True
353,2,1,0.7602857351303101,True
354,4,5,0.6215976700186729,True
355,3,2,0.47702570756276447,True
356,5,8,0.5725102663040161,True
357,5,8,0.5777953043580055,True
358,9,23,0.4858616292476654,True
359,2,1,0.705568253993988,True
360,4,4,0.4766666367650032,True
361,2,1,0.6905604600906372,True
362,5,8,0.5966777086257935,True
363,6,12,0.6069744557142258,True
364,2,1,0.6902261823415756,True
365,8,19,0.49589963842715534,True
366,13,58,0.555960394633122,True
367,2,1,0.7328613698482513,True
368,10,26,0.43369800349076587,True
369,1,0,,True
370,3,3,0.7791887472073237,True
371,5,7,0.5035142153501511,True
372,2,1,0.7284070700407028,True
373,3,2,0.4804860055446625,True
374,2,1,0.6944469213485718,True
375,9,25,0.5141227398481634,True
376,3,2,0.4908163050810496,True
377,8,22,0.5900204963982105,True
378,1,0,,True
379,9,24,0.5035603592793146,True
380,4,6,0.7524425437053045,True
381,8,17,0.4591637849807739,True
382,6,12,0.5830847799777985,True
383,1,0,,True
384,17,76,0.41536910678533945,True
385,1,0,,True
386,3,2,0.4702969392140706,True
387,6,10,0.48011546035607655,True
388,6,11,0.5287731061379115,True
389,20,136,0.5489206410552326,True
390,15,66,0.4643835328874134,True
391,1,0,,True
392,12,45,0.49590440410556214,True
393,5,6,0.4331973597407341,True
394,1,0,,True
395,13,50,0.4658907170479114,True
396,14,60,0.49074916345077557,True
397,3,2,0.46783094108104706,True
398,5,7,0.5120449617505074,True
399,6,11,0.5404866596062978,True
400,6,14,0.7109677116076152,True
401,9,32,0.6620749533176422,True
402,2,1,0.7249795943498611,True
403,11,36,0.47830958420580083,True
404,3,2,0.5048327843348185,True
405,3,3,0.7643521328767141,True
406,3,2,0.46557491024335224,True
407,2,1,0.6898501515388489,True
408,2,1,0.6972682625055313,True
409,3,2,0.4636240651210149,True
410,5,7,0.5195298656821251,True
411,21,129,0.4572843685746193,True
412,18,97,0.4731579351853701,True
413,3,2,0.4997363934914271,True
414,6,11,0.5542086829741796,True
415,4,4,0.4699390282233556,True
416,14,60,0.4851843020418188,True
417,6,9,0.437384902437528,True
418,3,3,0.7435648888349533,True
419,4,4,0.48833554486433667,True
420,1,0,,True
421,5,8,0.608910559117794,True
422,2,1,0.712338775396347,True
423,8,21,0.5553647657590253,True
424,1,0,,True
425,6,12,0.5986237545808156,True
426,2,1,0.7222094833850861,True
427,4,4,0.4830455332994461,True
428,29,258,0.4694553856999416,True
429,6,11,0.5313465575377146,True
430,1,0,,True
431,18,85,0.40909285005790735,True
432,11,43,0.5770134362307462,True
433,4,4,0.4716097414493561,True
434,3,3,0.7452291498581568,True
435,6,13,0.6400618384281794,True
436,3,2,0.46471251050631207,True
437,2,1,0.698127493262291,True
438,3,2,0.49821818868319195,True
439,16,87,0.5390819401790699,True
440,6,10,0.4860257774591446,True
441,5,7,0.5007420510053635,True
442,1,0,,True
443,10,34,0.5517166501945919,True
444,14,55,0.4555638766550756,True
445,7,13,0.45906334689685274,True
446,3,2,0.4615724931160609,True
447,22,130,0.41505783183492106,True
448,23,149,0.43284582131700555,True
449,3,2,0.4878145058949788,True
450,11,36,0.48840097134763544,True
451,25,173,0.42206957896550495,True
452,7,14,0.508084984762328,True
453,6,10,0.4903206725915273,True
454,8,18,0.4816423351211207,True
455,5,6,0.432415634393692,True
456,4,5,0.6210061013698578,True
457,2,1,0.7041026502847672,True
458,4,3,0.3694276561339696,True
459,1,0,,True
460,7,19,0.6773579319318136,True
461,7,13,0.4507137302841459,True
462,8,18,0.4866270843361105,True
463,11,32,0.4326742635531859,True
464,4,6,0.7366958980758985,True
465,3,3,0.7900464882453283,True
466,4,5,0.6173774773875872,True
467,11,45,0.6083481848239899,True
468,10,27,0.4475932174258762,True
469,42,533,0.4567148738933357,True
470,12,42,0.4692667171810613,True
471,6,11,0.5743384550015131,True
472,4,5,0.6069049860040346,True
473,1,0,,True
474,6,11,0.5221919387578964,True
475,4,4,0.46910490095615387,True
476,11,32,0.4369732385331934,True
477,9,30,0.6266704777048694,True
478,6,10,0.5116617739200592,True
479,7,16,0.5800579736630121,True
480,1,0,,True
481,15,61,0.4310673360313688,True
482,1,0,,True
483,6,12,0.5993528991937638,True
484,11,37,0.49481142705137077,True
485,9,27,0.5574630759656429,True
486,2,1,0.7053461372852325,True
487,9,27,0.5566478152241972,True
488,1,0,,True
489,3,3,0.7440021932125092,True
490,4,5,0.6257508372267088,True
491,5,8,0.5660351991653443,True
492,4,5,0.6162655527393023,True
493,10,35,0.6073571817742454,True
494,7,16,0.5456480518693015,True
495,9,22,0.44828782934281564,True
496,12,45,0.5173853588375178,True
497,4,5,0.5909402618805567,True
498,1,0,,True
499,26,166,0.37502565507705393,True
500,6,11,0.5327990839878718,True
501,1,0,,True
502,1,0,,True
503,5,7,0.5041602328419685,True
504,29,246,0.44955619141973296,True
505,8,24,0.6618234147982938,True
506,18,95,0.46348998632306365,True
507,21,128,0.4435650132951282,True
508,5,8,0.5874178946018219,True
509,34,342,0.44368762771288556,True
510,1,0,,True
511,4,3,0.37361112236976624,True
512,1,0,,True
513,22,127,0.4057372470438738,True
514,23,135,0.394402594434414,True
515,2,1,0.7635945379734039,True
516,1,0,,True
517,6,13,0.6400473962227503,True
518,2,1,0.6862091273069382,True
519,6,12,0.595250916481018,True
520,4,4,0.4758756657441457,True
521,8,19,0.5037812436265605,True
522,5,7,0.5070351600646973,True
523,7,14,0.4928492932092576,True
524,4,5,0.6201378827293714,True
525,17,82,0.44824589273947124,True
526,5,9,0.6714117854833603,True
527,9,24,0.4990564294987255,True
528,4,5,0.6069262077411016,True
529,5,7,0.4965767726302147,True
530,4,5,0.6318885212143263,True
531,7,16,0.5817581216494242,True
532,51,776,0.45324077474135976,True
533,13,54,0.5153962490268242,True
534,5,7,0.5084990158677101,True
535,5,8,0.6022142246365547,True
536,8,23,0.6067385928971427,True
537,15,76,0.5462061423630942,True
538,4,5,0.6184589316447576,True
539,4,5,0.6459752718607584,True
540,8,18,0.45508710188525064,True
541,1,0,,True
542,4,5,0.6072518800695738,True
543,2,1,0.7229338735342026,True
544,7,13,0.46546679451352074,True
545,7,17,0.619101399467105,True
546,5,7,0.4959412291646004,True
547,9,25,0.524747079031335,True
548,2,1,0.8512657284736633,True
549,6,10,0.48679272333780926,True
550,3,2,0.4761243710915248,True
551,2,1,0.6983386427164078,True
552,19,120,0.5262836314607084,True
553,8,21,0.5483636504837445,True
554,2,1,0.8232438266277313,True
555,2,1,0.6862237602472305,True
556,7,14,0.4878377935716084,True
557,7,15,0.5407273336535409,True
558,7,17,0.5915190236909049,True
559,2,1,0.7402507960796356,True
560,13,45,0.42729099152179867,True
561,13,57,0.5399555842845868,True
562,11,46,0.6200299268419093,True
563,5,8,0.6006618469953537,True
564,3,2,0.47463856140772503,True
565,14,54,0.43124933524446174,True
566,11,42,0.5605359936302359,True
567,1,0,,True
568,19,111,0.49684285533707045,True
569,5,10,0.7576748132705688,True
570,8,21,0.5636750826878207,True
571,4,5,0.6092420940597852,True
572,18,95,0.4560219688353196,True
573,9,27,0.5530789867043495,True
574,28,243,0.480266201078261,True
575,5,8,0.5814604505896568,True
576,2,1,0.7039888650178909,True
577,25,190,0.47769091978669165,True
578,8,22,0.5782250059502465,True
579,2,1,0.7089842706918716,True
580,4,6,0.7404650002717972,True
581,1,0,,True
582,8,24,0.6502653030412537,True
583,3,3,0.7926603704690933,True
584,10,38,0.6526764220661587,True
585,2,1,0.7900584042072296,True
586,13,53,0.5025464099569198,True
587,5,8,0.5851829931139946,True
588,3,2,0.47583038608233136,True
589,6,9,0.44198536773522695,True
590,2,1,0.7510038018226624,True
591,5,8,0.5996619462966919,True
592,4,6,0.7533369486530622,True
593,8,24,0.6513936876186303,True
594,13,48,0.4493494457923449,True
595,9,27,0.5724689894252353,True
596,4,4,0.4867327536145846,True
