token,community
〇,0
一,1
一一,2
一下子,3
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,7
一代,8
一会儿,3
一体,9
一共,10
一再,11
一切,2
一刹那,3
一动不动,12
一半,13
一卡通,14
一口气,15
一句话,16
一同,17
一向,18
一味,19
一块儿,20
一塌糊涂,21
一声不吭,12
一大早,22
一天到晚,23
一头,24
一如既往,18
一定,25
一家人,26
一帆风顺,27
一带,28
一干二净,21
一年到头,23
一应俱全,29
一度,11
一律,2
一心,30
一心一意,30
一成不变,31
一手,32
一技之长,33
一把手,34
一揽子,35
一方面,36
一旁,37
一无所有,6
一无所知,6
一旦,38
一早,22
一时,39
一晃,3
一样,40
一概,2
一概而论,41
一模一样,40
一次性,42
一毛不拔,43
一流,44
一点儿,45
一生,46
一番,47
一目了然,48
一直,18
一眼,12
一瞬间,3
一筹莫展,49
一系列,7
一线,50
一经,51
一致,52
一般,53
一般来说,54
一行,55
一言一行,5
一言不发,12
一贯,18
一起,17
一路,56
一路上,57
一路平安,27
一路顺风,27
一身,9
一辈子,46
一边,37
一连,58
一连串,7
一道,59
一部分,60
一锅粥,61
一长一短,62
一阵,63
一面,64
一鼓作气,65
一齐,66
丁,67
七,1
七嘴八舌,12
万,68
万一,38
万万,69
万分,69
万古长青,70
万无一失,71
万能,72
丈夫,26
三,1
三明治,73
三番五次,11
三维,74
三角,75
上,76
上下,77
上个月,78
上任,79
上升,80
上午,22
上去,81
上台,82
上司,83
上周,78
上场,84
上头,37
上学,85
上岗,86
上市,87
上帝,88
上当,89
上报,90
上方,91
上旬,92
上映,93
上期,94
上来,81
上楼,81
上次,95
上流,96
上涨,80
上游,97
上演,98
上火,99
上班,22
上班族,100
上瘾,101
上空,102
上级,83
上网,103
上衣,104
上诉,105
上课,22
上调,80
上车,106
上边,37
上述,107
上门,108
上限,109
上面,37
下,110
下一代,111
下个月,92
下乡,112
下令,113
下决心,114
下功夫,115
下午,22
下去,81
下台,79
下场,84
下坠,116
下属,117
下山,112
下岗,86
下意识,12
下手,118
下旬,92
下期,94
下来,81
下棋,119
下楼,22
下次,20
下海,112
下游,97
下班,22
下级,83
下落,120
下课,22
下调,80
下跌,80
下车,106
下载,121
下边,37
下降,80
下雨,122
下雪,122
下面,37
不,123
不一会儿,3
不一定,124
不为人知,125
不久,126
不了了之,127
不予,128
不亚于,129
不亦乐乎,130
不仅,124
不仅仅,131
不以为然,132
不但,124
不便,133
不值,134
不假思索,135
不停,23
不像话,136
不光,137
不免,138
不再,123
不准,123
不利,139
不利于,139
不可思议,140
不可避免,141
不同,40
不同寻常,40
不在乎,142
不堪,143
不够,144
不大,145
不好意思,136
不如,146
不如说,137
不妨,147
不安,132
不定,148
