token,community
〇,0
一,0
一一,0
一下子,1
一不小心,2
一举,3
一举一动,4
一事无成,5
一些,0
一代,6
一会儿,7
一体,8
一共,9
一再,3
一切,0
一刹那,7
一动不动,4
一半,0
一卡通,10
一口气,4
一句话,11
一同,8
一向,3
一味,1
一块儿,8
一塌糊涂,12
一声不吭,4
一大早,13
一天到晚,3
一头,4
一如既往,3
一定,2
一家人,14
一帆风顺,15
一带,16
一干二净,12
一年到头,3
一应俱全,0
一度,3
一律,0
一心,1
一心一意,17
一成不变,18
一手,4
一技之长,19
一把手,20
一揽子,21
一方面,2
一旁,16
一无所有,5
一无所知,5
一旦,2
一早,13
一时,7
一晃,7
一样,8
一概,0
一概而论,12
一模一样,8
一次性,10
一毛不拔,22
一流,19
一点儿,12
一生,3
一番,3
一目了然,23
一直,3
一眼,4
一瞬间,7
一筹莫展,5
一系列,0
一线,16
一经,2
一致,8
一般,0
一般来说,2
一行,24
一言一行,4
一言不发,4
一贯,3
一起,8
一路,16
一路上,25
一路平安,15
一路顺风,15
一身,26
一辈子,3
一边,16
一连,3
一连串,0
一道,8
一部分,0
一锅粥,27
一长一短,28
一阵,23
一面,16
一鼓作气,17
一齐,1
丁,27
七,0
七嘴八舌,4
万,9
万一,2
万万,2
万分,5
万古长青,29
万无一失,30
万能,18
丈夫,14
三,0
三明治,27
三番五次,3
三维,31
三角,18
上,16
上下,16
上个月,7
上任,20
上升,32
上午,13
上去,33
上台,20
上司,14
上周,7
上场,34
上头,16
上学,35
上岗,20
上市,36
上帝,6
上当,37
上报,38
上方,16
上旬,7
上映,39
上期,7
上来,33
上楼,33
上次,7
上流,40
上涨,32
上游,36
上演,41
上火,27
上班,13
上班族,13
上瘾,42
上空,43
上级,20
上网,31
上衣,26
上诉,44
上课,35
上调,32
上车,25
上边,16
上述,0
上门,33
上限,32
上面,16
下,16
下一代,6
下个月,7
下乡,33
下令,1
下决心,1
下功夫,1
下午,13
下去,33
下台,20
下场,45
下坠,46
下属,20
下山,33
下岗,20
下意识,1
下手,1
下旬,7
下期,7
下来,33
下棋,47
下楼,33
下次,7
下海,33
下游,36
下班,13
下级,20
下落,45
下课,13
下调,32
下跌,32
下车,25
下载,31
下边,16
下降,32
下雨,48
下雪,48
下面,16
不,49
不一会儿,7
不一定,2
不为人知,50
不久,7
不了了之,12
不予,51
不亚于,8
不亦乐乎,15
不仅,2
不仅仅,2
不以为然,5
不但,2
不便,52
不值,53
不假思索,1
不停,3
不像话,12
不光,2
不免,2
不再,3
不准,1
不利,52
不利于,54
不可思议,50
不可避免,2
不同,8
不同寻常,50
不在乎,55
不堪,5
不够,49
不大,49
不好意思,12
不如,8
不如说,2
不妨,2
不安,5
不定,5
不宜,2
不容,56
不对,12
不少,0
不屑,47
不已,5
不平,5
不幸,5
不得不,1
不得了,12
不得已,1
