token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,5
一切,8
一刹那,3
一动不动,13
一半,2
一卡通,14
一口气,15
一句话,16
一同,17
一向,18
一味,19
一块儿,17
一塌糊涂,20
一声不吭,13
一大早,21
一天到晚,22
一头,23
一如既往,18
一定,24
一家人,25
一帆风顺,26
一带,27
一干二净,20
一年到头,22
一应俱全,28
一度,5
一律,2
一心,29
一心一意,29
一成不变,19
一手,23
一技之长,30
一把手,31
一揽子,32
一方面,33
一旁,34
一无所有,7
一无所知,7
一旦,35
一早,21
一时,3
一晃,36
一样,37
一概,2
一概而论,16
一模一样,37
一次性,38
一毛不拔,39
一流,40
一点儿,8
一生,41
一番,42
一目了然,43
一直,18
一眼,44
一瞬间,3
一筹莫展,45
一系列,8
一线,46
一经,47
一致,48
一般,2
一般来说,33
一行,49
一言一行,6
一言不发,13
一贯,18
一起,17
一路,27
一路上,50
一路平安,26
一路顺风,26
一身,51
一辈子,41
一边,34
一连,5
一连串,8
一道,17
一部分,2
一锅粥,20
一长一短,52
一阵,53
一面,54
一鼓作气,55
一齐,17
丁,56
七,1
七嘴八舌,15
万,1
万一,35
万万,57
万分,58
万古长青,59
万无一失,60
万能,61
丈夫,62
三,1
三明治,63
三番五次,5
三维,64
三角,65
上,34
上下,66
上个月,67
上任,68
上升,69
上午,21
上去,70
上台,68
上司,71
上周,67
上场,72
上头,34
上学,73
上岗,68
上市,74
上帝,75
上当,76
上报,77
上方,0
上旬,67
上映,78
上期,67
上来,70
上楼,70
上次,67
上流,39
上涨,69
上游,79
上演,80
上火,81
上班,82
上班族,82
上瘾,83
上空,84
上级,71
上网,85
上衣,51
上诉,86
上课,87
上调,69
上车,88
上边,34
上述,66
上门,70
上限,89
上面,34
下,66
下一代,9
下个月,67
下乡,70
下令,90
下决心,91
下功夫,92
下午,21
下去,70
下台,68
下场,93
下坠,94
下属,71
下山,70
下岗,68
下意识,95
下手,96
下旬,67
下期,67
下来,70
下棋,97
下楼,70
下次,67
下海,70
下游,79
下班,82
下级,71
下落,94
下课,82
下调,69
下跌,69
下车,88
下载,85
下边,34
下降,69
下雨,98
下雪,98
下面,34
不,99
不一会儿,100
不一定,24
不为人知,101
不久,100
不了了之,7
不予,102
不亚于,103
不亦乐乎,104
不仅,105
不仅仅,105
不以为然,106
不但,105
不便,107
不值,108
不假思索,95
不停,22
不像话,20
不光,105
不免,95
不再,99
不准,109
不利,107
不利于,107
不可思议,106
不可避免,24
不同,37
不同寻常,110
不在乎,111
不堪,93
不够,58
不大,58
不好意思,112
不如,103
不如说,24
不妨,113
不安,45
不定,45
