community,size,mean_best_match_jaccard,min_best_match_jaccard,fraction_members_in_best_match_every_repeat
0,37,0.1540431593623083,0.11538461538461539,0.0
1,22,0.09428661616161615,0.0625,0.0
2,24,0.2571901059932975,0.19148936170212766,0.0
3,25,0.29665340502041415,0.1956521739130435,0.12
4,34,0.16193554046544079,0.12244897959183673,0.058823529411764705
5,32,0.2702840909090909,0.1875,0.15625
6,16,0.21345464571271022,0.10256410256410256,0.0
7,26,0.19125838771945952,0.17391304347826086,0.11538461538461539
8,33,0.26567650912344615,0.18032786885245902,0.15151515151515152
9,32,0.15701638673722423,0.12,0.0
10,41,0.41644427585233246,0.30158730158730157,0.07317073170731707
11,38,0.22739726027397258,0.1095890410958904,0.05263157894736842
12,27,0.22451846306556938,0.15384615384615385,0.0
13,12,0.2701368523949169,0.12903225806451613,0.16666666666666666
14,22,0.2111886885392722,0.16279069767441862,0.045454545454545456
15,19,0.27916796395057264,0.1282051282051282,0.2631578947368421
16,22,0.31267653260134465,0.18518518518518517,0.36363636363636365
17,34,0.4656844722755916,0.34782608695652173,0.08823529411764706
18,44,0.5688905180840665,0.34545454545454546,0.3409090909090909
19,28,0.16168251495042923,0.08888888888888889,0.0
20,28,0.4414484143586311,0.32432432432432434,0.17857142857142858
21,40,0.3544048762037765,0.2537313432835821,0.25
22,19,0.2392834551877105,0.17857142857142858,0.05263157894736842
23,4,0.11046081111870584,0.07142857142857142,0.0
24,35,0.18119883040935675,0.14,0.0
25,24,0.3032806513409962,0.16666666666666666,0.041666666666666664
26,22,0.2728448275862069,0.08333333333333333,0.13636363636363635
27,23,0.33611758611758613,0.1794871794871795,0.08695652173913043
28,26,0.20992371864464887,0.13636363636363635,0.038461538461538464
29,20,0.2768341307814992,0.13157894736842105,0.2
30,28,0.3976161067193676,0.3181818181818182,0.17857142857142858
31,24,0.20305903312788906,0.14,0.0
32,35,0.4160723824786325,0.234375,0.34285714285714286
33,38,0.5730935127674258,0.3333333333333333,0.4473684210526316
34,37,0.3768699460916442,0.26785714285714285,0.13513513513513514
35,22,0.519321155394525,0.23333333333333334,0.2727272727272727
36,21,0.15570453618189234,0.11627906976744186,0.047619047619047616
37,16,0.36863425925925924,0.3125,0.5
38,23,0.1473120017237664,0.07692307692307693,0.0
39,34,0.34638860286826384,0.2765957446808511,0.0
40,78,0.4547438553336816,0.43478260869565216,0.32051282051282054
41,22,0.14527909978220538,0.10204081632653061,0.0
42,37,0.36729903076764814,0.26865671641791045,0.1891891891891892
43,20,0.12368881118881118,0.09090909090909091,0.0
44,26,0.12599721706864564,0.10204081632653061,0.0
45,18,0.15568705488060328,0.09090909090909091,0.0
46,26,0.17710385026103465,0.06976744186046512,0.0
47,30,0.38445619188031,0.3018867924528302,0.26666666666666666
48,39,0.3208045744354086,0.2361111111111111,0.1794871794871795
49,26,0.1827790483450861,0.12962962962962962,0.038461538461538464
50,37,0.1820909630341608,0.11290322580645161,0.02702702702702703
51,28,0.5865903092006033,0.17307692307692307,0.2857142857142857
52,41,0.48243066457352174,0.3469387755102041,0.17073170731707318
53,31,0.40705492424242423,0.3333333333333333,0.0967741935483871
54,25,0.23570261437908496,0.13725490196078433,0.0
55,19,0.23957198715263228,0.16666666666666666,0.10526315789473684
56,36,0.2626415863894641,0.1388888888888889,0.1388888888888889
57,32,0.26796210475036697,0.21428571428571427,0.28125
58,19,0.3086524286524287,0.09090909090909091,0.0
59,30,0.29203902783872066,0.15,0.0
60,21,0.467441298187216,0.3829787234042553,0.6666666666666666
61,28,0.48394924967505615,0.35,0.32142857142857145
62,39,0.4384450945714396,0.26865671641791045,0.05128205128205128
63,31,0.3743224932249323,0.13725490196078433,0.0
64,29,0.24316053511705688,0.18,0.10344827586206896
65,35,0.5614671096842359,0.41025641025641024,0.3142857142857143
66,36,0.5613324175824176,0.41025641025641024,0.25
67,15,0.25931763285024156,0.12,0.0
68,42,0.33507396278002033,0.2631578947368421,0.07142857142857142
69,18,0.16937927663734115,0.12903225806451613,0.05555555555555555
70,36,0.2411188179983975,0.13333333333333333,0.25
71,27,0.29493763069031886,0.20967741935483872,0.07407407407407407
72,23,0.1541832419781603,0.07017543859649122,0.0
73,26,0.196841622827993,0.08333333333333333,0.0
74,24,0.20792952042952045,0.12962962962962962,0.041666666666666664
75,23,0.1514849290780142,0.0851063829787234,0.08695652173913043
76,12,0.14994385788503437,0.07407407407407407,0.08333333333333333
77,16,0.1868165905112642,0.11627906976744186,0.0
78,33,0.4288670870192609,0.2777777777777778,0.21212121212121213
79,47,0.4383872853075922,0.3728813559322034,0.0851063829787234
80,10,0.14067460317460317,0.06666666666666667,0.0
81,40,0.5127995642701525,0.46296296296296297,0.35
82,58,0.4802326377137563,0.4057971014492754,0.3448275862068966
83,10,0.09283661740558292,0.05714285714285714,0.0
84,22,0.27049336533032187,0.18181818181818182,0.0
85,28,0.1757430377231597,0.10416666666666667,0.0
86,12,0.3478025693035835,0.11764705882352941,0.16666666666666666
87,23,0.41877594189016604,0.12962962962962962,0.30434782608695654
88,21,0.3865717335130884,0.2222222222222222,0.047619047619047616
89,25,0.19879601019135903,0.08,0.0
90,14,0.12342854217854218,0.06060606060606061,0.0
91,12,0.08616024779817882,0.047619047619047616,0.0
92,37,0.4448852457649727,0.27450980392156865,0.16216216216216217
93,20,0.2154682601880878,0.08333333333333333,0.1
94,21,0.5050245098039216,0.4,0.47619047619047616
95,21,0.22475106685633003,0.08333333333333333,0.0
96,24,0.3209840338872597,0.20454545454545456,0.20833333333333334
97,11,0.23218954248366014,0.1111111111111111,0.0
98,29,0.36944770857814335,0.2,0.2413793103448276
99,30,0.5241759088891373,0.4523809523809524,0.6
100,22,0.2865729337712096,0.17857142857142858,0.045454545454545456
101,12,0.12543195108984584,0.09090909090909091,0.0
102,26,0.41198461091753774,0.375,0.34615384615384615
103,21,0.18753578410836474,0.15,0.047619047619047616
104,16,0.3259088581669227,0.09523809523809523,0.0
105,13,0.1561084987809126,0.09090909090909091,0.0
106,21,0.19435207150724393,0.05405405405405406,0.0
107,24,0.37255851493139625,0.2711864406779661,0.375
108,30,0.14832548403976975,0.13333333333333333,0.03333333333333333
109,33,0.3480989853568546,0.13559322033898305,0.09090909090909091
110,67,0.3877910895884391,0.3013698630136986,0.11940298507462686
111,18,0.36607200085460956,0.1891891891891892,0.1111111111111111
112,40,0.5332555451258517,0.3137254901960784,0.275
113,15,0.2822158365261814,0.08333333333333333,0.06666666666666667
114,27,0.1965144660610829,0.125,0.0
115,18,0.1544523951500696,0.08888888888888889,0.0
116,18,0.17719555219555222,0.07692307692307693,0.05555555555555555
117,78,0.3595589118784995,0.2878787878787879,0.02564102564102564
118,11,0.15810910104388368,0.08333333333333333,0.0
119,61,0.5864043432058138,0.4875,0.36065573770491804
120,18,0.19618301314459047,0.06666666666666667,0.16666666666666666
121,30,0.2284782266251269,0.09433962264150944,0.0
122,35,0.1834171802204589,0.14666666666666667,0.14285714285714285
123,21,0.27808463895925195,0.21052631578947367,0.19047619047619047
124,40,0.22356601731601733,0.19047619047619047,0.0
125,20,0.18689903846153846,0.10256410256410256,0.05
126,33,0.2557508141524535,0.11475409836065574,0.0
127,23,0.29203395634499824,0.20833333333333334,0.17391304347826086
128,26,0.29153554682587685,0.20454545454545456,0.19230769230769232
129,39,0.1384246829953327,0.056338028169014086,0.0
130,14,0.2825378425318016,0.12195121951219512,0.2857142857142857
131,29,0.4991014799154334,0.35,0.1724137931034483
132,29,0.19102089560425983,0.10204081632653061,0.0
133,25,0.3163489382239382,0.2857142857142857,0.2
134,31,0.24840758987156597,0.1702127659574468,0.0
135,44,0.28762855037721946,0.25301204819277107,0.2727272727272727
136,19,0.5356396321070234,0.275,0.47368421052631576
137,30,0.5989583333333333,0.4,0.8
138,24,0.2942012544980721,0.23255813953488372,0.25
139,16,0.067424529493495,0.05714285714285714,0.0
140,59,0.3833773369487655,0.2967032967032967,0.03389830508474576
141,23,0.36838328873923987,0.26666666666666666,0.08695652173913043
142,36,0.3205092185349474,0.14035087719298245,0.027777777777777776
143,30,0.5693817878028404,0.4444444444444444,0.3333333333333333
144,33,0.12190856878739376,0.09230769230769231,0.0
145,23,0.23766379347873406,0.15384615384615385,0.2608695652173913
146,22,0.15799110341811143,0.09523809523809523,0.0
147,31,0.1415691102714577,0.11538461538461539,0.0
148,33,0.11622198526264294,0.0625,0.0
149,37,0.3941911764705882,0.24,0.05405405405405406
150,26,0.26226862218241526,0.1590909090909091,0.0
151,24,0.31737019914651493,0.18421052631578946,0.041666666666666664
152,31,0.3382818010147203,0.16666666666666666,0.0
153,54,0.2921271292064811,0.25862068965517243,0.18518518518518517
154,23,0.36940011047153903,0.21153846153846154,0.2608695652173913
155,24,0.19015151515151513,0.11764705882352941,0.041666666666666664
156,9,0.1503787878787879,0.125,0.2222222222222222
157,28,0.18812024809923966,0.13333333333333333,0.0
158,36,0.21726590603539114,0.16666666666666666,0.2222222222222222
159,37,0.6265573089700996,0.44642857142857145,0.5945945945945946
160,26,0.28831561121114874,0.1896551724137931,0.038461538461538464
161,23,0.1072009034110098,0.10416666666666667,0.043478260869565216
162,35,0.3467689639958547,0.2653061224489796,0.17142857142857143
163,7,0.1525383507076871,0.07407407407407407,0.0
164,33,0.18065134099616859,0.15517241379310345,0.0
165,28,0.3205183059834223,0.2857142857142857,0.03571428571428571
166,18,0.20702798663324978,0.1388888888888889,0.0
167,27,0.4030063426285903,0.2127659574468085,0.2962962962962963
168,23,0.32884615384615384,0.19230769230769232,0.0
169,45,0.715505767524401,0.6739130434782609,0.6444444444444445
170,27,0.18325258075258075,0.1282051282051282,0.0
171,17,0.2532930107526882,0.12903225806451613,0.058823529411764705
172,28,0.3516555499268265,0.23214285714285715,0.39285714285714285
173,13,0.16166666666666668,0.05555555555555555,0.0
174,33,0.2406426200523977,0.1951219512195122,0.0
175,23,0.31833417127534774,0.15384615384615385,0.0
176,30,0.25493590394906185,0.16216216216216217,0.03333333333333333
177,27,0.15514304536043666,0.11428571428571428,0.0
178,23,0.31233014297530426,0.21428571428571427,0.21739130434782608
179,24,0.24311708379003777,0.14583333333333334,0.08333333333333333
180,45,0.20082962258801554,0.14666666666666667,0.0
181,28,0.4391444128198747,0.2962962962962963,0.32142857142857145
182,2,0.05432821183393266,0.02857142857142857,0.0
183,30,0.2055047309621523,0.125,0.1
184,30,0.29824637118236874,0.23529411764705882,0.1
185,23,0.2917216558663927,0.175,0.08695652173913043
186,25,0.41239014801110085,0.1702127659574468,0.2
187,28,0.5137513528138529,0.36363636363636365,0.39285714285714285
