community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,5,6,0.4462218195199966,True
2,1,0,,True
3,30,243,0.43653658292759423,True
4,4,6,0.7653298626343409,True
5,1,0,,True
6,8,20,0.5588757895997593,True
7,5,8,0.6121734589338302,True
8,12,45,0.5382902633511659,True
9,4,5,0.6488825182120005,True
10,6,9,0.46541348497072854,True
11,2,1,0.7462183237075806,True
12,10,37,0.66347050567468,True
13,11,39,0.5578380525112152,True
14,8,19,0.5306762424962861,True
15,7,16,0.5937209462835675,True
16,19,114,0.5103035021943656,True
17,4,3,0.38065094500780106,True
18,17,74,0.41203444418223467,True
19,3,2,0.49993620812892914,True
20,10,28,0.4762929959429635,True
21,7,14,0.5205550179595039,True
22,8,22,0.6209289234663758,True
23,5,7,0.545461043715477,True
24,3,2,0.4850829193989436,True
25,11,37,0.5062720407139171,True
26,24,164,0.45141359580599744,True
27,39,475,0.5035449271863289,True
28,9,24,0.5148184821009636,True
29,3,2,0.49221192797025043,True
30,1,0,,True
31,4,3,0.3683522120118141,True
32,91,2788,0.5316502537446436,True
33,10,23,0.38732847968737283,True
34,6,9,0.45577114323774975,True
35,2,1,0.7263185232877731,True
36,5,7,0.545767928659916,True
37,4,5,0.6533561795949936,True
38,8,18,0.49333435350230764,True
39,4,5,0.6242145349582037,True
40,4,5,0.6358999162912369,True
41,6,9,0.4578585594892502,True
42,3,2,0.5110184053579966,True
43,4,3,0.38915733247995377,True
44,9,26,0.5640100567705102,True
45,42,527,0.47364527822994607,True
46,19,122,0.5624335172057849,True
47,3,2,0.5233367482821146,True
48,4,4,0.5168261701862017,True
49,9,28,0.6229154177837901,True
50,4,5,0.622203086813291,True
51,13,52,0.5197860717009275,True
52,1,0,,True
53,1,0,,True
54,7,14,0.5150363679443087,True
55,5,7,0.5188298508524894,True
56,4,6,0.8164262299736341,True
57,2,1,0.7761057019233704,True
58,1,0,,True
59,13,49,0.48318705688684416,True
60,8,20,0.552078307739326,True
61,2,1,0.7342808097600937,True
62,1,0,,True
63,2,1,0.7406915575265884,True
64,15,70,0.5272421543087278,True
65,38,420,0.45854778125733775,True
66,3,2,0.4980654964844386,True
67,9,26,0.56823315926724,True
68,2,1,0.8296910524368286,True
69,3,2,0.5249532262484232,True
70,1,0,,True
71,1,0,,True
72,1,0,,True
73,21,134,0.48887956823621476,True
74,4,5,0.6412837107976278,True
75,5,8,0.5999752849340438,True
76,5,5,0.37941723614931105,True
77,13,64,0.6809454978658602,True
78,27,205,0.4420104780767718,True
79,7,14,0.5146144436938422,True
80,3,3,0.7915916442871094,True
81,1,0,,True
82,5,8,0.6056197509169579,True
83,1,0,,True
84,2,1,0.7775672376155853,True
85,90,2229,0.4241064002302553,True
86,4,5,0.6243719110886256,True
87,2,1,0.736763060092926,True
88,2,1,0.7310557514429092,True
89,1,0,,True
90,15,69,0.5269354763485137,True
91,20,129,0.5264163714490439,True
92,17,93,0.537242457489757,True
93,15,74,0.5462212176550002,True
94,1,0,,True
95,4,5,0.6490733375151952,True
96,5,9,0.6878381952643394,True
97,39,393,0.4049996763628665,True
98,2,1,0.7610414624214172,True
99,1,0,,True
100,2,1,0.7329245358705521,True
101,4,4,0.5243945966164271,True
102,14,53,0.4422563442162105,True
103,5,9,0.6905727833509445,True
104,35,345,0.44925456340072534,True
105,3,2,0.527408500512441,True
106,13,51,0.4990846709563182,True
107,4,4,0.5054413576920828,True
108,4,4,0.5002597769101461,True
109,2,1,0.8920144438743591,True
110,4,5,0.6591156298915545,True
111,3,2,0.4930597245693207,True
112,11,36,0.499103689735586,True
113,5,6,0.4756812110543251,True
114,9,25,0.5353791217009226,True
115,3,3,0.7852852245171865,True
116,2,1,0.763715535402298,True
117,59,1110,0.5072794289685773,True
118,25,189,0.4896440179646015,True
119,8,19,0.5117923351270812,True
120,3,3,0.7979559501012167,True
121,26,204,0.4819564508933287,True
122,4,5,0.622029090921084,True
123,3,3,0.7463072836399078,True
124,5,7,0.530869671702385,True
125,3,2,0.5373585571845373,True
126,6,9,0.4627470592657725,True
127,3,2,0.48750896751880646,True
128,4,5,0.6262430623173714,True
129,4,5,0.6584749420483907,True
130,13,51,0.5071059690836148,True
131,4,5,0.6171310742696127,True
132,4,4,0.519105260570844,True
133,6,11,0.5651871631542842,True
134,3,2,0.5184667905171713,True
135,18,77,0.3824746832738515,True
136,3,2,0.48931752145290375,True
137,3,2,0.5008137871821722,True
138,8,17,0.4587129072419235,True
139,11,42,0.6047630686651576,True
140,11,36,0.502567149292339,True
141,1,0,,True
142,16,81,0.5267191528032223,True
143,2,1,0.7268630564212799,True
144,5,7,0.5486953407526016,True
145,10,29,0.4954980605178409,True
146,2,1,0.7697970867156982,True
147,4,4,0.49514150867859524,True
148,39,386,0.3974815493049892,True
149,1,0,,True
150,6,10,0.504036690791448,True
151,5,7,0.55325738042593,True
152,13,47,0.46586762368679047,True
153,14,55,0.48263702517027385,True
154,9,29,0.6376977393196689,True
155,5,9,0.6983930408954621,True
156,6,12,0.6388390322526296,True
157,17,90,0.509504657896126,True
158,8,23,0.643893408456019,True
159,5,8,0.6121338233351707,True
160,29,252,0.4814401615796418,True
161,3,2,0.4887424161036809,True
162,17,77,0.42991297790671096,True
163,11,45,0.6576080113649369,True
164,12,46,0.5507313706206552,True
165,111,3112,0.38796231878233384,True
166,4,4,0.5174813916285833,True
167,14,55,0.47207586762014325,True
168,1,0,,True
169,2,1,0.729661151766777,True
170,25,191,0.49555367678403855,True
171,4,5,0.6322490274906158,True
172,3,3,0.7570910900831223,True
173,11,40,0.5689946085214614,True
174,4,3,0.37900251398483914,True
175,2,1,0.7370221465826035,True
176,17,88,0.49276975640917525,True
177,4,4,0.49587559948364895,True
178,7,17,0.6112503444864636,True
179,15,62,0.4619310935338338,True
180,14,63,0.5530505401420069,True
181,6,11,0.5729758024215699,True
182,9,21,0.44978782824344105,True
183,4,4,0.5120860040187836,True
184,47,618,0.43854192871114483,True
185,9,23,0.49624693186746704,True
186,27,227,0.49507591901002107,True
187,4,6,0.7582531323035558,True
188,9,21,0.44741558614704346,True
189,3,2,0.49229279657204944,True
190,13,48,0.4638348911435176,True
191,11,36,0.5040874137119813,True
192,2,1,0.7430010586977005,True
193,4,4,0.5066980371872584,True
194,2,1,0.7424502521753311,True
195,5,7,0.5387480407953262,True
196,8,22,0.6200650728174618,True
197,23,171,0.5212917948664413,True
198,7,15,0.5462773059095655,True
199,4,5,0.6651134490966797,True
200,5,8,0.6105256527662277,True
201,2,1,0.7500493824481964,True
202,8,19,0.5147498265973159,True
203,45,547,0.4234099493183271,True
204,5,6,0.4597328379750252,True
205,4,4,0.4992297391096751,True
206,2,1,0.7419117093086243,True
207,3,3,0.7733509043852488,True
208,14,51,0.4310382673373589,True
209,30,240,0.428750430201662,True
210,5,8,0.618665736913681,True
211,2,1,0.7791177034378052,True
212,3,3,0.7625086754560471,True
213,4,6,0.7723681405186653,True
214,5,7,0.5424982309341431,True
215,2,1,0.7258538007736206,True
216,21,144,0.534183325937816,True
217,4,4,0.5047654807567596,True
218,16,74,0.4741052122165759,True
219,47,639,0.45796275165045736,True
220,9,22,0.47983943670988083,True
221,4,5,0.6826451122760773,True
222,7,13,0.47938109153792974,True
223,52,742,0.4243729452449452,True
224,5,7,0.5596177041530609,True
225,26,192,0.4565144611321963,True
226,2,1,0.7373432517051697,True
227,27,200,0.4384423158532194,True
228,3,3,0.8552531798680624,True
229,7,14,0.5047085498060498,True
230,7,16,0.5865775219031742,True
231,14,74,0.6509368987856331,True
232,5,8,0.6215613901615142,True
233,3,3,0.7847129007180532,True
234,4,4,0.5021360715230306,True
235,1,0,,True
236,1,0,,True
237,4,5,0.6203061391909918,True
238,9,24,0.5150055864618884,True
239,6,13,0.6662943373123805,True
240,6,12,0.6119376619656881,True
241,8,18,0.48582570041928974,True
242,1,0,,True
243,3,2,0.49045610427856445,True
244,6,11,0.5608039875825246,True
245,11,30,0.41973836719989777,True
246,11,40,0.5654350416226821,True
247,2,1,0.7371060252189636,True
248,6,12,0.6295142749945323,True
249,3,2,0.5128447016080221,True
250,3,3,0.802908182144165,True
251,4,5,0.641098216176033,True
252,9,28,0.5911097166438898,True
253,1,0,,True
254,5,7,0.5595303624868393,True
255,2,1,0.7473260909318924,True
256,37,373,0.43046852221360077,True
257,3,2,0.5378755033016205,True
258,2,1,0.7356305718421936,True
259,25,191,0.49298647354046504,True
260,8,18,0.506117930901902,True
261,10,32,0.5442461748917897,True
262,1,0,,True
263,5,9,0.6932954922318458,True
264,11,34,0.48615923171693626,True
265,7,16,0.5830464554684502,True
266,11,40,0.5580595076084137,True
267,1,0,,True
268,2,1,0.7270312458276749,True
269,1,0,,True
270,21,145,0.5405950485240846,True
271,9,25,0.5326221924689081,True
272,3,2,0.5140290061632792,True
273,41,553,0.5173609143895347,True
274,31,307,0.5174701947358347,True
275,4,4,0.5098171606659889,True
276,3,3,0.7526295036077499,True
277,4,4,0.5214106018344561,True
278,7,16,0.589042447862171,True
279,2,1,0.7679155468940735,True
280,8,22,0.6053120243762221,True
281,4,5,0.6323094964027405,True
282,21,125,0.45649489476567223,True
283,16,77,0.4936950276295344,True
284,6,13,0.6724486102660497,True
285,3,2,0.49510561923185986,True
286,1,0,,True
287,1,0,,True
288,21,123,0.45470498424200784,True
289,5,8,0.6344972074031829,True
290,2,1,0.7607320249080658,True
291,3,2,0.49329984684785205,True
292,1,0,,True
293,2,1,0.8025456666946411,True
294,6,9,0.4643130858739217,True
295,5,9,0.7147546842694282,True
296,4,4,0.5050636753439903,True
297,1,0,,True
298,2,1,0.7334947288036346,True
299,5,8,0.6249307140707969,True
300,27,178,0.3874686989943866,True
301,3,2,0.5004173517227173,True
302,2,1,0.7528762519359589,True
303,8,20,0.5658052191138268,True
304,2,1,0.8106521368026733,True
305,3,3,0.7722252607345581,True
306,4,5,0.631935365498066,True
307,6,14,0.7262280195951462,True
308,3,2,0.512535626689593,True
309,3,2,0.5104686518510183,True
310,4,4,0.4998191023866336,True
311,1,0,,True
312,4,4,0.49533424774805707,True
313,9,22,0.4649515938427713,True
314,8,16,0.4376901350915432,True
315,6,10,0.5058259715636572,True
316,2,1,0.731969341635704,True
317,1,0,,True
318,4,4,0.49881893148024875,True
319,6,10,0.5166928837696712,True
320,12,49,0.5791109506831025,True
321,4,6,0.768054890135924,True
322,9,24,0.5148059671951665,True
323,28,270,0.5565356484481266,True
324,8,17,0.4835541035447802,True
325,2,1,0.7389083802700043,True
326,6,12,0.643927397330602,True
327,13,49,0.48482845112299305,True
328,4,4,0.5221778427561125,True
329,3,2,0.4870889683564504,True
330,2,1,0.7464122176170349,True
331,6,9,0.45491475661595665,True
332,8,16,0.43645562870161875,True
333,6,13,0.6852950205405554,True
334,3,2,0.5283603966236115,True
335,3,2,0.5402738352616628,True
336,8,21,0.5711577502744538,True
337,1,0,,True
338,5,7,0.5241658344864846,True
339,5,5,0.3702678084373474,True
340,3,3,0.7340041945377985,True
341,26,193,0.44821770108663117,True
342,2,1,0.7303564995527267,True
343,4,4,0.4980347156524658,True
344,7,16,0.5949272009588423,True
345,7,15,0.5505201185033435,True
346,3,2,0.5164811362822851,True
347,6,13,0.6872835606336594,True
348,5,5,0.3854517057538033,True
349,6,12,0.6399032503366471,True
350,14,67,0.5758236197979896,True
351,14,61,0.5152079549792049,True
352,55,955,0.49682783704213423,True
353,3,2,0.5037783235311508,True
354,3,3,0.7676538626352946,True
355,7,16,0.5778819180670238,True
356,5,8,0.6139751732349396,True
357,5,9,0.7022098883986473,True
358,4,4,0.5040934756398201,True
359,8,17,0.4654552957841328,True
360,1,0,,True
361,1,0,,True
362,5,7,0.5247966632246971,True
363,4,5,0.6341668938597044,True
364,2,1,0.7837210297584534,True
365,8,21,0.5808456806199891,True
366,14,61,0.521083822780913,True
367,9,22,0.4694742750790384,True
368,10,29,0.5003055426809523,True
369,1,0,,True
370,3,3,0.7942822525898615,True
371,3,2,0.5240701834360758,True
372,3,2,0.5126472612222036,True
373,1,0,,True
374,6,10,0.5265653004248937,True
375,9,25,0.5332138314843178,True
376,7,16,0.5981424961771283,True
377,3,2,0.529820462067922,True
378,9,23,0.49421289480394787,True
379,4,5,0.651589979728063,True
380,2,1,0.7629470825195312,True
381,7,15,0.5494180676482973,True
382,1,0,,True
383,8,15,0.40339901404721396,True
384,4,3,0.37311197568972904,True
385,5,7,0.5472921282052994,True
386,3,2,0.5150314072767893,True
387,7,14,0.517777721796717,True
388,5,7,0.5377166479825973,True
389,7,15,0.5681687110946292,True
390,15,70,0.5197736761399678,True
391,4,4,0.4946163073182106,True
392,1,0,,True
393,2,1,0.7373675256967545,True
394,2,1,0.7603710889816284,True
395,15,72,0.5304898751633508,True
396,3,2,0.5050418376922607,True
397,3,2,0.49170788129170734,True
398,3,3,0.7793156007925669,True
399,16,73,0.47043513630827266,True
400,4,5,0.6210938021540642,True
401,10,26,0.44750427934858533,True
402,12,38,0.4478042547901471,True
403,12,41,0.47909704595804214,True
404,6,10,0.5024979472160339,True
405,9,26,0.5577620069185892,True
406,2,1,0.7801522314548492,True
407,3,2,0.5079409033060074,True
408,4,3,0.3705530067284902,True
409,5,6,0.4490018874406815,True
410,1,0,,True
411,7,16,0.5948336259240196,True
412,14,54,0.4593177670305902,True
413,3,2,0.5138918161392212,True
414,8,16,0.4502968607204301,True
415,12,42,0.4869447253418691,True
416,12,47,0.5522836726723295,True
417,2,1,0.7344225943088531,True
418,5,5,0.3768328681588173,True
419,6,10,0.5116536994775136,True
420,15,76,0.5592974783409209,True
421,10,25,0.4274925943877962,True
422,5,7,0.5571131348609925,True
423,2,1,0.7482332736253738,True
424,7,17,0.6223714990275246,True
425,19,124,0.5614007288775249,True
426,1,0,,True
427,2,1,0.7408737689256668,True
428,11,36,0.5107761261138049,True
429,23,167,0.5088026511221535,True
430,3,2,0.502053459485372,True
431,3,2,0.5223724742730459,True
432,9,27,0.5785084081192812,True
433,14,59,0.4994650275170148,True
434,3,2,0.5029884328444799,True
435,2,1,0.7960528135299683,True
436,4,4,0.530814046661059,True
437,4,4,0.501182864109675,True
438,14,53,0.4511783185240987,True
439,3,2,0.4991099735101064,True
440,3,2,0.48895057539145154,True
441,7,16,0.5936837650480724,True
442,8,20,0.5531048748110022,True
443,12,44,0.52219318824284,True
444,5,8,0.6018775999546051,True
445,4,6,0.7681010415156683,True
446,2,1,0.8397507071495056,True
447,19,102,0.4563396119931985,True
448,22,144,0.4776731274086676,True
449,1,0,,True
450,7,13,0.4758297119821821,True
451,6,11,0.5708042502403259,True
452,4,3,0.3820916886130969,True
453,4,4,0.4970707297325134,True
454,2,1,0.7434422969818115,True
455,6,11,0.562327359120051,True
456,6,11,0.5597648700078328,True
457,7,15,0.5567328241609392,True
458,3,3,0.7936126540104548,True
459,18,87,0.43867022471100675,True
460,4,5,0.63495605190595,True
461,2,1,0.7366252839565277,True
462,2,1,0.7383838444948196,True
463,14,51,0.4379397450567602,True
464,3,2,0.4912225355704625,True
465,7,15,0.5529718413239434,True
466,7,13,0.46468802364099593,True
467,13,55,0.5661924538704065,True
468,6,13,0.6695191582043966,True
469,1,0,,True
470,7,15,0.5505651540699459,True
471,4,5,0.6393408253788948,True
472,36,349,0.4229538461045613,True
473,3,2,0.4992702255646388,True
474,10,27,0.4622146639559004,True
475,6,11,0.5877730955680212,True
476,3,3,0.7624416301647822,True
477,3,2,0.48841428260008496,True
478,4,4,0.5250653450687727,True
479,3,2,0.5096942583719889,True
480,18,90,0.45466420366094,True
481,4,5,0.6825247406959534,True
482,10,28,0.4892880188094245,True
483,2,1,0.7915754914283752,True
484,4,6,0.7751417383551598,True
485,13,47,0.46959183785395747,True
486,4,5,0.631915291150411,True
487,8,16,0.42733221288238254,True
488,5,9,0.6661826103925705,True
489,11,34,0.47353797934272074,True
490,3,2,0.4895141621430715,True
491,9,27,0.5760175788568126,True
492,1,0,,True
493,5,6,0.4604019820690155,True
494,6,10,0.520340566833814,True
495,1,0,,True
496,2,1,0.7465431541204453,True
497,5,7,0.5416409060359001,True
498,8,17,0.473283156220402,True
499,9,24,0.5245027351710532,True
500,1,0,,True
501,18,86,0.4338767832400752,True
502,1,0,,True
503,1,0,,True
504,19,96,0.43524321669723554,True
505,21,135,0.49392211600428537,True
506,12,43,0.49970319257541135,True
507,7,15,0.5750792501937776,True
508,32,263,0.4019943750313213,True
509,3,2,0.49154309928417206,True
510,2,1,0.7724474668502808,True
