token,community
〇,41
一,38
一一,6
一下子,21
一不小心,21
一举,13
一举一动,28
一事无成,12
一些,38
一代,31
一会儿,21
一体,0
一共,41
一再,13
一切,31
一刹那,17
一动不动,28
一半,38
一卡通,0
一口气,17
一句话,28
一同,21
一向,38
一味,13
一块儿,21
一塌糊涂,12
一声不吭,28
一大早,17
一天到晚,21
一头,30
一如既往,13
一定,38
一家人,40
一帆风顺,39
一带,4
一干二净,12
一年到头,2
一应俱全,39
一度,41
一律,13
一心,13
一心一意,13
一成不变,38
一手,42
一技之长,22
一把手,5
一揽子,0
一方面,38
一旁,28
一无所有,43
一无所知,38
一旦,38
一早,17
一时,38
一晃,17
一样,38
一概,13
一概而论,38
一模一样,39
一次性,41
一毛不拔,12
一流,39
一点儿,38
一生,40
一番,28
一目了然,19
一直,38
一眼,28
一瞬间,17
一筹莫展,43
一系列,13
一线,0
一经,41
一致,19
一般,38
一般来说,38
一行,7
一言一行,28
一言不发,28
一贯,13
一起,21
一路,4
一路上,2
一路平安,15
一路顺风,15
一身,44
一辈子,40
一边,21
一连,17
一连串,10
一道,28
一部分,38
一锅粥,23
一长一短,9
一阵,28
一面,28
一鼓作气,13
一齐,13
丁,49
七,41
七嘴八舌,28
万,0
万一,38
万万,21
万分,43
万古长青,24
万无一失,19
万能,39
丈夫,40
三,41
三明治,1
三番五次,13
三维,34
三角,30
上,41
上下,9
上个月,41
上任,7
上升,29
上午,17
上去,21
上台,7
上司,40
上周,41
上场,8
上头,21
上学,22
上岗,5
上市,41
上帝,40
上当,23
上报,35
上方,9
上旬,17
上映,33
上期,41
上来,21
上楼,2
上次,21
上流,40
上涨,29
上游,0
上演,29
上火,26
上班,45
上班族,45
上瘾,26
上空,4
上级,6
上网,33
上衣,14
上诉,6
上课,22
上调,41
上车,16
上边,2
上述,41
上门,34
上限,0
上面,2
下,41
下一代,31
下个月,17
下乡,5
下令,13
下决心,13
下功夫,32
下午,17
下去,12
下台,6
下场,8
下坠,9
下属,7
下山,16
下岗,22
下意识,28
下手,44
下旬,17
下期,41
下来,17
下棋,22
下楼,2
下次,21
下海,22
下游,0
下班,45
下级,6
下落,16
下课,22
下调,41
下跌,29
下车,16
下载,34
下边,2
下降,29
下雨,17
下雪,17
下面,2
不,38
不一会儿,21
不一定,38
不为人知,39
不久,17
不了了之,12
不予,6
不亚于,38
不亦乐乎,23
不仅,38
不仅仅,38
不以为然,23
不但,38
不便,19
不值,12
不假思索,13
不停,13
不像话,23
不光,38
不免,38
不再,38
不准,13
不利,29
不利于,38
不可思议,39
不可避免,38
不同,38
不同寻常,39
不在乎,38
不堪,43
不够,38
不大,38
不好意思,23
不如,38
不如说,38
不妨,38
不安,43
不定,17
不宜,38
不容,38
不对,23
不少,38
不屑,23
不已,43
不平,10
不幸,25
不得不,21
不得了,21
不得已,13
不得而知,38
不必,13
不怎么,38
不怎么样,38
不惜,13
不慎,13
不懈,13
不成,12
不敢当,23
不料,21
不断,13
不时,28
不易,19
不景气,29
不曾,38
不服,23
不服气,23
不止,38
不正之风,31
不满,23
不然,38
不理,23
不用,21
不用说,38
不由得,28
不由自主,28
不相上下,39
不知,21
不知不觉,38
不禁,28
不算,38
不管,38
不约而同,13
不经意,28
不翼而飞,25
不耐烦,43
不耻下问,22
不肯,13
不能不,38
不至于,38
不良,29
不行,12
不要,38
不要紧,21
不见,37
不见得,38
不解,43
不许,13
不论,38
不起眼,39
不足,29
不辞而别,25
不过,38
不适,26
不通,23
不错,23
不难,38
不顾,13
与,41
与众不同,39
与其,38
与否,32
与日俱增,38
与时俱进,31
与此同时,41
丑,49
丑恶,10
丑闻,32
丑陋,10
专业,39
专人,13
专利,34
专制,31
专卖店,0
专家,34
专心,12
专柜,0
专栏,33
专注,27
专用,0
专程,7
专职,5
专著,18
专辑,33
专长,22
专门,42
专题,33
且,41
世代,40
世故,11
世界,31
世界杯,8
世界级,39
世纪,41
世袭,40
丘陵,4
丙,41
业,0
业余,33
业务,0
业绩,0
丛林,4
东,4
东北,4
东南,4
东奔西走,12
东张西望,28
东方,4
东西,18
东边,2
东道主,7
东部,4
丝,1
丝毫,38
丝绸,14
丢,46
丢人,23
丢失,42
丢弃,42
丢掉,42
丢脸,23
两,41
两侧,9
两口子,40
两岸,4
两手,30
两栖,36
两边,2
严,49
严厉,10
严密,19
严峻,29
严格,19
严禁,13
严肃,11
严谨,19
严重,29
丧失,29
丧生,25
个,41
个人,31
个体,31
个儿,40
个别,38
个头儿,11
个子,30
个性,11
个案,32
丫头,40
中,41
中介,0
中医,5
中午,17
中华,4
中华民族,31
中国,0
中国画,33
中型,0
中外,33
中央,4
中奖,47
中学,5
中学生,5
中小学,5
中年,40
中庸,11
中心,0
中性,19
中文,33
中断,25
中旬,17
中期,41
中止,6
中毒,26
中秋节,45
中立,31
中等,41
中级,8
中药,1
中途,17
中部,4
中间,2
中餐,1
丰厚,39
丰富,39
丰富多彩,39
丰收,17
丰满,48
丰盛,48
丰硕,39
串,46
串门,45
临,46
临床,5
临时,6
临街,2
临近,17
丸,1
为,41
为主,38
为了,38
为人,11
为什么,38
为何,38
为期,17
为止,17
为此,38
为难,23
主,41
主义,31
主人,40
主人公,18
主任,7
主体,0
主力,0
主办,7
主动,13
主妇,36
主宰,3
主导,27
主席,7
主张,6
主意,32
主持,7
主持人,33
主权,31
主流,0
主演,33
主管,7
主编,7
主要,38
主观,31
主角,8
主页,33
主题,24
主题歌,33
主食,1
举,46
举一反三,27
举世无双,39
举世瞩目,39
举世闻名,39
举例,35
举办,7
举动,32
举手,28
举报,25
举措,32
举止,11
举行,7
举重,8
乃,41
乃至,38
久,49
久仰,23
久违,17
义务,6
义工,5
之,36
之一,41
之下,38
之中,24
之内,41
之前,38
之后,17
之外,38
之所以,38
之类,38
之间,41
乌云,24
乐,41
乐器,14
乐园,4
乐意,13
乐曲,33
乐观,19
乐趣,24
乐队,33
乒乓球,8
乔装,25
乖,23
乖巧,11
