token,community
〇,0
一,1
一一,2
一下子,3
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,7
一代,8
一会儿,9
一体,10
一共,11
一再,12
一切,2
一刹那,13
一动不动,9
一半,14
一卡通,15
一口气,4
一句话,16
一同,17
一向,18
一味,19
一块儿,20
一塌糊涂,21
一声不吭,9
一大早,22
一天到晚,23
一头,24
一如既往,19
一定,25
一家人,26
一帆风顺,27
一带,28
一干二净,21
一年到头,23
一应俱全,29
一度,12
一律,2
一心,30
一心一意,31
一成不变,19
一手,32
一技之长,33
一把手,34
一揽子,35
一方面,36
一旁,37
一无所有,6
一无所知,6
一旦,38
一早,22
一时,13
一晃,3
一样,39
一概,2
一概而论,40
一模一样,39
一次性,41
一毛不拔,42
一流,43
一点儿,44
一生,45
一番,46
一目了然,47
一直,18
一眼,9
一瞬间,3
一筹莫展,6
一系列,7
一线,48
一经,49
一致,50
一般,51
一般来说,52
一行,5
一言一行,5
一言不发,9
一贯,18
一起,17
一路,27
一路上,53
一路平安,27
一路顺风,27
一身,10
一辈子,45
一边,37
一连,54
一连串,7
一道,20
一部分,51
一锅粥,21
一长一短,55
一阵,56
一面,57
一鼓作气,4
一齐,2
丁,58
七,1
七嘴八舌,59
万,60
万一,38
万万,61
万分,61
万古长青,62
万无一失,63
万能,64
丈夫,26
三,1
三明治,65
三番五次,12
三维,66
三角,67
上,68
上下,69
上个月,70
上任,71
上升,72
上午,22
上去,73
上台,74
上司,75
上周,70
上场,76
上头,37
上学,77
上岗,78
上市,79
上帝,80
上当,81
上报,82
上方,83
上旬,70
上映,84
上期,85
上来,73
上楼,86
上次,87
上流,88
上涨,72
上游,89
上演,90
上火,91
上班,22
上班族,92
上瘾,93
上空,94
上级,75
上网,95
上衣,96
上诉,97
上课,77
上调,98
上车,99
上边,37
上述,100
上门,101
上限,102
上面,37
下,103
下一代,8
下个月,70
下乡,104
下令,105
下决心,106
下功夫,107
下午,22
下去,73
下台,71
下场,108
下坠,109
下属,75
下山,104
下岗,110
下意识,3
下手,111
下旬,70
下期,112
下来,73
下棋,113
下楼,86
下次,114
下海,104
下游,89
下班,22
下级,75
下落,115
下课,116
下调,98
下跌,72
下车,99
下载,117
下边,37
下降,72
下雨,118
下雪,118
下面,37
不,119
不一会儿,3
不一定,25
不为人知,120
不久,121
不了了之,122
不予,123
不亚于,124
不亦乐乎,59
不仅,125
不仅仅,126
不以为然,127
不但,125
不便,128
不值,129
不假思索,130
不停,131
不像话,129
不光,132
不免,23
不再,119
不准,119
不利,133
不利于,133
不可思议,134
不可避免,25
不同,39
不同寻常,135
不在乎,136
不堪,137
不够,138
不大,139
不好意思,127
不如,140
不如说,132
不妨,141
不安,127
不定,142
