token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,18
一句话,19
一同,20
一向,21
一味,22
一块儿,20
一塌糊涂,23
一声不吭,15
一大早,24
一天到晚,25
一头,26
一如既往,27
一定,28
一家人,29
一帆风顺,30
一带,31
一干二净,32
一年到头,25
一应俱全,33
一度,5
一律,34
一心,35
一心一意,36
一成不变,37
一手,38
一技之长,39
一把手,40
一揽子,41
一方面,42
一旁,43
一无所有,7
一无所知,7
一旦,44
一早,24
一时,45
一晃,46
一样,47
一概,2
一概而论,48
一模一样,49
一次性,50
一毛不拔,51
一流,52
一点儿,53
一生,54
一番,55
一目了然,56
一直,57
一眼,15
一瞬间,3
一筹莫展,58
一系列,14
一线,59
一经,2
一致,60
一般,61
一般来说,62
一行,63
一言一行,6
一言不发,15
一贯,21
一起,20
一路,31
一路上,64
一路平安,30
一路顺风,30
一身,11
一辈子,54
一边,65
一连,66
一连串,14
一道,67
一部分,68
一锅粥,69
一长一短,70
一阵,71
一面,65
一鼓作气,72
一齐,73
丁,74
七,1
七嘴八舌,75
万,76
万一,4
万万,77
万分,78
万古长青,79
万无一失,80
万能,81
丈夫,29
三,1
三明治,82
三番五次,13
三维,83
三角,84
上,85
上下,86
上个月,87
上任,88
上升,89
上午,24
上去,90
上台,91
上司,92
上周,87
上场,93
上头,85
上学,94
上岗,95
上市,96
上帝,97
上当,98
上报,99
上方,100
上旬,87
上映,101
上期,102
上来,90
上楼,103
上次,104
上流,105
上涨,89
上游,106
上演,107
上火,108
上班,103
上班族,109
上瘾,110
上空,111
上级,92
上网,112
上衣,113
上诉,114
上课,115
上调,116
上车,117
上边,43
上述,118
上门,119
上限,120
上面,43
下,121
下一代,9
下个月,87
下乡,122
下令,123
下决心,123
下功夫,124
下午,24
下去,90
下台,125
下场,126
下坠,127
下属,92
下山,128
下岗,129
下意识,130
下手,131
下旬,87
下期,102
下来,90
下棋,132
下楼,103
下次,133
下海,128
下游,106
下班,103
下级,92
下落,134
下课,103
下调,116
下跌,89
下车,117
下载,135
下边,43
下降,89
下雨,136
下雪,136
下面,43
不,137
不一会儿,10
不一定,138
不为人知,139
不久,140
不了了之,141
不予,142
不亚于,143
不亦乐乎,144
不仅,42
不仅仅,42
不以为然,145
不但,42
不便,146
不值,147
不假思索,148
不停,25
不像话,149
不光,42
不免,150
不再,137
不准,137
不利,151
不利于,152
不可思议,153
不可避免,154
不同,49
不同寻常,49
不在乎,155
不堪,156
不够,157
不大,157
不好意思,149
不如,143
不如说,158
不妨,159
不安,160
不定,161
